"Worker","QueueRank","Candidate","Window","Status","ReportPath","Evidence","PackageConfigSha256","PackageSourceSha256","PortableBinarySha256","PortableExpertRecompiled","ReportSha256","ReportIdentityPath","ReportIdentityReused","Started","Finished"
"1","1","sq_exact_control","older_2015_2018","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_exact_control_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","FC4CA094F221392565DF6CB9EDD9BFD13AAAB39F764DEE641CFFA3509AD3290F","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","0148A70CD61560B66A5ADF85377AC0E6CDB05A2D5678E078DDB22C617558BE3D","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_exact_control_older_2015_2018_m1.identity.json","False","2026-07-20T13:31:29","2026-07-20T13:32:04"
"2","2","sq_exact_control","discovery_2019_2020","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_exact_control_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","62F8BF9E30BC45849E9224FCAC9A37EFEEA19A41067992C8892DD249607646DA","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","8A4F6D18F40BC5922BAE5316CC8F656F7AB1B4EF2CCC4FF8176E2DDA10C64F4A","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_exact_control_discovery_2019_2020_m1.identity.json","False","2026-07-20T13:31:29","2026-07-20T13:31:54"
"3","3","sq_exact_control","continuous_2015_2020","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_exact_control_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","CA1CB4B3DE43F07A417EE1E93CC5B1ABBF82AA6FBEBBFAB06EBC713243831426","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","55E638519C4BA1C797AEC1ED6A5900CDE45CDAE84CB278F852A651A67A53C2AE","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_exact_control_continuous_2015_2020_m1.identity.json","False","2026-07-20T13:31:30","2026-07-20T13:32:06"
"1","4","sq_capacity_control","older_2015_2018","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_capacity_control_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","53EAA29DBD3DE0C496B842341545EED5CDF31BF6ACA710F911799CEAB4808B05","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","062036F494B9DB4414EAC8D4FC5E40B76DC526BFBDB0D3D67076709141CFC2D1","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_capacity_control_older_2015_2018_m1.identity.json","False","2026-07-20T13:34:31","2026-07-20T13:34:51"
"1","5","sq_capacity_control","discovery_2019_2020","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_capacity_control_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","86BF9F5A8C69D1FA0557458CCF704ABA569E0AC2E9CEE0EA6D922B6A19795F83","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","CD92D1766FB1920E9AD99BE764FEE09DA267C572421C84DDF846EB993EFE9866","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_capacity_control_discovery_2019_2020_m1.identity.json","False","2026-07-20T13:32:04","2026-07-20T13:32:32"
"2","6","sq_capacity_control","continuous_2015_2020","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_capacity_control_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","DD223D76EFB891CFB8D2B88C5095BC4CFCBBDC8AAF085F02B891A9E85B58D2E8","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","6B864D1A7ABDCF7E40407F21B4CCA12E4ED94588FE841C571A2DA537401FDAD7","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_capacity_control_continuous_2015_2020_m1.identity.json","False","2026-07-20T13:31:54","2026-07-20T13:32:21"
"3","7","sq_low0075","older_2015_2018","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_low0075_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","02FFD231BB5DC897BFC9DB9A95CC6309A1430EF927C4301621B91A22CF071477","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","F6552B61E01E5E8EB8BFD0C9C74484F5732B4C14399D33F5C11DD0739E8B0962","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_low0075_older_2015_2018_m1.identity.json","False","2026-07-20T13:32:06","2026-07-20T13:32:37"
"4","8","sq_low0075","discovery_2019_2020","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_low0075_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","380504BBA9444E403553D0079F0539FAAF0C553D08FDED43819E63E9B3F43FD8","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","CBE1DEA7677061A5DE816E117C7CBEFBAA3CD8FD1F348D8A896FB773F693744E","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_low0075_discovery_2019_2020_m1.identity.json","False","2026-07-20T13:32:00","2026-07-20T13:32:25"
"1","9","sq_low0075","continuous_2015_2020","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_low0075_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","C8045D59C9765453FACD4CE27729A25B9398EA000104ABAE5F2965A04CDDB412","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","A4AE5AC88E86E63A803EF5E8E8D29197F03E5895AA6B402EE099EB69FA84A7EE","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_low0075_continuous_2015_2020_m1.identity.json","False","2026-07-20T13:32:32","2026-07-20T13:33:00"
"2","10","sq_center0100","older_2015_2018","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_center0100_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","9508B71B019A846ABA35CC8164537BB3D0B51042A3B4FA6824E0F3A183A2A6C9","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","08833FA4C7AE17287419697DE7D891CDCC5840386C6AA85DC2CCC943B776292A","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_center0100_older_2015_2018_m1.identity.json","False","2026-07-20T13:32:21","2026-07-20T13:32:48"
"3","11","sq_center0100","discovery_2019_2020","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_center0100_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","EA4B3ED02522EF69AA51F3E518438EE593B1AC9CC9083620767BB8506628FED4","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","F2B820F4D6BBAFA9FD2E4B5EFD1FF82A78ED2FA62F2883315368AF1710810D5C","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_center0100_discovery_2019_2020_m1.identity.json","False","2026-07-20T13:32:37","2026-07-20T13:33:01"
"4","12","sq_center0100","continuous_2015_2020","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_center0100_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","B5E6B05B2F3DA3A7BD37E1C0171D4E4283508AA0CAD247388FB56C7779848603","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","B860CCCC7F919C90940BD06FCCCF05849F514995176F2A4FA8C56F53542CF6FF","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_center0100_continuous_2015_2020_m1.identity.json","False","2026-07-20T13:32:25","2026-07-20T13:32:54"
"1","13","sq_high0125","older_2015_2018","REPORT_FOUND","outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_high0125_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","197C2AE7DCDCC6C959BA8F2972C3A6001DF3010BF05115C879FD7228D9D3712E","5D756F58DDAB31D2DC909B8DD800C8D888582691A7208FFD7FD1E3F597D3A5C6","9BC3BAEC7D5BA0945E6974C960AC900D6F019C5A174D217712FF8B7E8137C32A","False","2141529FB12590EE391E2454447821BBCBC08664FE8CDFB4EE21B245AB73FE41","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\four_lane_m15_squeeze_diversifier_discovery_model1_package\reports_here\sq_high0125_older_2015_2018_m1.identity.json","False","2026-07-20T13:33:00","2026-07-20T13:33:23"
