"Candidate","SourceType","Phase","Expected","ParsedReports","ParsedLogs","ParsedTotal","Missing","Unparsed","TotalNetProfit","WorstNetProfit","AverageAnnualizedReturnPercent","WorstAnnualizedReturnPercent","AverageCagrPercent","WorstCagrPercent","WorstDrawdownPercent","MinProfitFactor","TotalTrades"
"h4ct_20_10_raw","independent_h4_channel_trend","discovery_model1","3","3","0","3","0","0","358.97","56.19","0.35","0.14","0.34","0.14","1.34","1.13","225"
"h4ct_40_20_raw","independent_h4_channel_trend","discovery_model1","3","3","0","3","0","0","194.08","-8.92","0.13","-0.04","0.13","-0.04","1.47","0.93","160"
"h4ct_55_20_raw","independent_h4_channel_trend","discovery_model1","3","3","0","3","0","0","24.72","4.58","0.02","0.01","0.02","0.01","1.11","1.02","132"
"h4ct_80_40_raw","independent_h4_channel_trend","discovery_model1","3","3","0","3","0","0","157.99","16.16","0.16","0.04","0.16","0.04","1.17","1.09","93"
"h4ct_55_20_d1ema100","independent_h4_channel_trend","discovery_model1","3","3","0","3","0","0","-120.02","-64.94","-0.08","-0.16","-0.08","-0.16","1.5","0.67","88"
"h4ct_55_20_adx16","independent_h4_channel_trend","discovery_model1","3","3","0","3","0","0","24.72","4.58","0.02","0.01","0.02","0.01","1.11","1.02","132"
"h4ct_55_20_chandelier","independent_h4_channel_trend","discovery_model1","3","3","0","3","0","0","655.62","157.71","0.6","0.39","0.59","0.39","0.76","1.7","152"
"h1ct_80_40_raw","independent_h4_channel_trend","discovery_model1","3","3","0","3","0","0","-394.37","-192.72","-0.3","-0.44","-0.3","-0.44","3.47","0.76","416"
