"Profile","Phase","Set","ReportsExpected","ReportsParsed","MissingReports","UnparsedReports","TotalNetProfit","WorstWindowNetProfit","BestWindowNetProfit","AverageAnnualizedReturnPercent","WorstAnnualizedReturnPercent","AverageCagrPercent","WorstCagrPercent","LosingWindows","ProfitableWindows","FlatWindows","WorstDrawdownMoney","AverageProfitFactor","AverageSharpeRatio","AverageWinRatePercent","WorstConsecutiveLosses","EvidenceComplete"
"rvsolo_boundary020","reversion_solo_strong_signal_lot_cap_discovery_model1","upper_boundary","3","3","0","0","2872.24","388.33","1425.31","2.32","1.94","2.24","1.92","0","3","0","128.91","1.95","5.38","46.31","6","True"
"rvsolo_center018","reversion_solo_strong_signal_lot_cap_discovery_model1","fixed_center","3","3","0","0","2863.49","388.33","1416.5","2.32","1.94","2.23","1.92","0","3","0","124.23","1.9533","5.3867","46.31","6","True"
"rvsolo_control015","reversion_solo_strong_signal_lot_cap_discovery_model1","exact_leader_control","3","3","0","0","2786.72","370.6","1379.93","2.25","1.85","2.17","1.84","0","3","0","118.17","1.9267","5.4133","46.31","6","True"
"rvsolo_high019","reversion_solo_strong_signal_lot_cap_discovery_model1","upper_neighbor","3","3","0","0","2876.92","388.33","1427.65","2.32","1.94","2.24","1.92","0","3","0","126.57","1.9533","5.39","46.31","6","True"
"rvsolo_low017","reversion_solo_strong_signal_lot_cap_discovery_model1","lower_neighbor","3","3","0","0","2862.56","388.33","1417.85","2.31","1.94","2.23","1.92","0","3","0","121.89","1.9567","5.4067","46.31","6","True"
