"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"1","fbt_b14_struct_r075","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\001_fbt_b14_struct_r075_older_2015_2018_m1.ini","True","fbt_b14_struct_r075_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b14_struct_r075_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:14:24","2026-07-16T22:14:35"
"2","fbt_b14_struct_r075","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\002_fbt_b14_struct_r075_discovery_2019_2020_m1.ini","True","fbt_b14_struct_r075_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b14_struct_r075_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:14:35","2026-07-16T22:14:46"
"3","fbt_b14_struct_r075","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\003_fbt_b14_struct_r075_continuous_2015_2020_m1.ini","True","fbt_b14_struct_r075_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b14_struct_r075_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:14:46","2026-07-16T22:15:00"
"4","fbt_b16_struct_r075","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\004_fbt_b16_struct_r075_older_2015_2018_m1.ini","True","fbt_b16_struct_r075_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b16_struct_r075_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:15:00","2026-07-16T22:15:12"
"5","fbt_b16_struct_r075","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\005_fbt_b16_struct_r075_discovery_2019_2020_m1.ini","True","fbt_b16_struct_r075_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b16_struct_r075_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:15:12","2026-07-16T22:15:24"
"6","fbt_b16_struct_r075","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\006_fbt_b16_struct_r075_continuous_2015_2020_m1.ini","True","fbt_b16_struct_r075_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b16_struct_r075_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:15:24","2026-07-16T22:15:36"
"7","fbt_b18_struct_r075","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\007_fbt_b18_struct_r075_older_2015_2018_m1.ini","True","fbt_b18_struct_r075_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b18_struct_r075_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:15:36","2026-07-16T22:15:48"
"8","fbt_b18_struct_r075","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\008_fbt_b18_struct_r075_discovery_2019_2020_m1.ini","True","fbt_b18_struct_r075_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b18_struct_r075_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:15:48","2026-07-16T22:16:00"
"9","fbt_b18_struct_r075","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\009_fbt_b18_struct_r075_continuous_2015_2020_m1.ini","True","fbt_b18_struct_r075_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b18_struct_r075_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:16:00","2026-07-16T22:16:12"
"10","fbt_b14_fixed_r125","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\010_fbt_b14_fixed_r125_older_2015_2018_m1.ini","True","fbt_b14_fixed_r125_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b14_fixed_r125_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:16:12","2026-07-16T22:16:25"
"11","fbt_b14_fixed_r125","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\011_fbt_b14_fixed_r125_discovery_2019_2020_m1.ini","True","fbt_b14_fixed_r125_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b14_fixed_r125_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:16:25","2026-07-16T22:16:38"
"12","fbt_b14_fixed_r125","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\012_fbt_b14_fixed_r125_continuous_2015_2020_m1.ini","True","fbt_b14_fixed_r125_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b14_fixed_r125_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:16:38","2026-07-16T22:16:52"
"13","fbt_b14_fixed_r150","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\013_fbt_b14_fixed_r150_older_2015_2018_m1.ini","True","fbt_b14_fixed_r150_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b14_fixed_r150_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:16:52","2026-07-16T22:17:07"
"14","fbt_b14_fixed_r150","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_liveness_model1_package\configs\014_fbt_b14_fixed_r150_discovery_2019_2020_m1.ini","True","fbt_b14_fixed_r150_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_b14_fixed_r150_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:17:07","2026-07-16T22:17:20"
