"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"1","range_elite_diag","2019_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_failure_trade_diag_package\configs\001_range_elite_diag_2019_full_m4.ini","True","range_elite_diag_2019_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2019_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T16:05:01","2026-07-14T16:05:21"
"2","range_elite_diag","2020_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_failure_trade_diag_package\configs\002_range_elite_diag_2020_full_m4.ini","True","range_elite_diag_2020_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2020_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T16:05:21","2026-07-14T16:05:49"
"3","range_elite_diag","2021_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_failure_trade_diag_package\configs\003_range_elite_diag_2021_full_m4.ini","True","range_elite_diag_2021_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2021_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T16:05:49","2026-07-14T16:06:14"
"4","range_elite_diag","2022_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_failure_trade_diag_package\configs\004_range_elite_diag_2022_full_m4.ini","True","range_elite_diag_2022_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2022_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T16:06:14","2026-07-14T16:06:39"
"5","range_elite_diag","2023_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_failure_trade_diag_package\configs\005_range_elite_diag_2023_full_m4.ini","True","range_elite_diag_2023_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2023_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T16:06:39","2026-07-14T16:07:06"
"6","range_elite_diag","2024_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_failure_trade_diag_package\configs\006_range_elite_diag_2024_full_m4.ini","True","range_elite_diag_2024_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2024_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T16:07:06","2026-07-14T16:07:33"
"7","range_elite_diag","2025_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_failure_trade_diag_package\configs\007_range_elite_diag_2025_full_m4.ini","True","range_elite_diag_2025_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2025_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T16:07:33","2026-07-14T16:08:01"
"8","range_elite_diag","2026_ytd","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_failure_trade_diag_package\configs\008_range_elite_diag_2026_ytd_m4.ini","True","range_elite_diag_2026ytd_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2026ytd_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T16:08:01","2026-07-14T16:08:52"
