"QueueRank","Candidate","Window","Model","Deposit","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","SourceSha256","ContractSha256","StopRule"
"4","rddi_released_control","continuous_2015_2020","1","10000","outputs\reversion_di_distance_interaction_discovery_model1_package\configs\004_rddi_released_control_continuous_2015_2020_m1.ini","outputs\reversion_di_distance_interaction_discovery_model1_package\configs\004_rddi_released_control_continuous_2015_2020_m1.ini","rddi_released_control_continuous_2015_2020_m1","outputs\reversion_di_distance_interaction_discovery_model1_package\reports_here\rddi_released_control_continuous_2015_2020_m1","8E3E313DDAD08771569AE86E36D6DC86E261E79302DFF21CC80E1B833007C64F","7E8D680807B0565992ECC9B98E15C636A86AF34742194687DBB64D61CE2EFD7A","875BFDDD2F2A3A3A91B9CEA2A621B7854DAFDD71385D209995AED0F13878270B","Each era positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent distance neighbor pass. No post-2020 data."
"8","rddi_di10_parent","continuous_2015_2020","1","10000","outputs\reversion_di_distance_interaction_discovery_model1_package\configs\008_rddi_di10_parent_continuous_2015_2020_m1.ini","outputs\reversion_di_distance_interaction_discovery_model1_package\configs\008_rddi_di10_parent_continuous_2015_2020_m1.ini","rddi_di10_parent_continuous_2015_2020_m1","outputs\reversion_di_distance_interaction_discovery_model1_package\reports_here\rddi_di10_parent_continuous_2015_2020_m1","15B22FA04F5EC7DECEC723D9F76D12DEE52731E21299D3AC21D7D8EC258D840B","7E8D680807B0565992ECC9B98E15C636A86AF34742194687DBB64D61CE2EFD7A","875BFDDD2F2A3A3A91B9CEA2A621B7854DAFDD71385D209995AED0F13878270B","Each era positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent distance neighbor pass. No post-2020 data."
"16","rddi_di10_m10_center","continuous_2015_2020","1","10000","outputs\reversion_di_distance_interaction_discovery_model1_package\configs\016_rddi_di10_m10_center_continuous_2015_2020_m1.ini","outputs\reversion_di_distance_interaction_discovery_model1_package\configs\016_rddi_di10_m10_center_continuous_2015_2020_m1.ini","rddi_di10_m10_center_continuous_2015_2020_m1","outputs\reversion_di_distance_interaction_discovery_model1_package\reports_here\rddi_di10_m10_center_continuous_2015_2020_m1","652CEA1E94335DAD384E9A0CD6FB8512FE16961366EC21F051E91A461C5A4A9B","7E8D680807B0565992ECC9B98E15C636A86AF34742194687DBB64D61CE2EFD7A","875BFDDD2F2A3A3A91B9CEA2A621B7854DAFDD71385D209995AED0F13878270B","Each era positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent distance neighbor pass. No post-2020 data."
