"Status","StartedAtUtc","CompletedAtUtc","SourceSha256","PortableBinarySha256","Workers","CompileErrors","CompileWarnings","LaunchLocksRestored","MT5Processes","ForwardCandidateChanged","RealAccountApproved"
"COMPILE_PASS","2026-07-20T16:05:10.1963190Z","2026-07-20T16:05:18.3387258Z","B6810B305549968E2273DAAF736A63759FE5C16F3B416F5C69E39840FBE5173E","4488F06BCE77202C36E24AE9E0D0A6E8C0AD9756510CBE88E81E41F5DFCFCC01","4","0","0","True","0","False","False"
