"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"1","re_may140_late15_dgf_liq_reject1_cush50","2019_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_lossblock_model4_package\configs\001_re_may140_late15_dgf_liq_reject1_cush50_2019_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_cush50_2019_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_2019_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T19:52:43","2026-07-14T19:53:04"
"2","re_may140_late15_dgf_liq_reject1_cush50","2021_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_lossblock_model4_package\configs\002_re_may140_late15_dgf_liq_reject1_cush50_2021_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_cush50_2021_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_2021_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T19:53:04","2026-07-14T19:53:26"
"3","re_may140_late15_dgf_liq_reject1_cush50","2023_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_lossblock_model4_package\configs\003_re_may140_late15_dgf_liq_reject1_cush50_2023_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_cush50_2023_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_2023_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T19:53:26","2026-07-14T19:53:51"
"4","re_may140_late15_dgf_liq_reject1_cush50","2024_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_lossblock_model4_package\configs\004_re_may140_late15_dgf_liq_reject1_cush50_2024_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_cush50_2024_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_2024_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T19:53:51","2026-07-14T19:54:21"
"5","re_may140_late15_dgf_liq_reject1_cush50","2025_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_lossblock_model4_package\configs\005_re_may140_late15_dgf_liq_reject1_cush50_2025_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_cush50_2025_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_2025_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T19:54:21","2026-07-14T19:54:47"
"6","re_may140_late15_dgf_liq_reject1_cush50","2026_ytd","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_lossblock_model4_package\configs\006_re_may140_late15_dgf_liq_reject1_cush50_2026_ytd_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_cush50_2026ytd_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_2026ytd_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T19:54:47","2026-07-14T19:55:38"
"7","re_may140_late15_dgf_liq_reject1_cush50_dgflossblock","2019_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_lossblock_model4_package\configs\007_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2019_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2019_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2019_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T19:55:38","2026-07-14T19:55:59"
"8","re_may140_late15_dgf_liq_reject1_cush50_dgflossblock","2021_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_lossblock_model4_package\configs\008_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2021_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2021_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2021_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T19:55:59","2026-07-14T19:56:26"
"9","re_may140_late15_dgf_liq_reject1_cush50_dgflossblock","2023_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_lossblock_model4_package\configs\009_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2023_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2023_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2023_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T19:56:26","2026-07-14T19:56:56"
"10","re_may140_late15_dgf_liq_reject1_cush50_dgflossblock","2024_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_lossblock_model4_package\configs\010_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2024_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2024_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2024_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T19:56:56","2026-07-14T19:57:27"
"11","re_may140_late15_dgf_liq_reject1_cush50_dgflossblock","2025_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_lossblock_model4_package\configs\011_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2025_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2025_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2025_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T19:57:27","2026-07-14T19:57:58"
"12","re_may140_late15_dgf_liq_reject1_cush50_dgflossblock","2026_ytd","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_lossblock_model4_package\configs\012_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2026_ytd_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2026ytd_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgflossblock_2026ytd_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T19:57:58","2026-07-14T19:58:55"
