"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","re_may140_late15_pure","1","range_elite_risk_shape_probe","1","phase4_range_elite_risk_shape_model4","re_may140_late15_pure.set","2019_full","2019.01.01","2019.12.31","4","configs\001_re_may140_late15_pure_2019_full_m4.ini","re_risk_re_may140_late15_pure_2019_m4","profiles\re_may140_late15_pure.set","3702DB5131B6EBB6094574FC638CC629876328F9E152C31647257C08E773189D","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_pure_2019_m4.htm","1000","364","0.9966","-40.2","959.8","-4.02","-4.03","-4.03","0","-40.2","-3.7","0","1","1","40.2","4.02","40.2","40.2","-1","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"2","re_may140_late15_pure","2","range_elite_risk_shape_probe","2","phase4_range_elite_risk_shape_model4","re_may140_late15_pure.set","2021_full","2021.01.01","2021.12.31","4","configs\002_re_may140_late15_pure_2021_full_m4.ini","re_risk_re_may140_late15_pure_2021_m4","profiles\re_may140_late15_pure.set","3702DB5131B6EBB6094574FC638CC629876328F9E152C31647257C08E773189D","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_pure_2021_m4.htm","1000","364","0.9966","-62.11","937.89","-6.21","-6.23","-6.23","0.4","-31.06","-0.42","50","2","1","247.02","20.85","104.34","247.02","-0.25","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"3","re_may140_late15_pure","3","range_elite_risk_shape_probe","3","phase4_range_elite_risk_shape_model4","re_may140_late15_pure.set","2023_full","2023.01.01","2023.12.31","4","configs\003_re_may140_late15_pure_2023_full_m4.ini","re_risk_re_may140_late15_pure_2023_m4","profiles\re_may140_late15_pure.set","3702DB5131B6EBB6094574FC638CC629876328F9E152C31647257C08E773189D","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_pure_2023_m4.htm","1000","364","0.9966","157.6","1157.6","15.76","15.81","15.82","2.31","52.53","2.14","66.67","3","1","196.8","14.53","120","196.8","0.8","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"4","re_may140_late15_pure","4","range_elite_risk_shape_probe","4","phase4_range_elite_risk_shape_model4","re_may140_late15_pure.set","2024_full","2024.01.01","2024.12.31","4","configs\004_re_may140_late15_pure_2024_full_m4.ini","re_risk_re_may140_late15_pure_2024_m4","profiles\re_may140_late15_pure.set","3702DB5131B6EBB6094574FC638CC629876328F9E152C31647257C08E773189D","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_pure_2024_m4.htm","1000","365","0.9993","2366.15","3366.15","236.62","236.78","236.89","5.66","338.02","30.87","85.71","7","1","571.29","14.51","507.35","571.29","4.14","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"5","re_may140_late15_pure","5","range_elite_risk_shape_probe","5","phase4_range_elite_risk_shape_model4","re_may140_late15_pure.set","2025_full","2025.01.01","2025.12.31","4","configs\005_re_may140_late15_pure_2025_full_m4.ini","re_risk_re_may140_late15_pure_2025_m4","profiles\re_may140_late15_pure.set","3702DB5131B6EBB6094574FC638CC629876328F9E152C31647257C08E773189D","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_pure_2025_m4.htm","1000","364","0.9966","214.3","1214.3","21.43","21.5","21.51","4.96","71.43","2.92","66.67","3","1","165.14","11.97","54.05","165.14","1.3","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"6","re_may140_late15_pure","6","range_elite_risk_shape_probe","6","phase4_range_elite_risk_shape_model4","re_may140_late15_pure.set","2026_ytd","2026.01.01","2026.07.12","4","configs\006_re_may140_late15_pure_2026_ytd_m4.ini","re_risk_re_may140_late15_pure_2026ytd_m4","profiles\re_may140_late15_pure.set","3702DB5131B6EBB6094574FC638CC629876328F9E152C31647257C08E773189D","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_pure_2026ytd_m4.htm","1000","192","0.5257","472.36","1472.36","47.24","89.86","108.75","2.32","47.24","3.14","70","10","1","483.43","24.72","252.3","483.43","0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
