"EntryTime","ExitTime","EntryYear","EntryMonth","EntryHour","DayOfWeek","Symbol","Side","Volume","EntryPrice","ExitPrice","InitialStop","InitialTarget","InitialRiskMoney","RiskR","HoldMinutes","Profit","Winner","EntrySubtype","EntryComment","ExitComment"
"2021-01-11T10:30:00","2021-01-11T15:34:40","2021","1","10","Monday","XAUUSD","sell","0.05","1850.68","1833.81","1856.89","1833.85","31.05","2.716586","304.67","84.35","True","liquidity_sweep","DGF;Liquidity sweep;Diagnostic","tp 1833.85"
"2021-01-21T10:15:00","2021-01-21T12:31:38","2021","1","10","Thursday","XAUUSD","buy","0.05","1870.54","1867.76","1866.11","1879.2","22.15","-0.62754","136.63","-13.9","False","trend_fallback","DGF;Diagnostic trend fallback;","sl 1867.77"
"2021-02-05T10:45:00","2021-02-05T15:06:28","2021","2","10","Friday","XAUUSD","sell","0.05","1807.84","1798.29","1812.12","1798.31","21.4","2.231308","261.47","47.75","True","liquidity_sweep","DGF;Liquidity sweep;Diagnostic","tp 1798.31"
"2021-05-18T14:30:00","2021-06-04T01:05:00","2021","5","14","Tuesday","XAUUSD","buy","0.01","1865.58","1871.33","1828.21",,"37.37","0.088574","23675","3.31","True","other","DDB;DDB;Daily Donchian buy;ADX",""
"2021-06-15T10:00:00","2021-06-15T15:30:39","2021","6","10","Tuesday","XAUUSD","sell","0.05","1866.78","1866.39","1869.78","1860.13","15","0.13","330.65","1.95","True","trend_fallback","DGF;Diagnostic trend fallback;","sl 1866.38"
"2021-10-04T03:00:00","2021-10-04T13:26:36","2021","10","3","Monday","XAUUSD","sell","0.01","1763.09","1748.91","1765.93","1748.91","2.84","4.992958","626.6","14.18","True","other","RRO;Band VWAP reversion;Upper-","tp 1748.91"
"2021-10-21T10:45:00","2021-10-21T13:53:19","2021","10","10","Thursday","XAUUSD","buy","0.05","1783.71","1784.79","1780.27","1790.21","17.2","0.313953","188.32","5.4","True","trend_fallback","DGF;Diagnostic trend fallback;","sl 1784.81"
"2021-10-27T13:00:00","2021-10-27T16:38:39","2021","10","13","Wednesday","XAUUSD","buy","0.01","1786.95","1798.02","1783.03","1798.01","3.92","2.82398","218.65","11.07","True","other","RRO;Band VWAP reversion;Lower-","tp 1798.01"
"2021-11-09T13:00:00","2021-11-09T13:42:13","2021","11","13","Tuesday","XAUUSD","sell","0.02","1825.13","1827.62","1827.6","1813.82","4.94","-1.008097","42.22","-4.98","False","other","RRO;Band VWAP reversion;Upper-","sl 1827.60"
"2021-12-16T05:00:00","2021-12-16T08:20:31","2021","12","5","Thursday","XAUUSD","sell","0.01","1782.54","1785.09","1785.09","1773.94","2.55","-1","200.52","-2.55","False","other","RRO;Band VWAP reversion;Upper-","sl 1785.09"
"2022-02-22T10:15:00","2022-02-22T10:20:04","2022","2","10","Tuesday","XAUUSD","buy","0.03","1910.78","1906.49","1906.5","1917.83","12.84","-1.002336","5.07","-12.87","False","liquidity_sweep","DGF;Liquidity sweep;Diagnostic","sl 1906.50"
"2022-04-26T09:15:00","2022-04-26T10:35:34","2022","4","9","Tuesday","XAUUSD","sell","0.03","1904.96","1897.21","1907.61","1897.21","7.95","2.924528","80.57","23.25","True","trend_fallback","DGF;Diagnostic trend fallback;","tp 1897.21"
"2022-05-13T01:15:00","2022-05-24T01:05:00","2022","5","1","Friday","XAUUSD","sell","0.01","1822.67","1853.74","1868.56",,"45.89","-0.686642","15830","-31.51","False","other","DDB;DDB;Daily Donchian sell;AD",""
"2022-06-07T10:45:00","2022-06-07T11:11:31","2022","6","10","Tuesday","XAUUSD","sell","0.05","1844.31","1845.26","1846.95","1837.84","13.2","-0.359848","26.52","-4.75","False","liquidity_sweep","DGF;Liquidity sweep;Diagnostic","sl 1845.25"
"2022-09-02T09:15:00","2022-09-02T09:45:59","2022","9","9","Friday","XAUUSD","sell","0.05","1701.21","1702.78","1703.31","1697.39","10.5","-0.747619","30.98","-7.85","False","liquidity_sweep","DGF;Liquidity sweep;Diagnostic","sl 1702.78"
"2022-11-15T09:00:00","2022-11-15T09:24:14","2022","11","9","Tuesday","XAUUSD","buy","0.05","1770.11","1775.08","1768.3","1775.07","9.05","2.745856","24.23","24.85","True","liquidity_sweep","DGF;Liquidity sweep;Diagnostic","tp 1775.07"
"2022-11-21T09:30:00","2022-11-21T11:14:37","2022","11","9","Monday","XAUUSD","sell","0.05","1744.79","1739.46","1747.95","1739.46","15.8","1.686709","104.62","26.65","True","trend_fallback","DGF;Diagnostic trend fallback;","tp 1739.46"
"2022-11-25T07:00:00","2022-11-25T15:22:39","2022","11","7","Friday","XAUUSD","sell","0.01","1758.61","1747.71","1761.68","1747.72","3.07","3.550489","502.65","10.9","True","other","RRO;Band VWAP reversion;Upper-","tp 1747.72"
"2022-12-22T05:00:00","2022-12-22T07:29:14","2022","12","5","Thursday","XAUUSD","sell","0.02","1818.41","1820.51","1820.51","1809.41","4.2","-1","149.23","-4.2","False","other","RRO;Band VWAP reversion;Upper-","sl 1820.51"
"2022-12-23T09:00:00","2022-12-23T09:03:26","2022","12","9","Friday","XAUUSD","sell","0.05","1795.38","1796.72","1796.7","1791.1","6.6","-1.015152","3.43","-6.7","False","trend_fallback","DGF;Diagnostic trend fallback;","sl 1796.70"
"2023-01-26T10:00:00","2023-01-26T11:15:29","2023","1","10","Thursday","XAUUSD","buy","0.02","1943.01","1941.03","1938.06","1950.46","9.9","-0.4","75.48","-3.96","False","trend_fallback","DGF;Diagnostic trend fallback;","sl 1941.03"
"2023-07-12T10:30:00","2023-07-12T12:00:00","2023","7","10","Wednesday","XAUUSD","buy","0.04","1935.74","1934.8","1933.43","1940.83","9.24","-0.406926","90","-3.76","False","trend_fallback","DGF;Diagnostic trend fallback;",""
"2023-08-31T10:00:00","2023-08-31T10:26:36","2023","8","10","Thursday","XAUUSD","buy","0.05","1943.9","1944.78","1942.91","1947","4.95","0.888889","26.6","4.4","True","liquidity_sweep","DGF;Liquidity sweep;Diagnostic","sl 1944.79"
"2023-09-06T22:00:00","2023-09-08T05:46:59","2023","9","22","Wednesday","XAUUSD","buy","0.01","1917.76","1927.2","1914.73","1927.2","3.03","2.947195","1906.98","8.93","True","other","RRO;Band VWAP reversion;Lower-","tp 1927.20"
"2023-10-16T10:15:00","2023-10-16T13:59:28","2023","10","10","Monday","XAUUSD","buy","0.05","1911.22","1918.02","1907.57","1918.02","18.25","1.863014","224.47","34","True","liquidity_sweep","DGF;Liquidity sweep;Diagnostic","tp 1918.02"
"2023-11-28T10:45:00","2023-11-28T12:30:24","2023","11","10","Tuesday","XAUUSD","buy","0.05","2013.69","2013.99","2011.59","2018.56","10.5","0.142857","105.4","1.5","True","trend_fallback","DGF;Diagnostic trend fallback;","sl 2013.99"
"2024-02-12T14:00:00","2024-02-12T15:50:28","2024","2","14","Monday","XAUUSD","buy","0.02","2021.86","2019.46","2019.46","2027.83","4.8","-1","110.47","-4.8","False","other","RRO;Band VWAP reversion;Lower-","sl 2019.46"
"2024-05-07T09:00:00","2024-05-07T09:11:33","2024","5","9","Tuesday","XAUUSD","buy","0.05","2321.47","2318.97","2318.98","2328.47","12.45","-1.004016","11.55","-12.5","False","trend_fallback","DGF;Diagnostic trend fallback;","sl 2318.98"
"2024-06-10T09:00:00","2024-06-10T09:44:28","2024","6","9","Monday","XAUUSD","sell","0.04","2295.85","2288.51","2298.68","2288.54","11.32","2.59364","44.47","29.36","True","liquidity_sweep","DGF;Liquidity sweep;Diagnostic","tp 2288.54"
"2024-06-25T21:00:00","2024-06-26T04:38:54","2024","6","21","Tuesday","XAUUSD","buy","0.01","2319.35","2314.64","2314.69","2326.3","4.66","-1.038627","458.9","-4.84","False","other","RRO;Band VWAP reversion;Lower-","sl 2314.69"
"2024-10-08T09:00:00","2024-10-08T10:02:30","2024","10","9","Tuesday","XAUUSD","sell","0.05","2644.93","2634","2649.32","2634.02","21.95","2.489749","62.5","54.65","True","trend_fallback","DGF;Diagnostic trend fallback;","tp 2634.02"
"2024-10-09T21:00:00","2024-10-10T16:05:12","2024","10","21","Wednesday","XAUUSD","buy","0.01","2609.27","2627.54","2604.34","2627.54","4.93","3.628803","1145.2","17.89","True","other","RRO;Band VWAP reversion;Lower-","tp 2627.54"
"2024-10-10T18:00:00","2024-10-10T20:06:37","2024","10","18","Thursday","XAUUSD","sell","0.01","2625.48","2616.65","2630.58","2616.66","5.1","1.731373","126.62","8.83","True","other","RRO;Band VWAP reversion;Upper-","tp 2616.66"
"2024-10-31T09:30:00","2024-10-31T10:06:38","2024","10","9","Thursday","XAUUSD","buy","0.05","2782.45","2779.74","2778.11","2791.4","21.7","-0.624424","36.63","-13.55","False","trend_fallback","DGF;Diagnostic trend fallback;","sl 2779.76"
"2025-01-17T10:00:00","2025-01-17T11:24:30","2025","1","10","Friday","XAUUSD","buy","0.05","2710.74","2708.36","2707.98","2717.93","13.8","-0.862319","84.5","-11.9","False","liquidity_sweep","DGF;Liquidity sweep;Diagnostic","sl 2708.43"
"2025-04-08T10:30:00","2025-04-08T11:27:39","2025","4","10","Tuesday","XAUUSD","sell","0.02","3009.72","3009.43","3015.82","2989.98","12.2","0.047541","57.65","0.58","True","trend_fallback","DGF;Diagnostic trend fallback;","sl 3009.42"
"2025-04-24T09:00:00","2025-04-24T10:03:29","2025","4","9","Thursday","XAUUSD","sell","0.02","3323.9","3332.64","3342.75","3294.39","37.7","-0.46366","63.48","-17.48","False","trend_fallback","DGF;Diagnostic trend fallback;","sl 3332.49"
"2025-06-05T09:15:00","2025-06-05T12:21:13","2025","6","9","Thursday","XAUUSD","buy","0.03","3368.21","3381.96","3359.93","3381.93","24.84","1.660628","186.22","41.25","True","trend_fallback","DGF;Diagnostic trend fallback;","tp 3381.93"
"2025-12-16T10:15:00","2025-12-16T11:45:00","2025","12","10","Tuesday","XAUUSD","sell","0.04","4281.56","4282.97","4294.32","4259.08","51.04","-0.110502","90","-5.64","False","trend_fallback","DGF;Diagnostic trend fallback;",""
"2026-02-23T10:45:00","2026-02-23T12:58:00","2026","2","10","Monday","XAUUSD","buy","0.02","5128.15","5163.22","5117.41","5162.94","21.48","3.265363","133","70.14","True","liquidity_sweep","DGF;Liquidity sweep;Diagnostic","tp 5162.94"
"2026-03-24T10:30:00","2026-03-24T12:00:00","2026","3","10","Tuesday","XAUUSD","sell","0.01","4396.47","4426.63","4434.3","4302.8","37.83","-0.797251","90","-30.16","False","trend_fallback","DGF;Diagnostic trend fallback;",""
