"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"13","xmrv_div125","7","independent_m15_xag_relative_value","1","discovery_model1","xmrv_div125.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\013_xmrv_div125_older_2015_2017_m1.ini","xmrv_div125_older_2015_2017_m1","profiles\xmrv_div125.set","7C8CA0E96553B4592C9A7626956F6D2A0CEDF8F0404E2FB270813D7D0874AA12","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_div125_older_2015_2017_m1.htm","10000","1095","2.9979","-507.08","9492.92","-5.07","-1.69","-1.72","0.69","-1.57","-5","39.81","324","10","510.24","5.1","507.08","510.24","-0.99","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"14","xmrv_div125","7","independent_m15_xag_relative_value","1","discovery_model1","xmrv_div125.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\014_xmrv_div125_discovery_2018_2020_m1.ini","xmrv_div125_discovery_2018_2020_m1","profiles\xmrv_div125.set","7C8CA0E96553B4592C9A7626956F6D2A0CEDF8F0404E2FB270813D7D0874AA12","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_div125_discovery_2018_2020_m1.htm","10000","1095","2.9979","-497.93","9502.07","-4.98","-1.66","-1.69","0.66","-1.92","-5","35.38","260","11","508.16","5.08","503.88","508.16","-0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"15","xmrv_div150","8","independent_m15_xag_relative_value","1","discovery_model1","xmrv_div150.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\015_xmrv_div150_older_2015_2017_m1.ini","xmrv_div150_older_2015_2017_m1","profiles\xmrv_div150.set","7BD39DBB678B66E5AEFF36A5113D98CE51AF361AFEBC518006DBA449B35E2819","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_div150_older_2015_2017_m1.htm","10000","1095","2.9979","-477.96","9522.04","-4.78","-1.59","-1.62","0.68","-1.67","-5","39.51","286","13","509.67","5.08","509.67","509.67","-0.94","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"16","xmrv_div150","8","independent_m15_xag_relative_value","1","discovery_model1","xmrv_div150.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\016_xmrv_div150_discovery_2018_2020_m1.ini","xmrv_div150_discovery_2018_2020_m1","profiles\xmrv_div150.set","7BD39DBB678B66E5AEFF36A5113D98CE51AF361AFEBC518006DBA449B35E2819","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_div150_discovery_2018_2020_m1.htm","10000","1095","2.9979","-501.92","9498.08","-5.02","-1.67","-1.7","0.64","-2.08","-5","34.44","241","9","512.15","5.12","507.87","512.15","-0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"17","xmrv_corr020","9","independent_m15_xag_relative_value","1","discovery_model1","xmrv_corr020.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\017_xmrv_corr020_older_2015_2017_m1.ini","xmrv_corr020_older_2015_2017_m1","profiles\xmrv_corr020.set","440DCF4BB4B6B6F4CD96A7363DE03F08258B8E38B84AA0B9FAED83696B4558B8","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_corr020_older_2015_2017_m1.htm","10000","1095","2.9979","-506.44","9493.56","-5.06","-1.69","-1.72","0.73","-1.34","-5","40.32","377","8","508.91","5.09","506.78","508.91","-1","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"18","xmrv_corr020","9","independent_m15_xag_relative_value","1","discovery_model1","xmrv_corr020.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\018_xmrv_corr020_discovery_2018_2020_m1.ini","xmrv_corr020_discovery_2018_2020_m1","profiles\xmrv_corr020.set","440DCF4BB4B6B6F4CD96A7363DE03F08258B8E38B84AA0B9FAED83696B4558B8","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_corr020_discovery_2018_2020_m1.htm","10000","1095","2.9979","-494.61","9505.39","-4.95","-1.65","-1.68","0.7","-1.66","-5","36.58","298","10","504.84","5.04","500.56","504.84","-0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"19","xmrv_corr050","10","independent_m15_xag_relative_value","1","discovery_model1","xmrv_corr050.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\019_xmrv_corr050_older_2015_2017_m1.ini","xmrv_corr050_older_2015_2017_m1","profiles\xmrv_corr050.set","C4EDA05D5CAAB5AEFC603A919639650B07238D3118557EA1700320167301E606","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_corr050_older_2015_2017_m1.htm","10000","1095","2.9979","-498.17","9501.83","-4.98","-1.66","-1.69","0.72","-1.39","-5","40.22","358","9","507.93","5.07","505.29","507.93","-0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"20","xmrv_corr050","10","independent_m15_xag_relative_value","1","discovery_model1","xmrv_corr050.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\020_xmrv_corr050_discovery_2018_2020_m1.ini","xmrv_corr050_discovery_2018_2020_m1","profiles\xmrv_corr050.set","C4EDA05D5CAAB5AEFC603A919639650B07238D3118557EA1700320167301E606","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_corr050_discovery_2018_2020_m1.htm","10000","1095","2.9979","-496.68","9503.32","-4.97","-1.66","-1.68","0.7","-1.68","-5","36.49","296","10","506.91","5.06","502.63","506.91","-0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"21","xmrv_no_turn","11","independent_m15_xag_relative_value","1","discovery_model1","xmrv_no_turn.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\021_xmrv_no_turn_older_2015_2017_m1.ini","xmrv_no_turn_older_2015_2017_m1","profiles\xmrv_no_turn.set","C74626F88F75AE13F0AC6055DA9651F64916E79CC0A83C3F8B0E3F4C2D978E5C","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_no_turn_older_2015_2017_m1.htm","10000","1095","2.9979","-503.1","9496.9","-5.03","-1.68","-1.71","0.45","-3.31","-5","28.95","152","14","506.49","5.06","503.33","506.49","-0.99","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"22","xmrv_no_turn","11","independent_m15_xag_relative_value","1","discovery_model1","xmrv_no_turn.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\022_xmrv_no_turn_discovery_2018_2020_m1.ini","xmrv_no_turn_discovery_2018_2020_m1","profiles\xmrv_no_turn.set","C74626F88F75AE13F0AC6055DA9651F64916E79CC0A83C3F8B0E3F4C2D978E5C","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_no_turn_discovery_2018_2020_m1.htm","10000","1095","2.9979","-492.42","9507.58","-4.92","-1.64","-1.67","0.74","-1.41","-5","39.08","348","9","508.48","5.08","500.67","508.48","-0.97","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"23","xmrv_turn010","12","independent_m15_xag_relative_value","1","discovery_model1","xmrv_turn010.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\023_xmrv_turn010_older_2015_2017_m1.ini","xmrv_turn010_older_2015_2017_m1","profiles\xmrv_turn010.set","80A0D1A58A9BA10F1897A58D791966BA9875565DE1D59C6561059D6107AA24C4","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_turn010_older_2015_2017_m1.htm","10000","1095","2.9979","-493.58","9506.42","-4.94","-1.65","-1.67","0.72","-1.43","-5","39.88","346","11","504.37","5.04","503.27","504.37","-0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"24","xmrv_turn010","12","independent_m15_xag_relative_value","1","discovery_model1","xmrv_turn010.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\024_xmrv_turn010_discovery_2018_2020_m1.ini","xmrv_turn010_discovery_2018_2020_m1","profiles\xmrv_turn010.set","80A0D1A58A9BA10F1897A58D791966BA9875565DE1D59C6561059D6107AA24C4","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_turn010_discovery_2018_2020_m1.htm","10000","1095","2.9979","-497.68","9502.32","-4.98","-1.66","-1.69","0.7","-1.65","-5","36.42","302","11","507.91","5.07","503.63","507.91","-0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"25","xmrv_xau000","13","independent_m15_xag_relative_value","1","discovery_model1","xmrv_xau000.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\025_xmrv_xau000_older_2015_2017_m1.ini","xmrv_xau000_older_2015_2017_m1","profiles\xmrv_xau000.set","C7D31A56183FAD57A4C971D69A3DC591C0B885B387FDB1BEEB9E34D276B24A39","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_xau000_older_2015_2017_m1.htm","10000","1095","2.9979","-500.7","9499.3","-5.01","-1.67","-1.7","0.74","-1.32","-5","39.95","378","12","503.17","5.03","500.7","503.17","-1","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"26","xmrv_xau000","13","independent_m15_xag_relative_value","1","discovery_model1","xmrv_xau000.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\026_xmrv_xau000_discovery_2018_2020_m1.ini","xmrv_xau000_discovery_2018_2020_m1","profiles\xmrv_xau000.set","C7D31A56183FAD57A4C971D69A3DC591C0B885B387FDB1BEEB9E34D276B24A39","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_xau000_discovery_2018_2020_m1.htm","10000","1095","2.9979","-488.19","9511.81","-4.88","-1.63","-1.66","0.71","-1.6","-5","37.05","305","10","508.28","5.07","505.58","508.28","-0.96","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"27","xmrv_xau040","14","independent_m15_xag_relative_value","1","discovery_model1","xmrv_xau040.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\027_xmrv_xau040_older_2015_2017_m1.ini","xmrv_xau040_older_2015_2017_m1","profiles\xmrv_xau040.set","C6B70D7264FA7BEEF5CEDE4F1C201F574134A027D6D6A0FF903A01061B2C578D","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_xau040_older_2015_2017_m1.htm","10000","1095","2.9979","-483.43","9516.57","-4.83","-1.61","-1.64","0.73","-1.33","-5","40.5","363","12","503.45","5.02","502.35","503.45","-0.96","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"28","xmrv_xau040","14","independent_m15_xag_relative_value","1","discovery_model1","xmrv_xau040.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\028_xmrv_xau040_discovery_2018_2020_m1.ini","xmrv_xau040_discovery_2018_2020_m1","profiles\xmrv_xau040.set","C6B70D7264FA7BEEF5CEDE4F1C201F574134A027D6D6A0FF903A01061B2C578D","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_xau040_discovery_2018_2020_m1.htm","10000","1095","2.9979","-495.53","9504.47","-4.96","-1.65","-1.68","0.69","-1.69","-5","36.52","293","11","506.75","5.06","502.47","506.75","-0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"29","xmrv_tp125","15","independent_m15_xag_relative_value","1","discovery_model1","xmrv_tp125.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\029_xmrv_tp125_older_2015_2017_m1.ini","xmrv_tp125_older_2015_2017_m1","profiles\xmrv_tp125.set","4985DA5CA5F89D495B3433DA3DAECBE2BAD19BB6889EAF590BF43C69EFF9A833","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_tp125_older_2015_2017_m1.htm","10000","1095","2.9979","-500.26","9499.74","-5","-1.67","-1.7","0.73","-1.36","-5","41.58","368","12","501.3","5.01","500.26","501.3","-1","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"30","xmrv_tp125","15","independent_m15_xag_relative_value","1","discovery_model1","xmrv_tp125.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\030_xmrv_tp125_discovery_2018_2020_m1.ini","xmrv_tp125_discovery_2018_2020_m1","profiles\xmrv_tp125.set","4985DA5CA5F89D495B3433DA3DAECBE2BAD19BB6889EAF590BF43C69EFF9A833","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmrv_tp125_discovery_2018_2020_m1.htm","10000","1095","2.9979","-502.36","9497.64","-5.02","-1.68","-1.7","0.69","-1.7","-5","37.5","296","10","510.34","5.1","506.06","510.34","-0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
