"Rank","Priority","Phase","Profile","Set","Window","From","To","ExpectedReportName","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor"
"","","","rdmc_tiered_momentum_v7","frozen_tiered_momentum","2019","2019.01.01","2019.12.31","rdmc_tmv7_w02_m1_critical_2019","PARSED","outputs\rdmc_tiered_momentum_v7_package\reports_here\rdmc_tmv7_w02_m1_critical_2019.htm","10000","364","0.9966","8.83","10008.83","0.09","0.09","0.09","1.12","0.35","1.05","32","25","4","45.14","0.45","36.13","45.14","0.1956"
"","","","rdmc_tiered_momentum_v7","frozen_tiered_momentum","2022","2022.01.01","2022.12.31","rdmc_tmv7_w02_m1_critical_2022","PARSED","outputs\rdmc_tiered_momentum_v7_package\reports_here\rdmc_tmv7_w02_m1_critical_2022.htm","10000","364","0.9966","81.25","10081.25","0.81","0.82","0.82","1.98","4.06","5.93","45","20","3","51.7","0.51","21.9","51.7","1.5716"
