"EntryTime","ExitTime","Era","Year","Side","Volume","EntryPrice","InitialStop","InitialRiskMoney","Profit","RiskR","HoldHours","D1MomentumPercent","BreakoutATR","BodyRatio","CloseLocation","RangeATR","ChannelWidthATR","ATRPercent","TickVolumeRatio","StopATR","MarketD1ADX","MarketH4ADX","MarketH1ADX","D1EmaGapATR","D1PriceGapATR","D1EmaSlopeATR","D1Efficiency20","D1RangePosition60","H4Efficiency20","H1Efficiency20","H1Compression5_20"
"2017-09-20T09:00:00.0000000","2017-09-20T16:00:00.0000000","era_2015_2018","2017","buy","0.03","1313.9","1309.4","13.5","-8.01","-0.593333","7","5.244988","0.40569","0.675824","0.906593","0.958904","4.125395","0.144482","0.936273","2.370811","29.867739","34.522317","35.046427","2.243647","3.350552","2.218579","0.167679","0.695171","-0.399209","0.289428","0.689457"
"2017-09-26T07:00:00.0000000","2017-09-26T10:17:34.0000000","era_2015_2018","2017","buy","0.02","1313.24","1307.55","11.38","-11.4","-1.001757","3.2928","5.376258","0.371842","0.793413","0.847305","1.061497","6.734467","0.239633","0.566612","1.809836","31.097133","26.735186","35.665365","2.272859","3.320415","2.009413","0.004182","0.691108","-0.052487","0.620639","0.722296"
"2017-10-04T09:00:00.0000000","2017-10-04T15:03:02.0000000","era_2015_2018","2017","buy","0.06","1276.65","1274.21","14.64","29.28","2","6.0506","1.374472","0.199534","0.759494","0.803797","1.050881","4.589292","0.117793","0.929505","1.623113","38.51389","28.780119","30.509928","2.06132","0.575599","0.975788","-0.38757","0.403735","-0.330133","0.502431","0.600521"
"2017-10-12T07:00:00.0000000","2017-10-12T13:00:00.0000000","era_2015_2018","2017","buy","0.04","1295.15","1291.31","15.36","-5.08","-0.330729","6","0.117848","0.378188","0.657534","0.794521","0.963061","4.186456","0.175616","1.052403","1.687511","28.549289","44.524868","28.470493","1.959015","2.091114","-0.07337","-0.204572","0.459039","0.426439","0.266667","0.704984"
"2017-10-13T10:00:00.0000000","2017-10-13T11:21:27.0000000","era_2015_2018","2017","buy","0.05","1297.18","1294.43","13.75","-13.75","-1","1.3575","1.104648","0.113945","0.277966","0.498305","1.600651","3.836137","0.142119","1.53351","1.494466","28.526658","37.152262","36.15661","1.942859","2.215578","-0.181309","-0.241531","0.437725","0.283553","0.166952","0.821521"
"2017-10-16T11:00:00.0000000","2017-10-16T20:18:42.0000000","era_2015_2018","2017","buy","0.03","1305.51","1301.33","12.54","-12.57","-1.002392","9.3117","1.706687","0.114309","0.577358","0.803774","1.081853","5.735864","0.18768","1.214089","1.708492","29.901582","48.859029","35.536239","2.062648","3.132419","-0.23869","-0.112509","0.524136","0.332857","0.409609","0.678544"
"2017-10-26T09:00:00.0000000","2017-10-26T10:30:32.0000000","era_2015_2018","2017","buy","0.04","1281.63","1278.28","13.4","-13.4","-1","1.5089","1.639944","0.122996","0.483333","0.616667","1.317812","4.423457","0.177681","0.798301","1.470525","19.085769","31.576573","34.072239","1.817874","0.902742","-0.538428","-0.041451","0.244574","-0.008516","0.530532","0.812892"
"2017-11-15T11:00:00.0000000","2017-11-15T17:35:42.0000000","era_2015_2018","2017","buy","0.03","1284.12","1280.08","12.12","-12.12","-1","6.595","1.605441","0.072433","0.538117","0.632287","0.950149","5.432467","0.182824","1.757515","1.723349","13.226234","18.830829","22.024505","1.303006","1.056767","-0.597328","-0.045038","0.20417","-0.112446","0.433494","0.624353"
"2017-11-17T17:00:00.0000000","2017-11-17T20:09:20.0000000","era_2015_2018","2017","buy","0.03","1285.63","1281.23","13.2","26.58","2.013636","3.1556","1.587024","0.379434","0.447205","0.481366","1.77069","4.074787","0.141488","2.502064","2.420594","11.38241","20.585818","19.825871","1.311645","0.908094","-0.623767","-0.115017","0.18332","0.136286","0.308207","1.047573"
"2017-11-30T11:00:00.0000000","2017-11-30T20:04:30.0000000","era_2015_2018","2017","sell","0.03","1280.15","1284.59","13.32","26.67","2.002252","9.075","0.825399","0.538984","0.935622","0.957082","0.95865","5.554413","0.189855","1.209313","1.828039","23.690456","25.842793","43.415297","-1.261216","-1.15336","0.076551","-0.072739","0.76569","0.128191","0.555037","0.673826"
"2017-12-07T08:00:00.0000000","2017-12-07T16:15:41.0000000","era_2015_2018","2017","sell","0.04","1260.46","1264.15","14.76","29.56","2.00271","8.2614","0.247974","0.623169","0.769697","0.89697","1.757656","3.994674","0.148954","0.710934","1.964181","25.165844","41.439156","31.126564","-0.979203","0.542123","0.136287","0.151648","0.964993","0.573877","0.44665","0.756586"
"2017-12-12T17:00:00.0000000","2017-12-12T22:00:00.0000000","era_2015_2018","2017","sell","0.04","1240.48","1244.26","15.12","-11.44","-0.756614","5","0.944646","0.064164","0.419178","0.509589","2.341996","4.023099","0.125637","2.922212","2.422746","36.677811","42.90903","25.713642","-0.73454","2.304192","0.446308","0.283268","0.987261","0.443616","0.302133","1.163681"
"2017-12-15T13:00:00.0000000","2017-12-15T17:00:00.0000000","era_2015_2018","2017","buy","0.03","1258.59","1254.12","13.41","-8.1","-0.604027","4","0.515216","0.247614","0.676923","0.964103","1.005932","3.79675","0.154071","0.830502","2.307893","36.688922","21.991812","30.888176","0.507132","-1.303785","-0.642065","-0.182875","0.208965","0.282653","0.237527","0.772222"
"2017-12-20T13:00:00.0000000","2017-12-20T16:37:27.0000000","era_2015_2018","2017","buy","0.05","1265.45","1262.62","14.15","-14.15","-1","3.6242","1.393555","0.142615","0.264045","0.398876","1.208829","3.877759","0.1164","0.970194","1.920034","26.197812","43.619436","31.487944","0.406463","-0.567572","-0.823361","-0.165416","0.363388","0.265842","0.337851","0.816066"
"2017-12-29T11:00:00.0000000","2017-12-29T16:20:41.0000000","era_2015_2018","2017","buy","0.06","1296.72","1294.43","13.74","27.48","2","5.3447","5.842829","0.152672","0.697297","0.745946","1.412214","5.763359","0.101055","1.467354","1.748855","43.841507","66.170911","38.163123","0.599649","2.806251","-1.083173","0.101751","0.841099","0.787976","0.349374","0.672149"
"2018-01-02T16:00:00.0000000","2018-01-03T04:38:30.0000000","era_2015_2018","2018","buy","0.03","1314.21","1309.63","13.74","0.94","0.068413","12.6417","6.171189","0.429288","0.740891","0.817814","0.990973","7.137412","0.189715","1.415269","1.837212","48.832257","78.109196","64.316917","0.656936","3.466998","-0.887639","0.245633","0.931447","0.683953","0.585791","1.336636"
"2018-01-11T16:00:00.0000000","2018-01-12T11:01:26.0000000","era_2015_2018","2018","buy","0.03","1321.15","1316.51","13.92","27.46","1.972701","19.0239","7.143497","0.057609","0.419825","0.472303","1.646663","2.477196","0.157706","2.697013","2.22674","64.491994","23.975238","25.808724","1.154553","3.831314","0.682698","0.66979","0.879316","0.071481","0.209277","0.867589"
"2018-01-15T07:00:00.0000000","2018-01-16T10:00:00.0000000","era_2015_2018","2018","buy","0.02","1342.83","1336.02","13.62","-7.49","-0.549927","27","7.740554","0.189977","0.738318","0.864486","0.70095","6.4887","0.227417","0.562526","2.229053","64.508796","47.276135","51.847069","1.250841","5.184763","1.08128","0.690791","0.989887","0.551676","0.460465","0.730332"
"2018-01-19T10:00:00.0000000","2018-01-22T01:05:00.0000000","era_2015_2018","2018","buy","0.02","1335.16","1329.21","11.9","-0.47","-0.039496","63.0833","5.714126","0.680374","0.705882","0.879902","1.525234","2.82243","0.200406","1.144359","2.223364","56.414606","15.328905","29.627599","1.495516","3.880525","1.712879","0.531621","0.837753","-0.161919","0.204693","0.847489"
"2018-01-24T09:00:00.0000000","2018-01-24T14:54:21.0000000","era_2015_2018","2018","buy","0.04","1343.64","1339.7","15.76","31.68","2.010152","5.9058","6.570938","0.536527","0.581197","0.918803","1.120958","5.231138","0.155403","1.093802","1.886826","51.651591","25.074636","28.926035","1.857593","5.247769","2.277389","0.533252","0.967754","0.501856","0.388952","0.768794"
"2018-02-13T08:00:00.0000000","2018-02-13T16:00:00.0000000","era_2015_2018","2018","buy","0.03","1326.48","1321.41","15.21","-1.89","-0.12426","8","3.100352","0.063264","0.081761","0.27044","1.341206","3.89709","0.17876","1.034348","2.137115","28.830618","19.303624","28.106709","1.734297","2.222693","1.382028","-0.12984","0.667619","0.150982","0.241736","0.808913"
"2018-02-15T11:00:00.0000000","2018-02-15T13:18:37.0000000","era_2015_2018","2018","buy","0.03","1356.57","1351.75","14.46","-14.49","-1.002075","2.3103","5.100341","0.20731","0.557632","0.806854","0.700491","8.336061","0.33783","0.965084","1.051446","27.428835","28.096638","23.008749","1.774369","3.750289","1.301523","0.161796","0.878194","0.540552","0.490998","0.514873"
"2018-02-16T07:00:00.0000000","2018-02-16T15:00:00.0000000","era_2015_2018","2018","buy","0.02","1358.83","1352.12","13.42","-5.18","-0.385991","8","4.760024","0.448869","0.527363","0.810945","1.455204","3.221719","0.203324","1.255514","2.427602","28.864274","27.516654","21.673331","1.850362","3.949261","1.332683","0.175962","0.90081","0.492934","0.152116","0.985953"
"2018-03-01T11:00:00.0000000","2018-03-01T16:00:31.0000000","era_2015_2018","2018","sell","0.03","1311.6","1316.26","13.98","1.41","0.100858","5.0086","0.491473","0.391372","0.8","0.804651","0.956193","4.447409","0.171431","0.977662","2.07465","21.200226","17.97256","37.917753","-2.184796","-1.934377","-0.819736","0.184023","0.369278","0.246269","0.41791","0.831588"
"2018-03-08T17:00:00.0000000","2018-03-09T09:00:00.0000000","era_2015_2018","2018","sell","0.03","1322.05","1326.95","14.7","8.41","0.572109","16","1.569277","0.059266","0.744444","0.931111","2.051516","3.100068","0.165914","2.311759","2.233576","19.250873","19.917451","23.145166","-2.141904","-2.380752","-0.577973","-0.054341","0.313161","0.024295","0.191046","1.152458"
"2018-03-21T15:00:00.0000000","2018-03-21T20:05:43.0000000","era_2015_2018","2018","buy","0.03","1318.81","1313.77","15.12","1.5","0.099206","5.0953","1.536531","0.44402","0.841975","0.883951","1.933636","5.04655","0.158834","1.770834","2.40604","20.377593","29.782917","33.011606","2.081102","1.283282","0.050632","-0.188253","0.383596","0.022875","0.437668","1.017151"
"2018-03-23T09:00:00.0000000","2018-03-26T09:00:00.0000000","era_2015_2018","2018","buy","0.02","1343.03","1336.28","13.5","4.29","0.317778","72","1.398938","1.205087","0.895954","0.94027","1.650238","4.556439","0.234196","0.975394","2.147695","15.726878","31.370414","35.751248","1.986715","2.490796","0.056121","-0.029851","0.529686","0.40415","0.38467","0.752047"
"2018-03-26T17:00:00.0000000","2018-03-27T04:00:00.0000000","era_2015_2018","2018","buy","0.02","1352.87","1346.97","11.8","-3.73","-0.316102","11","4.151337","0.723182","0.875439","0.878947","2.290076","3.001205","0.183998","2.237481","2.369988","17.443313","50.47684","25.707427","1.906746","3.648235","0.102796","0.150599","0.744979","0.652403","0.10513","0.834547"
"2018-04-02T10:00:00.0000000","2018-04-02T15:26:15.0000000","era_2015_2018","2018","buy","0.06","1330.59","1328.19","14.4","28.86","2.004167","5.4375","4.255872","0.076239","0.452055","0.936073","1.113088","4.614994","0.147883","0.64773","1.21817","18.182907","31.750064","39.271708","1.926721","1.936212","0.244258","0.056609","0.352755","-0.430421","0.393103","0.55843"
"2018-04-11T10:00:00.0000000","2018-04-11T15:35:41.0000000","era_2015_2018","2018","buy","0.03","1344.77","1339.71","15.18","30.36","2","5.5947","3.698541","0.873533","0.734328","0.814925","1.455889","3.515863","0.17112","1.162384","2.199087","13.626873","18.891332","27.925048","1.733768","2.489256","0.326115","0.110437","0.575047","0.329475","0.433042","0.622695"
"2018-05-11T12:00:00.0000000","2018-05-11T18:00:00.0000000","era_2015_2018","2018","buy","0.03","1323.27","1318.23","15.12","-3","-0.198413","6","3.563029","0.12954","0.764103","0.769231","0.902151","3.414296","0.163366","1.121671","2.329933","29.056935","20.365364","25.116676","1.709964","1.362386","-0.291793","-0.130574","0.304286","0.14902","0.235886","0.80801"
"2018-05-23T09:00:00.0000000","2018-05-23T12:07:41.0000000","era_2015_2018","2018","sell","0.03","1290.49","1294.82","12.99","-12.99","-1","3.1281","0.071211","0.170168","0.827434","0.924779","1.201808","2.802446","0.145719","0.809395","2.301542","34.286219","12.197753","19.065504","-1.130975","1.197243","1.265048","0.418113","0.891587","-0.040864","0.170551","0.750228"
"2018-05-24T16:00:00.0000000","2018-05-24T17:02:30.0000000","era_2015_2018","2018","buy","0.04","1298.75","1295.29","13.84","27.68","2","1.0417","0.174293","0.323887","0.625","0.627404","1.981424","4.281972","0.161673","1.528192","1.647988","32.143492","13.246198","15.505102","1.073471","-1.011381","-1.338852","-0.332438","0.134375","0.292419","0.352761","0.786964"
"2018-06-07T16:00:00.0000000","2018-06-07T16:28:31.0000000","era_2015_2018","2018","buy","0.03","1301.58","1297.26","12.96","-13.05","-1.006944","0.4753","3.955432","0.559867","0.429293","0.568182","2.195122","3.519956","0.138622","2.72678","2.3949","14.743888","18.84093","19.746726","0.662833","-0.81629","-1.569399","-0.203421","0.167668","0.325065","0.089376","1.00737"
"2018-06-26T06:00:00.0000000","2018-06-26T14:54:40.0000000","era_2015_2018","2018","sell","0.04","1263.77","1267.82","16.2","32.44","2.002469","8.9111","1.685302","0.285714","0.464832","0.767584","1.531616","2.861827","0.168936","0.882286","1.898595","25.941611","23.606098","13.095885","0.250645","3.636702","1.589004","0.434148","0.961216","0.141354","0.059389","0.820298"
"2018-06-27T06:00:00.0000000","2018-06-27T11:00:00.0000000","era_2015_2018","2018","sell","0.03","1254.25","1259.65","16.2","-12.03","-0.742593","5","2.811887","0.207161","0.458065","0.741935","0.698041","4.449448","0.177042","0.862995","2.432808","30.296963","39.698375","28.185836","0.355071","4.141522","1.628571","0.492706","0.966151","0.255034","0.391055","0.904072"
"2018-06-28T10:00:00.0000000","2018-06-28T15:54:30.0000000","era_2015_2018","2018","sell","0.04","1250.46","1253.98","14.08","-14.12","-1.002841","5.9083","3.896234","0.068393","0.660661","0.807808","1.626771","4.621397","0.163701","1.195976","1.721886","34.856887","52.251161","32.592304","0.477396","4.704173","1.740527","0.583216","0.98953","0.398566","0.444636","0.745381"
"2018-07-11T15:00:00.0000000","2018-07-12T08:00:00.0000000","era_2015_2018","2018","sell","0.03","1248.69","1253.56","14.61","11.29","0.772758","17","6.145706","0.180451","0.642336","0.839416","1.373434","3.904762","0.159767","1.099363","2.440852","35.987423","20.374466","28.352056","1.334018","3.96034","2.507593","0.383438","0.84633","0.169845","0.256935","0.873191"
"2018-07-18T09:00:00.0000000","2018-07-18T16:00:00.0000000","era_2015_2018","2018","sell","0.03","1224.66","1229.35","14.07","-1.89","-0.134328","7","7.822416","0.552284","0.753994","0.875399","1.271066","7.683249","0.201076","0.884091","1.903046","40.745186","25.149846","48.917386","1.639921","5.810733","2.582621","0.441347","0.988114","0.41651","0.69375","0.680975"
"2018-07-24T08:00:00.0000000","2018-07-24T10:31:40.0000000","era_2015_2018","2018","sell","0.02","1219.03","1225.03","12","-12","-1","2.5278","9.182478","0.550421","0.716931","0.740741","1.55268","5.007188","0.1997","0.615721","2.465989","49.791572","28.495359","40.144187","1.989713","5.700198","2.66707","0.356956","0.886675","0.15953","0.497479","1.206534"
"2018-08-02T15:00:00.0000000","2018-08-03T10:59:30.0000000","era_2015_2018","2018","sell","0.03","1214.32","1218.86","13.62","27.1","1.989721","19.9917","9.220192","0.33325","0.577039","0.65861","1.646357","3.402139","0.165566","1.870877","2.258667","45.113733","41.87731","27.036587","2.46593","5.866177","2.545376","0.427453","0.959808","0.130059","0.138026","1.045421"
"2018-08-06T14:00:00.0000000","2018-08-07T04:00:00.0000000","era_2015_2018","2018","sell","0.03","1209.89","1214.18","12.87","0.73","0.056721","14","7.976242","0.71215","0.740625","0.753125","1.739603","4.773036","0.152039","1.4371","2.334303","49.819825","29.229674","39.380746","2.479743","5.625225","2.482428","0.394476","0.925863","0.229001","0.287923","0.956795"
"2018-08-13T11:00:00.0000000","2018-08-13T19:49:29.0000000","era_2015_2018","2018","sell","0.03","1204.41","1209.71","15.9","31.8","2","8.8247","10.277453","1.078332","0.673267","0.811881","2.054934","4.061038","0.204033","1.453702","2.154934","54.633078","15.690365","21.08285","3.280939","6.427173","3.006492","0.327594","0.933448","0.073096","0.23527","0.872132"
"2018-08-15T12:00:00.0000000","2018-08-15T17:58:30.0000000","era_2015_2018","2018","sell","0.04","1186.17","1189.66","13.96","27.92","2","5.975","11.392057","0.122013","0.757848","0.986547","1.133706","6.227758","0.165826","1.24803","1.772598","58.453457","33.798825","48.62624","3.344081","7.547752","2.932793","0.351608","0.980201","0.613465","0.472795","1.139036"
"2018-08-23T11:00:00.0000000","2018-08-24T08:00:00.0000000","era_2015_2018","2018","sell","0.04","1189.05","1193.11","16.24","3.02","0.185961","21","10.316371","0.32345","0.279302","0.311721","1.662865","4.851752","0.202811","1.904479","1.684076","47.29706","30.794573","40.867324","3.532279","6.277177","2.782012","0.329145","0.763086","-0.193999","0.388861","0.936452"
"2018-09-10T08:00:00.0000000","2018-09-10T16:00:28.0000000","era_2015_2018","2018","sell","0.04","1193.07","1196.53","13.84","-13.88","-1.00289","8.0078","9.730966","0.133885","0.664894","0.664894","0.740303","3.488876","0.212854","0.33987","1.364028","19.193319","27.654729","44.191786","4.20005","6.180977","2.424195","0.10768","0.711427","-0.054284","0.282618","0.640582"
"2018-09-28T10:00:00.0000000","2018-09-28T15:56:28.0000000","era_2015_2018","2018","sell","0.04","1181.7","1185.63","15.72","-15.8","-1.005089","5.9411","11.304791","0.058757","0.9","0.935714","1.265537","7.00565","0.187229","1.483117","1.776836","16.39161","32.962102","29.617983","4.088445","6.434283","1.228721","0.176022","0.787747","0.430183","0.580115","0.760607"
"2018-10-08T11:00:00.0000000","2018-10-08T15:31:42.0000000","era_2015_2018","2018","sell","0.04","1193.87","1197.45","14.32","28.68","2.002793","4.5283","9.897593","0.549404","0.856678","0.986971","1.307496","4.51448","0.196671","0.643387","1.526746","14.439324","23.217063","38.443739","4.093595","4.468824","0.98867","-0.062989","0.500468","0.125609","0.38599","0.703636"
"2018-10-17T06:00:00.0000000","2018-10-17T11:40:37.0000000","era_2015_2018","2018","sell","0.04","1222.43","1225.99","14.24","-14.24","-1","5.6769","7.574202","0.440509","0.781513","0.781513","1.080836","4.069028","0.180133","0.676839","1.616803","26.86618","32.235424","38.51172","3.046331","1.861504","0.406428","-0.180388","0.143257","-0.114439","0.160944","0.682049"
"2018-10-18T10:00:00.0000000","2018-10-18T12:20:04.0000000","era_2015_2018","2018","sell","0.04","1220.57","1224.36","15.16","-15.16","-1","2.3344","8.157683","0.406139","0.531401","0.531401","1.955136","3.77804","0.173485","2.307885","1.790673","26.611223","19.600287","26.132398","3.109592","2.082289","0.352519","-0.129753","0.17268","-0.126184","0.341545","0.838203"
"2018-10-29T09:00:00.0000000","2018-10-30T12:25:04.0000000","era_2015_2018","2018","sell","0.03","1230.68","1235.65","14.91","29.71","1.992622","27.4178","5.994559","0.249676","0.83427","0.851124","1.154345","3.861868","0.250593","0.474976","1.611025","27.970082","24.905123","18.622149","2.819674","1.217202","-0.367635","-0.337836","0.118021","-0.085655","0.192608","0.578947"
"2018-10-31T06:00:00.0000000","2018-11-01T04:00:00.0000000","era_2015_2018","2018","sell","0.02","1217.59","1223.19","11.2","-0.3","-0.026786","22","6.941866","0.885577","0.595506","0.601124","2.341078","3.98071","0.187331","0.655337","2.454231","23.266752","46.830434","45.891974","2.650514","1.985205","-0.515161","-0.171426","0.244807","0.236407","0.402957","1.014071"
"2018-11-08T07:00:00.0000000","2018-11-08T21:02:38.0000000","era_2015_2018","2018","sell","0.04","1223.47","1226.99","14.08","-14.12","-1.002841","14.0439","4.990045","0.092786","0.413534","0.458647","0.617026","5.933658","0.176184","0.252858","1.630967","18.051358","14.470936","25.606835","2.535985","1.763826","-1.033845","-0.271475","0.204106","0.153044","0.366563","0.664994"
"2018-11-09T06:00:00.0000000","2018-11-09T18:47:39.0000000","era_2015_2018","2018","sell","0.03","1218.33","1223.7","16.11","32.25","2.001862","12.7942","5.200391","0.485703","0.819495","0.98917","1.084998","2.890717","0.209549","0.589441","2.101567","20.141751","27.158811","28.113851","2.505964","2.006569","-0.992565","0.015883","0.279307","0.237534","0.300906","0.649586"
"2018-11-27T09:00:00.0000000","2018-11-27T09:31:36.0000000","era_2015_2018","2018","sell","0.07","1220.71","1222.87","15.12","-15.19","-1.00463","0.5267","5.499238","0.080835","0.597403","0.606061","1.556079","4.149545","0.121611","0.697342","1.453991","19.83218","22.533945","27.698839","2.531761","2.081681","-0.332938","0.071276","0.338278","0.261553","0.486679","0.730285"
"2018-11-30T13:00:00.0000000","2018-11-30T18:59:38.0000000","era_2015_2018","2018","sell","0.05","1221.94","1225.05","15.55","1.5","0.096463","5.9939","5.549597","0.130608","0.38835","0.417476","1.16979","3.827371","0.144115","0.969924","1.763827","22.474542","29.96229","25.244359","2.436095","1.829356","-0.254836","0.104294","0.308293","-0.035257","0.27379","0.764509"
"2018-12-14T10:00:00.0000000","2018-12-14T19:00:00.0000000","era_2015_2018","2018","sell","0.04","1238.51","1242.54","16.12","-6.68","-0.414392","9","2.016473","0.591074","0.439024","0.631098","1.978287","3.305187","0.133871","0.693386","2.428106","30.888026","15.801956","45.347037","1.800902","0.04138","-0.966252","-0.34897","0.121581","0.125442","0.265597","0.826577"
"2018-12-28T09:00:00.0000000","2018-12-28T10:26:38.0000000","era_2015_2018","2018","buy","0.04","1280.94","1276.89","16.2","-16.32","-1.007407","1.4439","1.813567","0.762873","0.751656","0.827815","1.279932","3.500742","0.184232","0.76404","1.714749","40.955709","48.499482","27.847376","-0.774892","2.768698","1.480642","0.486419","0.962978","0.424772","0.348557","0.593415"
"2018-12-31T10:00:00.0000000","2018-12-31T16:00:00.0000000","era_2015_2018","2018","buy","0.04","1281.28","1277.2","16.32","-5.32","-0.32598","6","1.919664","0.068259","0.950617","1","0.921502","2.844141","0.13723","1.290723","2.31843","44.80905","58.877396","20.339261","-0.670666","3.27642","1.664853","0.495966","0.984738","0.263763","0.167442","0.54756"
"2019-01-03T09:00:00.0000000","2019-01-03T12:34:45.0000000","era_2019_2020","2019","buy","0.03","1292.31","1287.24","15.21","-15.45","-1.015779","3.5792","2.394465","0.627943","0.724739","0.926829","1.001221","4.043258","0.22186","0.830573","1.767539","52.548113","46.170337","38.070332","-0.424448","3.583743","1.930737","0.498609","0.961152","0.340959","0.189209","0.654062"
"2019-01-14T11:00:00.0000000","2019-01-14T15:39:40.0000000","era_2019_2020","2019","buy","0.04","1293.96","1289.95","16.04","-16.04","-1","4.6611","4.897823","0.094362","0.242718","0.800971","0.971927","3.128096","0.163837","1.13072","1.892876","53.663363","14.434041","38.47304","0.34923","3.360899","2.326135","0.344714","0.891213","0.131435","0.093671","1.009436"
"2019-01-23T11:00:00.0000000","2019-01-23T15:16:19.0000000","era_2019_2020","2019","buy","0.04","1286.57","1283.1","13.88","-13.92","-1.002882","4.2719","5.080796","0.410448","0.777778","0.957265","1.455224","4.017413","0.125013","1.061856","2.158458","39.229149","27.440187","16.147396","0.963656","3.311408","2.899601","0.280927","0.867559","-0.263751","0.238777","0.798173"
"2019-01-25T10:00:00.0000000","2019-01-25T16:16:56.0000000","era_2019_2020","2019","buy","0.04","1284.86","1281.35","14.04","28.08","2","6.2822","4.869481","0.373832","0.571429","0.714286","0.962067","3.930731","0.141608","0.968908","1.930676","32.863974","26.772152","42.360602","1.195112","3.211786","3.134183","0.146883","0.826312","0.06584","0.294621","0.763392"
"2019-01-29T09:00:00.0000000","2019-01-29T15:11:48.0000000","era_2019_2020","2019","buy","0.06","1305.3","1302.7","15.6","31.32","2.007692","6.1967","7.167468","0.302401","0.377593","0.419087","1.428995","4.097243","0.129236","1.137129","1.540854","29.739151","34.738146","28.990834","1.34613","5.221694","2.931063","0.218003","0.989458","0.525613","0.291942","0.800692"
"2019-01-31T16:00:00.0000000","2019-01-31T19:00:00.0000000","era_2019_2020","2019","buy","0.02","1325.48","1319.71","11.54","-8.3","-0.719237","3","8.77475","0.27249","0.643059","0.728045","1.414546","6.287317","0.188298","1.804441","2.311982","35.294881","46.71386","41.629648","1.627323","6.820654","2.99156","0.30318","0.970274","0.577889","0.604712","0.850245"
"2019-02-15T12:00:00.0000000","2019-02-15T18:00:00.0000000","era_2019_2020","2019","buy","0.03","1316.06","1311.61","13.35","-4.86","-0.364045","6","10.236399","0.054127","0.565714","0.862857","0.789355","6.008119","0.168493","0.732892","2.007984","17.084709","11.573672","23.734426","2.59803","5.51698","2.776962","0.187931","0.878019","0.195572","0.469287","0.679448"
"2019-03-06T09:00:00.0000000","2019-03-06T11:07:31.0000000","era_2019_2020","2019","buy","0.03","1290.62","1285.68","14.82","-14.91","-1.006073","2.1253","7.284349","0.489091","0.647059","0.931373","1.467274","3.941501","0.16162","0.716097","2.368041","31.374958","49.820558","19.386771","2.307451","1.578548","1.582634","-0.209065","0.478949","-0.498084","0.344726","0.882169"
"2019-03-13T11:00:00.0000000","2019-03-14T03:12:44.0000000","era_2019_2020","2019","buy","0.04","1306.85","1303.49","13.44","-0.15","-0.011161","16.2122","8.315435","0.407623","0.745161","0.870968","1.64108","5.590259","0.144579","1.420016","1.778137","26.946027","38.792253","48.611828","2.32111","2.711682","1.148841","-0.069881","0.590701","0.498309","0.578485","0.747852"
"2019-03-22T16:00:00.0000000","2019-03-26T07:00:00.0000000","era_2019_2020","2019","buy","0.03","1314.58","1309.39","15.57","14.75","0.947335","87","9.228639","0.167197","0.475379","0.875","2.101911","4.251592","0.191134","2.117399","2.066561","25.199509","16.953251","14.315365","2.38469","3.280867","0.510328","-0.119563","0.539372","0.148555","0.161483","1.264257"
"2019-04-08T15:00:01.0000000","2019-04-08T15:50:51.0000000","era_2019_2020","2019","buy","0.07","1298.5","1296.32","15.26","30.87","2.022936","0.8472","8.576016","0.201584","0.762712","0.932203","0.849532","7.00504","0.10699","0.980169","1.568683","22.794295","23.446002","49.375197","2.063136","1.487364","0.185772","-0.057864","0.211407","0.165637","0.527897","0.510952"
"2019-04-30T13:00:00.0000000","2019-04-30T15:40:09.0000000","era_2019_2020","2019","buy","0.05","1284.94","1281.62","16.6","-17.05","-1.027108","2.6692","4.621536","0.091421","0.6","0.6","1.265823","4.571027","0.110692","1.240071","2.336287","20.831567","24.776954","40.852223","1.66421","0.459246","-0.848506","-0.137404","0.165071","0.319609","0.208643","1.028422"
"2019-05-31T10:00:00.0000000","2019-05-31T17:40:10.0000000","era_2019_2020","2019","buy","0.03","1294.71","1290.35","13.08","26.16","2","7.6694","5.437985","0.506699","0.735714","1","1.36419","8.628502","0.158549","1.080176","2.121924","18.660289","23.781818","52.715986","1.01144","1.208186","-0.355274","0.199955","0.381026","0.192786","0.792527","0.795826"
"2019-06-03T11:00:00.0000000","2019-06-04T06:00:00.0000000","era_2019_2020","2019","buy","0.02","1315.37","1308.91","12.92","16.67","1.290248","19","6.035715","0.839721","0.917785","0.963087","2.076655","6.034843","0.218234","1.705329","2.249826","18.256565","50.447319","62.852424","1.059118","2.88313","-0.2377","0.267211","0.667868","0.712014","0.555556","0.915465"
"2019-06-14T06:00:00.0000000","2019-06-14T16:00:00.0000000","era_2019_2020","2019","buy","0.02","1347.13","1341.57","11.12","3.38","0.303957","10","8.385299","0.792246","0.763593","0.763593","1.782554","4.745048","0.176189","1.224169","2.341888","34.565994","43.881068","47.058027","1.463274","4.585313","0.875248","0.462963","0.921736","0.355196","0.548932","1.013877"
"2019-07-30T13:00:00.0000000","2019-07-31T05:00:00.0000000","era_2019_2020","2019","buy","0.02","1428.57","1422.42","12.3","-1.49","-0.121138","16","7.991371","0.080367","0.536667","0.723333","1.148106","5.093762","0.182942","1.356303","2.354114","21.985174","23.044252","22.11772","3.262745","5.625607","2.320304","0.200768","0.856684","0.061929","0.40186","1.062152"
