"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"20","fbt_age6","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\020_fbt_age6_discovery_2019_2020_m1.ini","True","fbt_age6_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_age6_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:04:59","2026-07-16T22:05:12"
"21","fbt_age6","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\021_fbt_age6_continuous_2015_2020_m1.ini","True","fbt_age6_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_age6_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:05:12","2026-07-16T22:05:24"
"22","fbt_reclaim10","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\022_fbt_reclaim10_older_2015_2018_m1.ini","True","fbt_reclaim10_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_reclaim10_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:05:24","2026-07-16T22:05:35"
"23","fbt_reclaim10","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\023_fbt_reclaim10_discovery_2019_2020_m1.ini","True","fbt_reclaim10_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_reclaim10_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:05:35","2026-07-16T22:05:46"
"24","fbt_reclaim10","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\024_fbt_reclaim10_continuous_2015_2020_m1.ini","True","fbt_reclaim10_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_reclaim10_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:05:46","2026-07-16T22:05:58"
"25","fbt_reclaim25","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\025_fbt_reclaim25_older_2015_2018_m1.ini","True","fbt_reclaim25_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_reclaim25_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:05:58","2026-07-16T22:06:11"
"26","fbt_reclaim25","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\026_fbt_reclaim25_discovery_2019_2020_m1.ini","True","fbt_reclaim25_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_reclaim25_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:06:11","2026-07-16T22:06:23"
"27","fbt_reclaim25","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\027_fbt_reclaim25_continuous_2015_2020_m1.ini","True","fbt_reclaim25_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_reclaim25_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:06:23","2026-07-16T22:06:36"
"28","fbt_break_strict","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\028_fbt_break_strict_older_2015_2018_m1.ini","True","fbt_break_strict_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_break_strict_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:06:36","2026-07-16T22:06:47"
"29","fbt_break_strict","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\029_fbt_break_strict_discovery_2019_2020_m1.ini","True","fbt_break_strict_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_break_strict_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:06:47","2026-07-16T22:07:00"
"30","fbt_break_strict","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\030_fbt_break_strict_continuous_2015_2020_m1.ini","True","fbt_break_strict_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_break_strict_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:07:00","2026-07-16T22:07:12"
"31","fbt_reclaim_strict","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\031_fbt_reclaim_strict_older_2015_2018_m1.ini","True","fbt_reclaim_strict_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_reclaim_strict_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:07:12","2026-07-16T22:07:25"
"32","fbt_reclaim_strict","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\032_fbt_reclaim_strict_discovery_2019_2020_m1.ini","True","fbt_reclaim_strict_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_reclaim_strict_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:07:25","2026-07-16T22:07:37"
"33","fbt_reclaim_strict","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\033_fbt_reclaim_strict_continuous_2015_2020_m1.ini","True","fbt_reclaim_strict_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_reclaim_strict_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:07:37","2026-07-16T22:07:49"
"34","fbt_break_volume","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\034_fbt_break_volume_older_2015_2018_m1.ini","True","fbt_break_volume_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_break_volume_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:07:49","2026-07-16T22:08:01"
"35","fbt_break_volume","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\035_fbt_break_volume_discovery_2019_2020_m1.ini","True","fbt_break_volume_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_break_volume_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:08:01","2026-07-16T22:08:15"
"36","fbt_break_volume","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\036_fbt_break_volume_continuous_2015_2020_m1.ini","True","fbt_break_volume_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_break_volume_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:08:15","2026-07-16T22:08:27"
"37","fbt_both_volume","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\037_fbt_both_volume_older_2015_2018_m1.ini","True","fbt_both_volume_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_both_volume_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:08:27","2026-07-16T22:08:38"
"38","fbt_both_volume","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\038_fbt_both_volume_discovery_2019_2020_m1.ini","True","fbt_both_volume_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_both_volume_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:08:38","2026-07-16T22:08:49"
"39","fbt_both_volume","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\039_fbt_both_volume_continuous_2015_2020_m1.ini","True","fbt_both_volume_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_both_volume_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:08:49","2026-07-16T22:09:01"
"40","fbt_adx22","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\040_fbt_adx22_older_2015_2018_m1.ini","True","fbt_adx22_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_adx22_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:09:01","2026-07-16T22:09:13"
"41","fbt_adx22","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\041_fbt_adx22_discovery_2019_2020_m1.ini","True","fbt_adx22_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_adx22_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:09:13","2026-07-16T22:09:24"
"42","fbt_adx22","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\042_fbt_adx22_continuous_2015_2020_m1.ini","True","fbt_adx22_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_adx22_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:09:24","2026-07-16T22:09:38"
"43","fbt_adx30","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\043_fbt_adx30_older_2015_2018_m1.ini","True","fbt_adx30_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_adx30_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:09:38","2026-07-16T22:09:51"
"44","fbt_adx30","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\044_fbt_adx30_discovery_2019_2020_m1.ini","True","fbt_adx30_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_adx30_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:09:51","2026-07-16T22:10:05"
"45","fbt_adx30","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\045_fbt_adx30_continuous_2015_2020_m1.ini","True","fbt_adx30_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_adx30_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:10:05","2026-07-16T22:10:18"
"46","fbt_fixed_r15","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\046_fbt_fixed_r15_older_2015_2018_m1.ini","True","fbt_fixed_r15_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_fixed_r15_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:10:18","2026-07-16T22:10:31"
"47","fbt_fixed_r15","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\047_fbt_fixed_r15_discovery_2019_2020_m1.ini","True","fbt_fixed_r15_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_fixed_r15_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:10:31","2026-07-16T22:10:43"
"48","fbt_fixed_r15","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m15_failed_breakout_trap_discovery_model1_package\configs\048_fbt_fixed_r15_continuous_2015_2020_m1.ini","True","fbt_fixed_r15_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\fbt_fixed_r15_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T22:10:43","2026-07-16T22:10:56"
