"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"full_reverse_guard","11","11","10184.16","5805.71","1107.9","214.18","2360.86","","0","0"
"quality18_guard","11","11","10184.16","5805.71","1107.9","214.18","2360.86","","0","0"
"base","11","11","10184.16","5805.71","1107.9","214.18","2360.86","","0","0"
"reverse_off","11","11","10184.16","5805.71","1107.9","214.18","2360.86","","0","0"
"range_trap_guard","11","11","3627.03","1028.98","702.39","210.21","1028.98","","0","0"
"followthrough_guard","11","11","3627.03","1028.98","702.39","210.21","1028.98","","0","0"
