"Worker","QueueRank","Candidate","Window","Status","ReportPath","Evidence","PackageConfigSha256","PackageSourceSha256","PortableBinarySha256","PortableExpertRecompiled","ReportSha256","ReportIdentityPath","ReportIdentityReused","Started","Finished"
"1","1","pwa_control","older_2015_2018","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_control_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","12497485ECF817C6D866EAF6A6E8E83F4BA35F9343B5344FC2C0DA8103C32A5D","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","CDEDC837A8915C6EAF9555E1FD162B9C43A0D9BF25BE23F64CDBC94CC698DDC3","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_control_older_2015_2018_m1.identity.json","False","2026-07-19T11:35:12","2026-07-19T11:35:36"
"1","2","pwa_control","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_control_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","8B663B39419299B9C0D3C38D3AD60B18FF77D066173AFCE425777A555BC38119","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","17E1CE91828327AB902258C8E824C6FFB1E7F36EFCF77B552F08CED73721CB2E","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_control_discovery_2019_2020_m1.identity.json","False","2026-07-19T11:35:36","2026-07-19T11:35:55"
"1","3","pwa_control","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_control_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","88655575408D0C24522434291197ABA44E3AA722CB9DA2A017F8C584AC32D385","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","9D9571869A5F57C2EE4792AA137BEA205DF3D142D5E5F86C8438B4797FBABA28","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_control_continuous_2015_2020_m1.identity.json","False","2026-07-19T11:35:55","2026-07-19T11:36:20"
"1","4","pwa_center","older_2015_2018","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_center_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","7BE12A7612868B1267E6F48830AB2FB9F3F111FB5F1F60026CC9E9A26935EC5F","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","3067EFDE39691245004658A747C73500CF8185687AA1DD38A3CDC3C52015B998","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_center_older_2015_2018_m1.identity.json","False","2026-07-19T11:36:20","2026-07-19T11:36:42"
"1","5","pwa_center","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_center_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","30F6E57035C24EAFBB1DB4919F90DC064787D2071292A261EF89869FD5973C56","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","0196B27429E62EEE155B2E9824B28AC7329BA7E9844B07AF67E7B980EF750EF0","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_center_discovery_2019_2020_m1.identity.json","False","2026-07-19T11:36:42","2026-07-19T11:37:02"
"1","6","pwa_center","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_center_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","E44A8076C3559E03CC8D102501D23EF899DBC93F3C6420F158403439719AA45B","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","2AA5B923E5572128EFB0D381A46C8F618105FB4C036D506DE49EC7D6D640460B","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_center_continuous_2015_2020_m1.identity.json","False","2026-07-19T11:37:02","2026-07-19T11:37:28"
"1","7","pwa_lookback4","older_2015_2018","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_lookback4_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","384992027ED07CF3F66E9DEA0BA477697C9E43C1DD34249B64962130F983D025","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","B4597408BD42FE8048955C5E3FED50C14366C080E5E07DBAA15B3698D55F0A06","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_lookback4_older_2015_2018_m1.identity.json","False","2026-07-19T11:37:28","2026-07-19T11:37:50"
"1","8","pwa_lookback4","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_lookback4_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","ADD4C980B9E351F0B1580FD5F92EBD8410D5E39219FC8BCE15580DDACBBDD5F7","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","D635FA84049170FD85DCCB6A44153D6A18AF8C9864B3C79E09AD6CB37900C58F","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_lookback4_discovery_2019_2020_m1.identity.json","False","2026-07-19T11:37:50","2026-07-19T11:38:11"
"1","9","pwa_lookback4","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_lookback4_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","E068225ABC86B3A86652D37F50D1119114C330D4F3D12E95454DD0B353081204","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","667595E9E257C769663B8186C8D9FC5466D2F2F0DEDF683A287494197FBFFFAE","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_lookback4_continuous_2015_2020_m1.identity.json","False","2026-07-19T11:38:11","2026-07-19T11:38:34"
"1","10","pwa_lookback8","older_2015_2018","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_lookback8_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","E1E0391FBC45E54A65BCAD65E0D2BF20C57A26CB51165D00A747665ADDB317AD","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","E6FC15A173824D3076F575B40D0B96ED98CF61F257A41B2F46EA21117CC94F53","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_lookback8_older_2015_2018_m1.identity.json","False","2026-07-19T11:38:34","2026-07-19T11:38:57"
"1","11","pwa_lookback8","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_lookback8_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","DE0F652EA0C6CF46FE5595C0AE298D41C59DE53F4075A4725D552DD1B59B31D0","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","6B7F40603C4F8E721854692FFA21644976C28F9D19687001BE76424F2E781CEC","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_lookback8_discovery_2019_2020_m1.identity.json","False","2026-07-19T11:38:57","2026-07-19T11:39:17"
"1","12","pwa_lookback8","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_lookback8_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","ECD171089FD54D351FBA5FA050C563284E064E15A0A7461D9C23D5972AC069DC","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","29E8A312B63F9AB0063D3031632D3D69CCDDA48497AC0796A20ACB5ED166EC40","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_lookback8_continuous_2015_2020_m1.identity.json","False","2026-07-19T11:39:17","2026-07-19T11:39:39"
"1","13","pwa_trigger100","older_2015_2018","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_trigger100_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","EA01ADDD31D3111ADB764109814B0D5AF8631B3917A1107716DB6D0BCFC7C527","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","5AB61E190E4ECF8A4FE632B28D714B7C73AA83F977006D3F953C1B3C034C2262","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_trigger100_older_2015_2018_m1.identity.json","False","2026-07-19T11:39:39","2026-07-19T11:39:59"
"1","14","pwa_trigger100","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_trigger100_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","AA162B899916DB8207D256419815E38943FFD6E9983C7611FBA8DC05AF5487EE","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","01FD232C1238A141638CA9019ECD610092EBF97EDB1DD2354FD64C8C499C63C9","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_trigger100_discovery_2019_2020_m1.identity.json","False","2026-07-19T11:39:59","2026-07-19T11:40:19"
"1","15","pwa_trigger100","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_trigger100_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","9F256861D36C809366351B7FA75281B9E44FD43A47BB91C6F0F59C7FCF6D703E","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","6E016E90BB214B253276069CFDF6E8CA1E087B8B7F5F8AB6EA82B609CAF94802","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_trigger100_continuous_2015_2020_m1.identity.json","False","2026-07-19T11:40:19","2026-07-19T11:40:40"
"1","16","pwa_trigger150","older_2015_2018","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_trigger150_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","D5FBCF227ECA19BB5403C5640733FFFEF4B065FD028FCA01343BE7E404FE4A0E","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","416A2DF1D9E4FFF4A77324AC99B871DABA06A0151F221F6EF776BC905A8EF2A1","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_trigger150_older_2015_2018_m1.identity.json","False","2026-07-19T11:40:40","2026-07-19T11:41:00"
"1","17","pwa_trigger150","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_trigger150_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","3E0A20A5C5C5DEBEC3033DAB4F25725A4AF6FE3D8658978EE838E398A8EEF08D","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","CCAC78B4A1B580A70FC829F72BBBAA727CD978E8F9B01974D7BCE16E63EF16B0","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_trigger150_discovery_2019_2020_m1.identity.json","False","2026-07-19T11:41:00","2026-07-19T11:41:17"
"1","18","pwa_trigger150","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_trigger150_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A32FA25FA98EED5061F454F86D3AF1D0C7568F4758AA7CCD34B6C8F7EBEF84D3","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","528502CB770B6F70BCCE463E87F7F03F550D1BE96CC9E99C171D952C62ED25C5","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_trigger150_continuous_2015_2020_m1.identity.json","False","2026-07-19T11:41:17","2026-07-19T11:41:42"
"1","19","pwa_risk025","older_2015_2018","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_risk025_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","F059E9C322B810D7B1555F0EF72004916A500186B10A24B6DD13D816245D2CD7","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","315EA9AF499F0F28A1587FEA73DE77B25BE9A0430B101DC676770D53E9E5B6DF","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_risk025_older_2015_2018_m1.identity.json","False","2026-07-19T11:41:42","2026-07-19T11:42:05"
"1","20","pwa_risk025","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_risk025_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","D028E5B97FE1B395F5F83B868C1E301898DB50BCC5645AF462D6CD035CEEAC16","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","195CD3F797BC40BED964E4BEB15A616150DC5F3D45840462716453ED7FEA5842","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_risk025_discovery_2019_2020_m1.identity.json","False","2026-07-19T11:42:05","2026-07-19T11:42:22"
"1","21","pwa_risk025","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_risk025_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","D7A2BA7927E52E20C00315B8F8A06EFBEEB70F698A235671CF24E4B2DCA50730","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","46FBB17431434B68FFEEEA181172148DBC558CFB7FA8EED2E905582F8EB6765F","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_risk025_continuous_2015_2020_m1.identity.json","False","2026-07-19T11:42:22","2026-07-19T11:42:44"
"1","22","pwa_risk060","older_2015_2018","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_risk060_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","DCD0F3B310BB99629EE1DDC9837D9AA2AB5A7201BDFB2D65A4FF4326801573B9","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","A49095A7772446D371F6C0226E309B4DB568C1802D6B496DD4860D94A031B333","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_risk060_older_2015_2018_m1.identity.json","False","2026-07-19T11:42:44","2026-07-19T11:43:05"
"1","23","pwa_risk060","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_risk060_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","AB105012E62214E16172FD3EE8E07716DC4B9B124595EEA7AD72836762285AC8","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","DC3A7379CB2CBDE899B8589D032548D69C513202C0D4406E805260C8C03EE934","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_risk060_discovery_2019_2020_m1.identity.json","False","2026-07-19T11:43:05","2026-07-19T11:43:22"
"1","24","pwa_risk060","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_risk060_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","F2162AF768758B6B577B288B375A50834D30B283660697D46D90CF11E5A79931","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","767983AE4B1CA9D54A782BB5A195AC863BF31950D43D8D33C15EF951CA62B4F0","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_risk060_continuous_2015_2020_m1.identity.json","False","2026-07-19T11:43:22","2026-07-19T11:43:44"
"1","25","pwa_coverage100","older_2015_2018","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_coverage100_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","1872F6DCF115623AB83EED308B1CA0C478D251AF1DD5ED3B18DBE21037BE5F47","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","C4D746F28917658CCBD187B86C2198C6F5D162851E3C2B5C1AD9F5D217CEB2D8","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_coverage100_older_2015_2018_m1.identity.json","False","2026-07-19T11:43:44","2026-07-19T11:44:02"
"1","26","pwa_coverage100","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_coverage100_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","3242E414033663C9F047833454C612AD171217CCC8634A1C092177DEDD70B69C","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","25B410DE194017A5B727CB37BB0CC04C8D19AED4EE7EEACAEDB50E5EFC0E7F97","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_coverage100_discovery_2019_2020_m1.identity.json","False","2026-07-19T11:44:02","2026-07-19T11:44:19"
"1","27","pwa_coverage100","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_coverage100_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","7D747B1022AD4D827317B4871FF36176BA8B89E8391B0043B777EE69D628A89C","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","23B17057217B8D9E2D8D0E1A74CA1F75A18D1286458C7860E83947315F811B8F","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_coverage100_continuous_2015_2020_m1.identity.json","False","2026-07-19T11:44:19","2026-07-19T11:44:40"
"1","28","pwa_coverage150","older_2015_2018","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_coverage150_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","C76C243F591AECA0131B12791571B132ADC6F28103F1973CE036E8DB6E225F72","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","0A9E07934C3039E3CA2EFB0D971220A8047268086AF33A4EC68EB2AC89863474","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_coverage150_older_2015_2018_m1.identity.json","False","2026-07-19T11:44:40","2026-07-19T11:45:01"
"1","29","pwa_coverage150","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_coverage150_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","55D0B3064D06C1EB7D7DF753DFCD51D9987D775BF0BE1B30249FFC581608BC26","F7AAEFF24C4A0FF8066C906A25F99462E1F2488765AD046364B970277AAD5B46","3334836C955F4F97C5769FF2CF87B7ACB9A9C7BF38ECE70BC692A6149376311D","False","FDC017CF8BF4712A3EB96E8B32947F6F18EE9427DE742E2E278C56EE2F1B2F57","outputs\three_lane_protected_winner_addon_discovery_exact_model1_package\reports_here\pwa_coverage150_discovery_2019_2020_m1.identity.json","False","2026-07-19T11:45:01","2026-07-19T11:45:20"
