"Worker","QueueRank","Candidate","Window","Status","ReportPath","Evidence","PackageSourceSha256","PortableBinarySha256","PortableExpertRecompiled","Started","Finished"
"3","11","rsg_mo015_body25","repair_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_body25_repair_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","1A9C2564605E1B23C736883DCDAB33C2EE87AEA716DF60638FA4F2343928925E","False","2026-07-17T23:10:07","2026-07-17T23:10:22"
"4","12","rsg_mo015_body25","continuous_2015_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_body25_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","B8B6062CA787AC6D1E05E3DDA922830A9D6DF8D069B7E65AA5AC78A38C340629","False","2026-07-17T23:10:09","2026-07-17T23:10:28"
"1","13","rsg_mo015_combo20","older_2015_2018","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo20_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","A65FDA538E7E74C0172F9952D147C7ED26EF520BAE742A4B393E4079C83C25B5","False","2026-07-17T23:10:29","2026-07-17T23:10:44"
"2","14","rsg_mo015_combo20","repair_2019","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo20_repair_2019_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","4CAA95EDE8AFC04589AA055EE5D89A15EB02D8CA3D68659CA354C947DBBF119A","False","2026-07-17T23:10:17","2026-07-17T23:10:31"
"3","15","rsg_mo015_combo20","repair_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo20_repair_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","1A9C2564605E1B23C736883DCDAB33C2EE87AEA716DF60638FA4F2343928925E","False","2026-07-17T23:10:22","2026-07-17T23:10:35"
"4","16","rsg_mo015_combo20","continuous_2015_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo20_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","B8B6062CA787AC6D1E05E3DDA922830A9D6DF8D069B7E65AA5AC78A38C340629","False","2026-07-17T23:10:28","2026-07-17T23:10:46"
"1","17","rsg_mo015_combo25","older_2015_2018","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo25_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","A65FDA538E7E74C0172F9952D147C7ED26EF520BAE742A4B393E4079C83C25B5","False","2026-07-17T23:10:44","2026-07-17T23:11:00"
"2","18","rsg_mo015_combo25","repair_2019","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo25_repair_2019_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","4CAA95EDE8AFC04589AA055EE5D89A15EB02D8CA3D68659CA354C947DBBF119A","False","2026-07-17T23:10:31","2026-07-17T23:10:47"
"3","19","rsg_mo015_combo25","repair_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo25_repair_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","1A9C2564605E1B23C736883DCDAB33C2EE87AEA716DF60638FA4F2343928925E","False","2026-07-17T23:10:35","2026-07-17T23:10:49"
"4","20","rsg_mo015_combo25","continuous_2015_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo25_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","B8B6062CA787AC6D1E05E3DDA922830A9D6DF8D069B7E65AA5AC78A38C340629","False","2026-07-17T23:10:46","2026-07-17T23:11:05"
"1","21","rsg_mo015_combo30","older_2015_2018","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo30_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","A65FDA538E7E74C0172F9952D147C7ED26EF520BAE742A4B393E4079C83C25B5","False","2026-07-17T23:11:00","2026-07-17T23:11:16"
"2","22","rsg_mo015_combo30","repair_2019","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo30_repair_2019_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","4CAA95EDE8AFC04589AA055EE5D89A15EB02D8CA3D68659CA354C947DBBF119A","False","2026-07-17T23:10:47","2026-07-17T23:11:02"
"3","23","rsg_mo015_combo30","repair_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo30_repair_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","1A9C2564605E1B23C736883DCDAB33C2EE87AEA716DF60638FA4F2343928925E","False","2026-07-17T23:10:49","2026-07-17T23:11:03"
"4","24","rsg_mo015_combo30","continuous_2015_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo30_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","B8B6062CA787AC6D1E05E3DDA922830A9D6DF8D069B7E65AA5AC78A38C340629","False","2026-07-17T23:11:05","2026-07-17T23:11:25"
"1","25","rsg_mo015_combo25_di08","older_2015_2018","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo25_di08_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","A65FDA538E7E74C0172F9952D147C7ED26EF520BAE742A4B393E4079C83C25B5","False","2026-07-17T23:11:16","2026-07-17T23:11:33"
"2","26","rsg_mo015_combo25_di08","repair_2019","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo25_di08_repair_2019_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","4CAA95EDE8AFC04589AA055EE5D89A15EB02D8CA3D68659CA354C947DBBF119A","False","2026-07-17T23:11:02","2026-07-17T23:11:18"
"3","27","rsg_mo015_combo25_di08","repair_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo25_di08_repair_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","1A9C2564605E1B23C736883DCDAB33C2EE87AEA716DF60638FA4F2343928925E","False","2026-07-17T23:11:03","2026-07-17T23:11:18"
"4","28","rsg_mo015_combo25_di08","continuous_2015_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo015_combo25_di08_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","B8B6062CA787AC6D1E05E3DDA922830A9D6DF8D069B7E65AA5AC78A38C340629","False","2026-07-17T23:11:25","2026-07-17T23:11:43"
"1","29","rsg_mo020_control","older_2015_2018","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_control_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","A65FDA538E7E74C0172F9952D147C7ED26EF520BAE742A4B393E4079C83C25B5","False","2026-07-17T23:11:33","2026-07-17T23:11:51"
"2","30","rsg_mo020_control","repair_2019","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_control_repair_2019_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","4CAA95EDE8AFC04589AA055EE5D89A15EB02D8CA3D68659CA354C947DBBF119A","False","2026-07-17T23:11:18","2026-07-17T23:11:34"
"3","31","rsg_mo020_control","repair_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_control_repair_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","1A9C2564605E1B23C736883DCDAB33C2EE87AEA716DF60638FA4F2343928925E","False","2026-07-17T23:14:47","2026-07-17T23:15:06"
"4","32","rsg_mo020_control","continuous_2015_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_control_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","B8B6062CA787AC6D1E05E3DDA922830A9D6DF8D069B7E65AA5AC78A38C340629","False","2026-07-17T23:11:43","2026-07-17T23:12:01"
"1","33","rsg_mo020_di10","older_2015_2018","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_di10_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","A65FDA538E7E74C0172F9952D147C7ED26EF520BAE742A4B393E4079C83C25B5","False","2026-07-17T23:11:51","2026-07-17T23:12:07"
"2","34","rsg_mo020_di10","repair_2019","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_di10_repair_2019_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","4CAA95EDE8AFC04589AA055EE5D89A15EB02D8CA3D68659CA354C947DBBF119A","False","2026-07-17T23:11:34","2026-07-17T23:11:50"
"3","35","rsg_mo020_di10","repair_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_di10_repair_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","1A9C2564605E1B23C736883DCDAB33C2EE87AEA716DF60638FA4F2343928925E","False","2026-07-17T23:11:32","2026-07-17T23:11:46"
"4","36","rsg_mo020_di10","continuous_2015_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_di10_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","B8B6062CA787AC6D1E05E3DDA922830A9D6DF8D069B7E65AA5AC78A38C340629","False","2026-07-17T23:12:01","2026-07-17T23:12:19"
"1","37","rsg_mo020_body25","older_2015_2018","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_body25_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","A65FDA538E7E74C0172F9952D147C7ED26EF520BAE742A4B393E4079C83C25B5","False","2026-07-17T23:12:07","2026-07-17T23:12:23"
"2","38","rsg_mo020_body25","repair_2019","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_body25_repair_2019_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","4CAA95EDE8AFC04589AA055EE5D89A15EB02D8CA3D68659CA354C947DBBF119A","False","2026-07-17T23:11:50","2026-07-17T23:12:04"
"3","39","rsg_mo020_body25","repair_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_body25_repair_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","1A9C2564605E1B23C736883DCDAB33C2EE87AEA716DF60638FA4F2343928925E","False","2026-07-17T23:11:46","2026-07-17T23:12:00"
"4","40","rsg_mo020_body25","continuous_2015_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_body25_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","B8B6062CA787AC6D1E05E3DDA922830A9D6DF8D069B7E65AA5AC78A38C340629","False","2026-07-17T23:12:19","2026-07-17T23:12:39"
"1","41","rsg_mo020_combo20","older_2015_2018","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo20_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","A65FDA538E7E74C0172F9952D147C7ED26EF520BAE742A4B393E4079C83C25B5","False","2026-07-17T23:12:23","2026-07-17T23:12:42"
"2","42","rsg_mo020_combo20","repair_2019","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo20_repair_2019_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","4CAA95EDE8AFC04589AA055EE5D89A15EB02D8CA3D68659CA354C947DBBF119A","False","2026-07-17T23:12:04","2026-07-17T23:12:19"
"3","43","rsg_mo020_combo20","repair_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo20_repair_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","1A9C2564605E1B23C736883DCDAB33C2EE87AEA716DF60638FA4F2343928925E","False","2026-07-17T23:12:00","2026-07-17T23:12:15"
"4","44","rsg_mo020_combo20","continuous_2015_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo20_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","B8B6062CA787AC6D1E05E3DDA922830A9D6DF8D069B7E65AA5AC78A38C340629","False","2026-07-17T23:12:39","2026-07-17T23:12:56"
"1","45","rsg_mo020_combo25","older_2015_2018","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo25_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","A65FDA538E7E74C0172F9952D147C7ED26EF520BAE742A4B393E4079C83C25B5","False","2026-07-17T23:14:47","2026-07-17T23:15:07"
"2","46","rsg_mo020_combo25","repair_2019","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo25_repair_2019_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","4CAA95EDE8AFC04589AA055EE5D89A15EB02D8CA3D68659CA354C947DBBF119A","False","2026-07-17T23:15:05","2026-07-17T23:15:18"
"3","47","rsg_mo020_combo25","repair_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo25_repair_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","1A9C2564605E1B23C736883DCDAB33C2EE87AEA716DF60638FA4F2343928925E","False","2026-07-17T23:12:15","2026-07-17T23:12:27"
"4","48","rsg_mo020_combo25","continuous_2015_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo25_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","B8B6062CA787AC6D1E05E3DDA922830A9D6DF8D069B7E65AA5AC78A38C340629","False","2026-07-17T23:12:56","2026-07-17T23:13:14"
"1","49","rsg_mo020_combo30","older_2015_2018","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo30_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","A65FDA538E7E74C0172F9952D147C7ED26EF520BAE742A4B393E4079C83C25B5","False","2026-07-17T23:12:55","2026-07-17T23:13:11"
"2","50","rsg_mo020_combo30","repair_2019","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo30_repair_2019_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","4CAA95EDE8AFC04589AA055EE5D89A15EB02D8CA3D68659CA354C947DBBF119A","False","2026-07-17T23:12:31","2026-07-17T23:12:46"
"3","51","rsg_mo020_combo30","repair_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo30_repair_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","1A9C2564605E1B23C736883DCDAB33C2EE87AEA716DF60638FA4F2343928925E","False","2026-07-17T23:12:27","2026-07-17T23:12:42"
"4","52","rsg_mo020_combo30","continuous_2015_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo30_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","B8B6062CA787AC6D1E05E3DDA922830A9D6DF8D069B7E65AA5AC78A38C340629","False","2026-07-17T23:13:14","2026-07-17T23:13:30"
"1","53","rsg_mo020_combo25_di08","older_2015_2018","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo25_di08_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","A65FDA538E7E74C0172F9952D147C7ED26EF520BAE742A4B393E4079C83C25B5","False","2026-07-17T23:13:11","2026-07-17T23:13:25"
"2","54","rsg_mo020_combo25_di08","repair_2019","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo25_di08_repair_2019_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","4CAA95EDE8AFC04589AA055EE5D89A15EB02D8CA3D68659CA354C947DBBF119A","False","2026-07-17T23:12:46","2026-07-17T23:13:00"
"3","55","rsg_mo020_combo25_di08","repair_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo25_di08_repair_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","1A9C2564605E1B23C736883DCDAB33C2EE87AEA716DF60638FA4F2343928925E","False","2026-07-17T23:12:42","2026-07-17T23:12:58"
"4","56","rsg_mo020_combo25_di08","continuous_2015_2020","REPORT_FOUND","outputs\reversion_shock_guard_portfolio_discovery_model1_package\reports_here\rsg_mo020_combo25_di08_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","A681A1371E3DC2A07234C373F9E4574CC16F0E3C96C9C48E2B703962D2A5B8A9","B8B6062CA787AC6D1E05E3DDA922830A9D6DF8D069B7E65AA5AC78A38C340629","False","2026-07-17T23:13:30","2026-07-17T23:13:45"
