"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","xau_xag_history_older_2015_2018","1","xau_xag_history_feasibility","1","history_feasibility_diagnostic","xau_xag_history_older_2015_2018.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\001_xau_xag_history_older_2015_2018_m1.ini","xau_xag_history_older_2015_2018_m1","profiles\xau_xag_history_older_2015_2018.set","1521EADC29C3811F07B3F170B6F09A6B31292BB1C14073D936AA3EB771D7A6EA","No orders; pre-2021 history feasibility only.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xau_xag_history_older_2015_2018_m1.htm","10000","1460","3.9973","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"2","xau_xag_history_discovery_2019_2020","2","xau_xag_history_feasibility","1","history_feasibility_diagnostic","xau_xag_history_discovery_2019_2020.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\002_xau_xag_history_discovery_2019_2020_m1.ini","xau_xag_history_discovery_2019_2020_m1","profiles\xau_xag_history_discovery_2019_2020.set","73F5EC903918B9EB1BA5D6C2A8329B6D62C66E24521A25F0A086497A10BE5949","No orders; pre-2021 history feasibility only.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xau_xag_history_discovery_2019_2020_m1.htm","10000","730","1.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
