EntryTime,Lane,Volume,EntryBalance,InitialRiskMoney,LaneRiskPercent,LaneCapPercent,OpenPositionsAfterEntry,PortfolioInitialRiskPercent,PortfolioCapPercent,LanePass,PortfolioPass,EntryComment
2024-01-18T15:00:00,momentum,0.02,11570.38,15.24,0.1317,0.15,1,0.1317,0.75,True,True,MTSM_BUY
2024-01-19T10:00:00,momentum,0.02,11554.40,16.58,0.1435,0.15,1,0.1435,0.75,True,True,MTSM_BUY
2024-01-29T10:00:00,momentum,0.02,11544.25,15.34,0.1329,0.15,1,0.1329,0.75,True,True,MTSM_BUY
2024-01-31T16:00:00,momentum,0.02,11528.91,12.64,0.1096,0.15,1,0.1096,0.75,True,True,MTSM_BUY
2024-02-06T08:00:00,momentum,0.02,11554.19,13.24,0.1146,0.15,1,0.1146,0.75,True,True,MTSM_BUY
2024-02-12T13:00:00,reversion,0.1,11540.75,16.30,0.1412,0.45,1,0.1412,0.75,True,True,RRO;Band VWAP reversion;Lower
2024-02-15T12:00:00,momentum,0.03,11524.45,15.63,0.1356,0.15,1,0.1356,0.75,True,True,MTSM_BUY
2024-02-20T10:00:00,momentum,0.03,11555.71,14.73,0.1275,0.15,1,0.1275,0.75,True,True,MTSM_BUY
2024-02-27T11:00:00,momentum,0.02,11566.39,11.68,0.1010,0.15,1,0.1010,0.75,True,True,MTSM_BUY
2024-03-01T15:00:00,reversion,0.09,11554.69,50.49,0.4370,0.45,1,0.4370,0.75,True,True,RRO;Band VWAP reversion;Upper
2024-03-05T11:00:00,momentum,0.01,11503.93,8.87,0.0771,0.15,1,0.0771,0.75,True,True,MTSM_BUY
2024-03-05T16:00:00,momentum,0.01,11521.68,9.32,0.0809,0.15,1,0.0809,0.75,True,True,MTSM_BUY
2024-03-08T11:00:00,momentum,0.01,11520.50,9.39,0.0815,0.15,1,0.0815,0.75,True,True,MTSM_BUY
2024-03-15T12:00:00,momentum,0.01,11539.29,8.76,0.0759,0.15,1,0.0759,0.75,True,True,MTSM_BUY
2024-05-15T07:00:00,momentum,0.02,11530.53,12.30,0.1067,0.15,1,0.1067,0.75,True,True,MTSM_BUY
2024-05-17T15:00:00,momentum,0.01,11555.11,8.87,0.0768,0.15,1,0.0768,0.75,True,True,MTSM_BUY
2024-07-03T16:00:00,momentum,0.01,11572.89,8.85,0.0765,0.15,1,0.0765,0.75,True,True,MTSM_BUY
2024-07-10T10:00:00,momentum,0.02,11573.28,12.16,0.1051,0.15,1,0.1051,0.75,True,True,MTSM_BUY
2024-07-30T17:00:00,momentum,0.02,11597.66,16.86,0.1454,0.15,1,0.1454,0.75,True,True,MTSM_BUY
2024-07-31T17:00:00,momentum,0.01,11580.74,9.80,0.0846,0.15,1,0.0846,0.75,True,True,MTSM_BUY
2024-08-29T09:00:00,momentum,0.02,11600.34,15.98,0.1378,0.15,1,0.1378,0.75,True,True,MTSM_BUY
2024-09-05T09:00:00,momentum,0.01,11584.24,9.01,0.0778,0.15,1,0.0778,0.75,True,True,MTSM_BUY
2024-09-16T07:00:00,momentum,0.01,11602.26,8.92,0.0769,0.15,1,0.0769,0.75,True,True,MTSM_BUY
2024-10-01T13:00:00,momentum,0.01,11593.34,9.99,0.0862,0.15,1,0.0862,0.75,True,True,MTSM_BUY
2024-10-04T08:00:00,momentum,0.01,11613.36,9.56,0.0823,0.15,1,0.0823,0.75,True,True,MTSM_BUY
2024-10-09T18:00:00,reversion,0.09,11606.41,49.05,0.4226,0.45,1,0.4226,0.75,True,True,RRO;Band VWAP reversion;Lower
2024-10-30T08:00:00,momentum,0.02,11784.72,15.58,0.1322,0.15,1,0.1322,0.75,True,True,MTSM_BUY
2024-12-20T16:00:00,momentum,0.01,11775.38,9.89,0.0840,0.15,1,0.0840,0.75,True,True,MTSM_BUY
2024-12-31T20:00:00,reversion,0.1,11795.20,40.80,0.3459,0.45,1,0.3459,0.75,True,True,RRO;Band VWAP reversion;Upper
2025-01-10T11:00:00,momentum,0.01,11752.36,9.06,0.0771,0.15,1,0.0771,0.75,True,True,MTSM_BUY
2025-01-28T16:00:00,momentum,0.01,11743.07,9.23,0.0786,0.15,1,0.0786,0.75,True,True,MTSM_BUY
2025-01-30T09:00:00,momentum,0.02,11754.84,15.28,0.1300,0.15,1,0.1300,0.75,True,True,MTSM_BUY
2026-05-25T05:00:00,reversion,0.02,11785.44,38.86,0.3297,0.45,1,0.3297,0.75,True,True,RRO;Band VWAP reversion;Upper
2026-07-06T03:00:00,reversion,0.02,11856.91,40.44,0.3411,0.45,1,0.3411,0.75,True,True,RRO;Band VWAP reversion;Upper
