"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE","1","peak_r20_oos_yearly","1","phase2_oos_yearly_model4","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","2019_full","2019.01.01","2019.12.31","4","configs\001_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2019_full_m4.ini","peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2019_full_m4","profiles\CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","3690755F9F97B3556222E8FACA784294A6BADF41BEDCAB5CC5CEB4EE7B12F836","Reject money-ready claims if older/yearly windows are red, too sparse, or show unstable drawdown/profit quality.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2019_full_m4.htm","1000","364","0.9966","-83.32","916.68","-8.33","-8.36","-8.36","0","-27.77","-1.81","0","3","3","117.13","11.33","83.32","117.13","-0.71","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"2","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE","2","peak_r20_oos_yearly","2","phase2_oos_yearly_model4","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","2020_full","2020.01.01","2020.12.31","4","configs\002_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2020_full_m4.ini","peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2020_full_m4","profiles\CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","3690755F9F97B3556222E8FACA784294A6BADF41BEDCAB5CC5CEB4EE7B12F836","Reject money-ready claims if older/yearly windows are red, too sparse, or show unstable drawdown/profit quality.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2020_full_m4.htm","1000","365","0.9993","88.75","1088.75","8.88","8.88","8.88","2.92","44.38","0.49","50","2","1","166.4","13.26","46.25","166.4","0.53","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"3","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE","3","peak_r20_oos_yearly","3","phase2_oos_yearly_model4","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","2021_full","2021.01.01","2021.12.31","4","configs\003_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2021_full_m4.ini","peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2021_full_m4","profiles\CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","3690755F9F97B3556222E8FACA784294A6BADF41BEDCAB5CC5CEB4EE7B12F836","Reject money-ready claims if older/yearly windows are red, too sparse, or show unstable drawdown/profit quality.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2021_full_m4.htm","1000","364","0.9966","-62.11","937.89","-6.21","-6.23","-6.23","0.4","-31.06","-0.42","50","2","1","247.02","20.85","104.34","247.02","-0.25","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"4","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE","4","peak_r20_oos_yearly","4","phase2_oos_yearly_model4","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","2022_full","2022.01.01","2022.12.31","4","configs\004_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2022_full_m4.ini","peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2022_full_m4","profiles\CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","3690755F9F97B3556222E8FACA784294A6BADF41BEDCAB5CC5CEB4EE7B12F836","Reject money-ready claims if older/yearly windows are red, too sparse, or show unstable drawdown/profit quality.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2022_full_m4.htm","1000","364","0.9966","9.59","1009.59","0.96","0.96","0.96","1.13","4.8","0.08","50","2","1","305.9","23.77","71.75","305.9","0.03","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"5","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE","5","peak_r20_oos_yearly","5","phase2_oos_yearly_model4","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","2023_full","2023.01.01","2023.12.31","4","configs\005_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2023_full_m4.ini","peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2023_full_m4","profiles\CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","3690755F9F97B3556222E8FACA784294A6BADF41BEDCAB5CC5CEB4EE7B12F836","Reject money-ready claims if older/yearly windows are red, too sparse, or show unstable drawdown/profit quality.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2023_full_m4.htm","1000","364","0.9966","-131.33","868.67","-13.13","-13.18","-13.17","0.56","-7.73","-5","29.41","17","6","187.54","18.02","146.3","187.54","-0.7","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"6","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE","6","peak_r20_oos_yearly","6","phase2_oos_yearly_model4","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","2024_full","2024.01.01","2024.12.31","4","configs\006_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2024_full_m4.ini","peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2024_full_m4","profiles\CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","3690755F9F97B3556222E8FACA784294A6BADF41BEDCAB5CC5CEB4EE7B12F836","Reject money-ready claims if older/yearly windows are red, too sparse, or show unstable drawdown/profit quality.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2024_full_m4.htm","1000","365","0.9993","2174.47","3174.47","217.45","217.6","217.7","5.01","103.55","106.66","61.9","21","3","742.48","24.25","171.07","742.48","2.93","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"7","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE","7","peak_r20_oos_yearly","7","phase2_oos_yearly_model4","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","2025_full","2025.01.01","2025.12.31","4","configs\007_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2025_full_m4.ini","peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2025_full_m4","profiles\CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","3690755F9F97B3556222E8FACA784294A6BADF41BEDCAB5CC5CEB4EE7B12F836","Reject money-ready claims if older/yearly windows are red, too sparse, or show unstable drawdown/profit quality.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2025_full_m4.htm","1000","364","0.9966","214.3","1214.3","21.43","21.5","21.51","4.96","71.43","2.92","66.67","3","1","165.14","11.97","54.05","165.14","1.3","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"8","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE","8","peak_r20_oos_yearly","8","phase2_oos_yearly_model4","CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","2026_ytd","2026.01.01","2026.07.12","4","configs\008_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2026_ytd_m4.ini","peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2026_ytd_m4","profiles\CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE.set","3690755F9F97B3556222E8FACA784294A6BADF41BEDCAB5CC5CEB4EE7B12F836","Reject money-ready claims if older/yearly windows are red, too sparse, or show unstable drawdown/profit quality.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\peak_r20_oos_CANDIDATE_PRIMARY_AUG40_REVERSE_OFF_FSD_STRICT_MFE_AUGUST_ONLY_MICRO_R035_RANGE_ELITE_PROFILE_2026_ytd_m4.htm","1000","192","0.5257","742.92","1742.92","74.29","141.33","187.73","1.93","67.54","4.82","72.73","11","1","673.4","27.87","673.4","673.4","1.1","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
