"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"breakout_probe","9","9","9273.61","6697","51.85","214.3","2310.46","","0","0"
"missed_move_wake","9","9","10362.11","6633.61","1107.93","214.3","2406.27","","0","0"
"elite_fallback","9","9","10362.11","6633.61","1107.93","214.3","2406.27","","0","0"
"fsd_relaxed","9","9","10362.11","6633.61","1107.93","214.3","2406.27","","0","0"
"base_mfe_aug","9","9","10362.11","6633.61","1107.93","214.3","2406.27","","0","0"
"guarded_combo","9","9","7467.09","4878.96","63.37","214.3","2310.46","","0","0"
