"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"maycap17_may2p80","7","7","5029.72","1277.57","887.18","214.3","1277.57","","0","0"
"maycap17_may2p75","7","7","5002.78","1277.57","887.18","214.3","1277.57","","0","0"
