"QueueRank","Candidate","CandidateRank","SourceType","Phase","Window","Model","Deposit","ExpectedReportName","ProfileSha256","SourceSha256","StopRule","SourceConfig","PhaseLabel","ReportDestination","PackageConfig"
"11","dnrb_maxatr070","4","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_maxatr070_discovery_2019_2020_m1","F8E4BF7F48002BF1381D9DC4456874368254D6365EC8FA523E129CFA9A84CBBE","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\011_dnrb_maxatr070_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr070_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\011_dnrb_maxatr070_discovery_2019_2020_m1.ini"
"12","dnrb_maxatr070","4","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_maxatr070_continuous_2015_2020_m1","F8E4BF7F48002BF1381D9DC4456874368254D6365EC8FA523E129CFA9A84CBBE","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\012_dnrb_maxatr070_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr070_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\012_dnrb_maxatr070_continuous_2015_2020_m1.ini"
"13","dnrb_maxatr100","5","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_maxatr100_older_2015_2018_m1","147FC99B8D03111F7662C2F33DA01029ED2A9068FC3B379AF9BD29BFB21A2E9E","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\013_dnrb_maxatr100_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr100_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\013_dnrb_maxatr100_older_2015_2018_m1.ini"
"14","dnrb_maxatr100","5","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_maxatr100_discovery_2019_2020_m1","147FC99B8D03111F7662C2F33DA01029ED2A9068FC3B379AF9BD29BFB21A2E9E","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\014_dnrb_maxatr100_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr100_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\014_dnrb_maxatr100_discovery_2019_2020_m1.ini"
"15","dnrb_maxatr100","5","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_maxatr100_continuous_2015_2020_m1","147FC99B8D03111F7662C2F33DA01029ED2A9068FC3B379AF9BD29BFB21A2E9E","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\015_dnrb_maxatr100_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr100_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\015_dnrb_maxatr100_continuous_2015_2020_m1.ini"
"16","dnrb_buffer000","6","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_buffer000_older_2015_2018_m1","D9D86E2993B29B77E3DB983BE8317CBD2B1E2F9CAD5E37A29512306EA92345CB","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\016_dnrb_buffer000_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer000_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\016_dnrb_buffer000_older_2015_2018_m1.ini"
"17","dnrb_buffer000","6","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_buffer000_discovery_2019_2020_m1","D9D86E2993B29B77E3DB983BE8317CBD2B1E2F9CAD5E37A29512306EA92345CB","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\017_dnrb_buffer000_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer000_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\017_dnrb_buffer000_discovery_2019_2020_m1.ini"
"18","dnrb_buffer000","6","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_buffer000_continuous_2015_2020_m1","D9D86E2993B29B77E3DB983BE8317CBD2B1E2F9CAD5E37A29512306EA92345CB","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\018_dnrb_buffer000_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer000_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\018_dnrb_buffer000_continuous_2015_2020_m1.ini"
"19","dnrb_buffer010","7","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_buffer010_older_2015_2018_m1","8458BDFBC506DCF1C7AE4ED8DFBD61080C3EF3F48C1D39EC95B5B4023A10BF1B","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\019_dnrb_buffer010_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer010_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\019_dnrb_buffer010_older_2015_2018_m1.ini"
"20","dnrb_buffer010","7","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_buffer010_discovery_2019_2020_m1","8458BDFBC506DCF1C7AE4ED8DFBD61080C3EF3F48C1D39EC95B5B4023A10BF1B","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\020_dnrb_buffer010_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer010_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\020_dnrb_buffer010_discovery_2019_2020_m1.ini"
"21","dnrb_buffer010","7","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_buffer010_continuous_2015_2020_m1","8458BDFBC506DCF1C7AE4ED8DFBD61080C3EF3F48C1D39EC95B5B4023A10BF1B","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\021_dnrb_buffer010_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer010_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\021_dnrb_buffer010_continuous_2015_2020_m1.ini"
"22","dnrb_body025","8","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_body025_older_2015_2018_m1","A90265864377DE4E3100B3071FE550924FF782B9BC56C04A7F098FA7E1F935A0","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\022_dnrb_body025_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_body025_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\022_dnrb_body025_older_2015_2018_m1.ini"
"23","dnrb_body025","8","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_body025_discovery_2019_2020_m1","A90265864377DE4E3100B3071FE550924FF782B9BC56C04A7F098FA7E1F935A0","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\023_dnrb_body025_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_body025_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\023_dnrb_body025_discovery_2019_2020_m1.ini"
"24","dnrb_body025","8","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_body025_continuous_2015_2020_m1","A90265864377DE4E3100B3071FE550924FF782B9BC56C04A7F098FA7E1F935A0","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\024_dnrb_body025_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_body025_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\024_dnrb_body025_continuous_2015_2020_m1.ini"
"25","dnrb_body045","9","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_body045_older_2015_2018_m1","C581C18BB3C4D3052D9BFA71819496B45CFD9F05C25ED7F187972FF5CD2BD40E","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\025_dnrb_body045_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_body045_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\025_dnrb_body045_older_2015_2018_m1.ini"
"26","dnrb_body045","9","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_body045_discovery_2019_2020_m1","C581C18BB3C4D3052D9BFA71819496B45CFD9F05C25ED7F187972FF5CD2BD40E","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\026_dnrb_body045_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_body045_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\026_dnrb_body045_discovery_2019_2020_m1.ini"
"27","dnrb_body045","9","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_body045_continuous_2015_2020_m1","C581C18BB3C4D3052D9BFA71819496B45CFD9F05C25ED7F187972FF5CD2BD40E","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\027_dnrb_body045_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_body045_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\027_dnrb_body045_continuous_2015_2020_m1.ini"
"28","dnrb_volume000","10","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_volume000_older_2015_2018_m1","D2ABA9FFEB4BC2D6B12B3F1822B3AA8769AB3C609F62F6672B1BB17179D68B3D","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\028_dnrb_volume000_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_volume000_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\028_dnrb_volume000_older_2015_2018_m1.ini"
"29","dnrb_volume000","10","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_volume000_discovery_2019_2020_m1","D2ABA9FFEB4BC2D6B12B3F1822B3AA8769AB3C609F62F6672B1BB17179D68B3D","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\029_dnrb_volume000_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_volume000_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\029_dnrb_volume000_discovery_2019_2020_m1.ini"
"30","dnrb_volume000","10","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_volume000_continuous_2015_2020_m1","D2ABA9FFEB4BC2D6B12B3F1822B3AA8769AB3C609F62F6672B1BB17179D68B3D","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\030_dnrb_volume000_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_volume000_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\030_dnrb_volume000_continuous_2015_2020_m1.ini"
"31","dnrb_volume115","11","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_volume115_older_2015_2018_m1","753C98627F1719CAF928F32BDF77646EB933C697DB68B7B8B8D31BC9FB44C1FA","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\031_dnrb_volume115_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_volume115_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\031_dnrb_volume115_older_2015_2018_m1.ini"
