"QueueRank","Wave","Role","Candidate","Profile","Set","Window","From","To","Model","Deposit","InitialDeposit","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","SourceSha256","ConfigSha256","MinNetProfit","MinProfitFactor","MinTrades","MaxDrawdownPercent","MinRecoveryFactor","MinCagrPercent","MaxParallelism","StopRule","Status"
"1","1","training","rdmc_momentum_retest_hold_v6","rdmc_momentum_retest_hold_v6","frozen_breakout_retest","2015_2018","2015.01.01","2018.12.31","1","10000","10000","outputs\rdmc_momentum_retest_hold_v6_package\configs\001_rdmc_mrh6_w01_m1_training_2015_2018.ini","outputs\rdmc_momentum_retest_hold_v6_package\configs\001_rdmc_mrh6_w01_m1_training_2015_2018.ini","rdmc_mrh6_w01_m1_training_2015_2018","outputs\rdmc_momentum_retest_hold_v6_package\reports_here\rdmc_mrh6_w01_m1_training_2015_2018","9E8AC3C528860799CB152245CF1FFB084A8E9FD07A2A33F70FD927EFA077D390","B99BEFF28BB0D28596F4D7786C65BDA11001B0BC4924F269F534817EADC6CDCC","602239DFAB27CF628C40D0A23C3017F71022C919C7BF614C69A674D3D08E197D","0.01","1.15","60","3","1","0","1","Reject before critical years if the older training era is not profitable, active, and risk-efficient.","FROZEN_STAGED_GATE"
"2","2","critical","rdmc_momentum_retest_hold_v6","rdmc_momentum_retest_hold_v6","frozen_breakout_retest","2019","2019.01.01","2019.12.31","1","10000","10000","outputs\rdmc_momentum_retest_hold_v6_package\configs\002_rdmc_mrh6_w02_m1_critical_2019.ini","outputs\rdmc_momentum_retest_hold_v6_package\configs\002_rdmc_mrh6_w02_m1_critical_2019.ini","rdmc_mrh6_w02_m1_critical_2019","outputs\rdmc_momentum_retest_hold_v6_package\reports_here\rdmc_mrh6_w02_m1_critical_2019","9E8AC3C528860799CB152245CF1FFB084A8E9FD07A2A33F70FD927EFA077D390","B99BEFF28BB0D28596F4D7786C65BDA11001B0BC4924F269F534817EADC6CDCC","0D8112AD3BA026A00B3C400D63D894B67F31399FA1C1B1D84EE4743C3B45899E","0.01","1.05","15","3","0","0","2","Reject immediately unless net>0, PF>=1.05, trades meet the frozen floor, and equity drawdown<=3%.","FROZEN_STAGED_GATE"
"3","2","critical","rdmc_momentum_retest_hold_v6","rdmc_momentum_retest_hold_v6","frozen_breakout_retest","2022","2022.01.01","2022.12.31","1","10000","10000","outputs\rdmc_momentum_retest_hold_v6_package\configs\003_rdmc_mrh6_w02_m1_critical_2022.ini","outputs\rdmc_momentum_retest_hold_v6_package\configs\003_rdmc_mrh6_w02_m1_critical_2022.ini","rdmc_mrh6_w02_m1_critical_2022","outputs\rdmc_momentum_retest_hold_v6_package\reports_here\rdmc_mrh6_w02_m1_critical_2022","9E8AC3C528860799CB152245CF1FFB084A8E9FD07A2A33F70FD927EFA077D390","B99BEFF28BB0D28596F4D7786C65BDA11001B0BC4924F269F534817EADC6CDCC","75055DF1FA2A00116C8330A4CC574DFED362902D0FFDFAD0F3F6468B5FA7B6BB","0.01","1.05","20","3","0","0","2","Reject immediately unless net>0, PF>=1.05, trades meet the frozen floor, and equity drawdown<=3%.","FROZEN_STAGED_GATE"
