"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"16","lowatr_exit_peak_r20","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\016_lowatr_exit_peak_r20_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_peak_r20_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:40:06","2026-07-14T10:40:28"
"17","lowatr_exit_peak_r22","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\017_lowatr_exit_peak_r22_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_peak_r22_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:40:28","2026-07-14T10:40:48"
"18","lowatr_exit_peak_r24","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\018_lowatr_exit_peak_r24_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_peak_r24_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:40:48","2026-07-14T10:41:03"
"19","lowatr_exit_peak_r30","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\019_lowatr_exit_peak_r30_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_peak_r30_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:41:03","2026-07-14T10:41:18"
"20","lowatr_exit_peak_r35","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\020_lowatr_exit_peak_r35_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_peak_r35_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:41:18","2026-07-14T10:41:33"
"21","lowatr_exit_peak_r40","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\021_lowatr_exit_peak_r40_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_peak_r40_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:41:33","2026-07-14T10:41:48"
"22","lowatr_exit_peak_r50","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\022_lowatr_exit_peak_r50_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_peak_r50_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:41:48","2026-07-14T10:42:05"
"23","lowatr_exit_mfe_early_r25","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\023_lowatr_exit_mfe_early_r25_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_mfe_early_r25_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:42:05","2026-07-14T10:42:20"
"24","lowatr_exit_mfe_early_r30","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\024_lowatr_exit_mfe_early_r30_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_mfe_early_r30_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:42:20","2026-07-14T10:42:35"
"25","lowatr_exit_mfe_early_r35","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\025_lowatr_exit_mfe_early_r35_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_mfe_early_r35_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:42:35","2026-07-14T10:42:50"
"26","lowatr_exit_mfe_early_r40","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\026_lowatr_exit_mfe_early_r40_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_mfe_early_r40_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:42:50","2026-07-14T10:43:05"
"27","lowatr_exit_mfe_early_r50","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\027_lowatr_exit_mfe_early_r50_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_mfe_early_r50_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:43:05","2026-07-14T10:43:20"
"28","lowatr_exit_loss_scale_r25","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\028_lowatr_exit_loss_scale_r25_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_loss_scale_r25_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:43:20","2026-07-14T10:43:35"
"29","lowatr_exit_loss_scale_r30","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\029_lowatr_exit_loss_scale_r30_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_loss_scale_r30_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:43:35","2026-07-14T10:43:50"
"30","lowatr_exit_loss_scale_r35","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\030_lowatr_exit_loss_scale_r35_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_loss_scale_r35_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:43:50","2026-07-14T10:44:05"
"31","lowatr_exit_loss_scale_r40","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\031_lowatr_exit_loss_scale_r40_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_loss_scale_r40_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:44:05","2026-07-14T10:44:20"
"32","lowatr_exit_loss_scale_r50","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_exit_sweep_package\configs\032_lowatr_exit_loss_scale_r50_continuous_m1.ini","True","lowatr_exit_sweep_lowatr_exit_loss_scale_r50_continuous_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T10:44:20","2026-07-14T10:44:35"
