"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"aug_risk040","7","7","10513.73","6633.61","1107.93","214.3","2406.27","","0","0"
"aug_risk020","7","7","7119.46","5818.74","1107.93","92.3","0","","0","0"
"aug_risk060","7","7","4034.56","1487.12","1107.93","214.3","1318.75","","-54.9","2"
"aug_risk100","7","7","3567.87","1203.43","1107.93","214.3","1203.43","","-98.82","2"
"aug_risk150","7","7","3532.55","1082.65","1107.93","214.3","1082.65","","-148.23","1"
"aug_risk200","7","7","2943.93","961.87","1107.93","214.3","961.87","","-197.64","2"
