"QueueRank","Candidate","Phase","PhaseLabel","Window","Model","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","StopRule"
"3","lossblock_highprofit_peaktrail_off","peak_trail_unblock_probe","Peak-trail unblock continuous Model4","continuous_2019_2026","4","outputs\peak_trail_unblock_probe_package\configs\003_lossblock_highprofit_peaktrail_off_continuous_2019_2026_m4.ini","outputs\peak_trail_unblock_probe_package\configs\003_lossblock_highprofit_peaktrail_off_continuous_2019_2026_m4.ini","lossblock_highprofit_peaktrail_off_continuous_2019_2026_m4","outputs\peak_trail_unblock_probe_package\reports_here\lossblock_highprofit_peaktrail_off_continuous_2019_2026_m4","0FBFA1F540422DF1B88A9410752E706B917F3111BFEF317F7EE9A03D7A4C2499","Reject if continuous Model4 remains sparse, red, or drawdown is unacceptable."
"4","lossblock_highprofit_peaktrail_8p_50gb","peak_trail_unblock_probe","Peak-trail unblock continuous Model4","continuous_2019_2026","4","outputs\peak_trail_unblock_probe_package\configs\004_lossblock_highprofit_peaktrail_8p_50gb_continuous_2019_2026_m4.ini","outputs\peak_trail_unblock_probe_package\configs\004_lossblock_highprofit_peaktrail_8p_50gb_continuous_2019_2026_m4.ini","lossblock_highprofit_peaktrail_8p_50gb_continuous_2019_2026_m4","outputs\peak_trail_unblock_probe_package\reports_here\lossblock_highprofit_peaktrail_8p_50gb_continuous_2019_2026_m4","B94014C5CEF1AAC55E4C63CB7A6C09EAAAC899756F9BBFBE6A51B23DC872B70F","Reject if continuous Model4 remains sparse, red, or drawdown is unacceptable."
