"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"mar110_may340_lot040","30","30","7718.73","","","","","","0","0"
"mar110_may325_lot040","30","30","7571.04","","","","","","0","0"
"mar110_may325_lot045","30","30","7242.8","","","","","","-216.06","1"
