"Worker","QueueRank","Candidate","Window","Status","ReportPath","Evidence","PackageConfigSha256","PackageSourceSha256","PortableBinarySha256","PortableExpertRecompiled","ReportSha256","ReportIdentityPath","ReportIdentityReused","Started","Finished"
"1","1","rdmc_momentum_retest_hold_v6","2015_2018","REPORT_FOUND","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\rdmc_momentum_retest_hold_v6_package\reports_here\rdmc_mrh6_w01_m1_training_2015_2018.htm","Portable worker exported and copied the full MT5 report.","602239DFAB27CF628C40D0A23C3017F71022C919C7BF614C69A674D3D08E197D","B99BEFF28BB0D28596F4D7786C65BDA11001B0BC4924F269F534817EADC6CDCC","DAEB452BB696A13D1DC2E0F292FB2AD6D316521BE44C3CDBC64A264F76F5890F","False","9AC893F52840298EC010E4E835D26BC2ACAE462ACC47D70D9BABB0C23BD1E49F","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\rdmc_momentum_retest_hold_v6_package\reports_here\rdmc_mrh6_w01_m1_training_2015_2018.identity.json","False","2026-07-18T20:14:04","2026-07-18T20:28:24"
