"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","peak_r20_base","1","r20_opportunity_sweep","1","phase0_fast_model1","peak_r20_base.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\001_peak_r20_base_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_base_continuous_2024_2026_m1","profiles\peak_r20_base.set","E575CAFB907B94F826816F1C40EDDC62D8F6C25770BAA0B86D1C08B5F14DF00E","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","464.86","1464.86","46.49","18.4","16.31","6.789","66.4086","6.7419","85.71","7","1","85.16","5.81","85.16","85.16","5.1411","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:22:29","2026-07-14T11:22:29"
"2","peak_r20_diag_2025","2","r20_opportunity_sweep","2","phase0_fast_model1","peak_r20_diag_2025.set","diagnostic_2025","2025.01.01","2025.12.31","1","configs\002_peak_r20_diag_2025_diagnostic_2025_m1.ini","lowatr_r20_opp_peak_r20_diag_2025_diagnostic_2025_m1","profiles\peak_r20_diag_2025.set","7EA3254DDB3A852F9B4100B9C2CF8AD8DBEBE1FE0649A37AA28CE6B5C59D3E71","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","21.17","1021.17","2.12","2.12","2.12","1.6271","5.2925","0.4166","50","4","1","50.08","4.9","50.08","50.08","0.4178","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:22:43","2026-07-14T11:22:43"
"3","peak_r20_may_full","3","r20_opportunity_sweep","3","phase0_fast_model1","peak_r20_may_full.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\003_peak_r20_may_full_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_may_full_continuous_2024_2026_m1","profiles\peak_r20_may_full.set","ABC3C358A3BC6CD58462E756084F84884DA9ED9995D39A7220D60C02D03FE473","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","464.86","1464.86","46.49","18.4","16.31","6.789","66.4086","6.7419","72.73","7","1","85.16","5.81","85.16","85.16","5.1411","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:22:57","2026-07-14T11:22:57"
"4","peak_r20_may_full_spread22","4","r20_opportunity_sweep","4","phase0_fast_model1","peak_r20_may_full_spread22.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\004_peak_r20_may_full_spread22_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_may_full_spread22_continuous_2024_2026_m1","profiles\peak_r20_may_full_spread22.set","523C881901F8C0EB9575F1AD51D2CC5BB951FE7BE947D17CB48EC7247EF82BD6","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","464.86","1464.86","46.49","18.4","16.31","6.789","66.4086","6.7419","85.71","7","1","85.16","5.81","85.16","85.16","5.1411","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:23:12","2026-07-14T11:23:12"
"5","peak_r20_aug_risk60","5","r20_opportunity_sweep","5","phase0_fast_model1","peak_r20_aug_risk60.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\005_peak_r20_aug_risk60_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_aug_risk60_continuous_2024_2026_m1","profiles\peak_r20_aug_risk60.set","AD16564E5DB1DD8953F7916E63804CD71992751C504F4142DD620AFFC54888B0","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","464.86","1464.86","46.49","18.4","16.31","6.789","66.4086","6.7419","85.71","7","1","85.16","5.81","85.16","85.16","5.1411","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:23:27","2026-07-14T11:23:27"
"6","peak_r20_may31_aug60","6","r20_opportunity_sweep","6","phase0_fast_model1","peak_r20_may31_aug60.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\006_peak_r20_may31_aug60_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_may31_aug60_continuous_2024_2026_m1","profiles\peak_r20_may31_aug60.set","7A8BEE3F06EF13F7576DB9F0B65092AA9FABAD015857F6D2D89FAAB21670A75E","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","464.86","1464.86","46.49","18.4","16.31","6.789","66.4086","6.7419","85.71","7","1","85.16","5.81","85.16","85.16","5.1411","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:23:42","2026-07-14T11:23:42"
"7","peak_r20_islp_may_aug","7","r20_opportunity_sweep","7","phase0_fast_model1","peak_r20_islp_may_aug.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\007_peak_r20_islp_may_aug_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_islp_may_aug_continuous_2024_2026_m1","profiles\peak_r20_islp_may_aug.set","53C0F0AC2C7BD2EE51C39920BBEAA3BF68CC217A6A87226FC4C15F711C271AC6","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","464.86","1464.86","46.49","18.4","16.31","6.789","66.4086","6.7419","85.71","7","1","85.16","5.81","85.16","85.16","5.1411","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:23:57","2026-07-14T11:23:57"
"8","peak_r20_islp_broad_lowrisk","8","r20_opportunity_sweep","8","phase0_fast_model1","peak_r20_islp_broad_lowrisk.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\008_peak_r20_islp_broad_lowrisk_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_islp_broad_lowrisk_continuous_2024_2026_m1","profiles\peak_r20_islp_broad_lowrisk.set","ABD6A5F45E7A54E1443CFFCDC3886A6BD709700FCBFF045BB47CDB8168ED8FE8","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","464.86","1464.86","46.49","18.4","16.31","6.789","66.4086","6.7419","85.71","7","1","85.16","5.81","85.16","85.16","5.1411","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:24:12","2026-07-14T11:24:12"
"9","peak_r20_octnov_main_lowrisk","9","r20_opportunity_sweep","9","phase0_fast_model1","peak_r20_octnov_main_lowrisk.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\009_peak_r20_octnov_main_lowrisk_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_octnov_main_lowrisk_continuous_2024_2026_m1","profiles\peak_r20_octnov_main_lowrisk.set","87349F4DB44D16CDC70F46A4F895B503137175DB6E87F46C3EED96A309151C3C","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","464.86","1464.86","46.49","18.4","16.31","6.789","66.4086","6.7419","85.71","7","1","85.16","5.81","85.16","85.16","5.1411","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:24:27","2026-07-14T11:24:27"
"10","peak_r20_fmlr_strict","10","r20_opportunity_sweep","10","phase0_fast_model1","peak_r20_fmlr_strict.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\010_peak_r20_fmlr_strict_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_fmlr_strict_continuous_2024_2026_m1","profiles\peak_r20_fmlr_strict.set","9FFA21A74EAB1BB12E18D8A6B07E77B0D286ACF31517DEC74FCFA03012E72B1B","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","464.86","1464.86","46.49","18.4","16.31","6.789","66.4086","6.7419","85.71","7","1","85.16","5.81","85.16","85.16","5.1411","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:24:42","2026-07-14T11:24:42"
"11","peak_r20_fmlr_sweep_bos","11","r20_opportunity_sweep","11","phase0_fast_model1","peak_r20_fmlr_sweep_bos.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\011_peak_r20_fmlr_sweep_bos_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_fmlr_sweep_bos_continuous_2024_2026_m1","profiles\peak_r20_fmlr_sweep_bos.set","B7CD7443FAA2570B5787D93627C6322D82C27D2D1A7453DAD950D583C143E5D5","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","464.86","1464.86","46.49","18.4","16.31","6.789","66.4086","6.7419","85.71","7","1","85.16","5.81","85.16","85.16","5.1411","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:24:58","2026-07-14T11:24:58"
"12","peak_r20_fmlr_fvg_ob","12","r20_opportunity_sweep","12","phase0_fast_model1","peak_r20_fmlr_fvg_ob.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\012_peak_r20_fmlr_fvg_ob_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_fmlr_fvg_ob_continuous_2024_2026_m1","profiles\peak_r20_fmlr_fvg_ob.set","8DF8636A8A45420B2F97AD7A3D48C45B201C0F4082337E73E1749D8FA553A530","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","464.86","1464.86","46.49","18.4","16.31","6.789","66.4086","6.7419","85.71","7","1","85.16","5.81","85.16","85.16","5.1411","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:25:12","2026-07-14T11:25:12"
"13","peak_r20_soft_weak_gate","13","r20_opportunity_sweep","13","phase0_fast_model1","peak_r20_soft_weak_gate.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\013_peak_r20_soft_weak_gate_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_soft_weak_gate_continuous_2024_2026_m1","profiles\peak_r20_soft_weak_gate.set","4590C45E7E68E80ED816F4C95A08F262E81F882B55EDD0582F9BFB35B8B96D90","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","245.08","1245.08","24.51","9.7","9.06","9.451","49.016","5.0008","83.33","5","1","44.83","3.6","44.83","44.83","5.5954","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:25:27","2026-07-14T11:25:27"
"14","peak_r20_no_day_window_lowrisk","14","r20_opportunity_sweep","14","phase0_fast_model1","peak_r20_no_day_window_lowrisk.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\014_peak_r20_no_day_window_lowrisk_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_no_day_window_lowrisk_continuous_2024_2026_m1","profiles\peak_r20_no_day_window_lowrisk.set","D6AF25A6F38D0EAEB054F2D4CD9B00B8F481D2FE0B512AFCE6C853001947F41C","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","246","1246","24.6","9.73","9.09","9.244","41","4.8532","83.33","6","1","70.3","5.64","70.3","70.3","3.302","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:25:42","2026-07-14T11:25:42"
"15","peak_r20_no_peaktrail","15","r20_opportunity_sweep","15","phase0_fast_model1","peak_r20_no_peaktrail.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\015_peak_r20_no_peaktrail_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_no_peaktrail_continuous_2024_2026_m1","profiles\peak_r20_no_peaktrail.set","7D0C5308E02295ABA96762BF2D3EC43ED78036AA11C490E4A763C11CB0B0A9DE","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","1701.87","2701.87","170.19","67.35","48.19","2.5239","22.6916","26.3498","53.42","75","5","389.42","14.41","389.42","389.42","7.3543","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:25:57","2026-07-14T11:25:57"
"16","peak_r20_no_peaktrail_r15","16","r20_opportunity_sweep","16","phase0_fast_model1","peak_r20_no_peaktrail_r15.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\016_peak_r20_no_peaktrail_r15_continuous_2024_2026_m1.ini","lowatr_r20_opp_peak_r20_no_peaktrail_r15_continuous_2024_2026_m1","profiles\peak_r20_no_peaktrail_r15.set","461A384FD9501ECAAA94763F3C66B7CC511663DE4FF622616ED25165DB5CC77A","Reject if broad window is red, drawdown exceeds 6%, 2025 quality stays weak, or the change only increases profit by accepting fragile risk.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","1668.2","2668.2","166.82","66.01","47.46","2.6522","22.2427","27.4148","54.11","75","5","313.18","11.74","313.18","313.18","7.5402","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T11:26:12","2026-07-14T11:26:12"
