"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"legacy_guard_passthrough","7","7","5029.72","1277.57","887.18","214.3","1277.57","","0","0"
"block_guarded_original","7","7","4298.53","1277.57","523.36","210.75","1277.57","","0","0"
