"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"1","dgf_hp_control","continuous_2019_2026","4","REPORT_FOUND","RUN_HIDDEN","outputs\dgf_highprofit_risk_shape_package\configs\001_dgf_hp_control_continuous_2019_2026_m4.ini","True","dgf_hp_risk_shape_dgf_hp_control_continuous_2019_2026_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\dgf_hp_risk_shape_dgf_hp_control_continuous_2019_2026_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:34:03","2026-07-14T21:37:00"
"2","dgf_hp_risk050","continuous_2019_2026","4","REPORT_FOUND","RUN_HIDDEN","outputs\dgf_highprofit_risk_shape_package\configs\002_dgf_hp_risk050_continuous_2019_2026_m4.ini","True","dgf_hp_risk_shape_dgf_hp_risk050_continuous_2019_2026_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\dgf_hp_risk_shape_dgf_hp_risk050_continuous_2019_2026_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:37:00","2026-07-14T21:39:54"
"3","dgf_hp_risk060","continuous_2019_2026","4","REPORT_FOUND","RUN_HIDDEN","outputs\dgf_highprofit_risk_shape_package\configs\003_dgf_hp_risk060_continuous_2019_2026_m4.ini","True","dgf_hp_risk_shape_dgf_hp_risk060_continuous_2019_2026_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\dgf_hp_risk_shape_dgf_hp_risk060_continuous_2019_2026_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:39:54","2026-07-14T21:42:35"
"4","dgf_hp_risk070","continuous_2019_2026","4","REPORT_FOUND","RUN_HIDDEN","outputs\dgf_highprofit_risk_shape_package\configs\004_dgf_hp_risk070_continuous_2019_2026_m4.ini","True","dgf_hp_risk_shape_dgf_hp_risk070_continuous_2019_2026_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\dgf_hp_risk_shape_dgf_hp_risk070_continuous_2019_2026_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:42:35","2026-07-14T21:45:21"
"5","dgf_hp_risk080","continuous_2019_2026","4","REPORT_FOUND","RUN_HIDDEN","outputs\dgf_highprofit_risk_shape_package\configs\005_dgf_hp_risk080_continuous_2019_2026_m4.ini","True","dgf_hp_risk_shape_dgf_hp_risk080_continuous_2019_2026_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\dgf_hp_risk_shape_dgf_hp_risk080_continuous_2019_2026_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:45:21","2026-07-14T21:48:08"
"6","dgf_hp_risk060_loss_scale","continuous_2019_2026","4","REPORT_FOUND","RUN_HIDDEN","outputs\dgf_highprofit_risk_shape_package\configs\006_dgf_hp_risk060_loss_scale_continuous_2019_2026_m4.ini","True","dgf_hp_risk_shape_dgf_hp_risk060_loss_scale_continuous_2019_2026_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\dgf_hp_risk_shape_dgf_hp_risk060_loss_scale_continuous_2019_2026_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:48:08","2026-07-14T21:50:53"
"7","dgf_hp_risk080_loss_scale","continuous_2019_2026","4","REPORT_FOUND","RUN_HIDDEN","outputs\dgf_highprofit_risk_shape_package\configs\007_dgf_hp_risk080_loss_scale_continuous_2019_2026_m4.ini","True","dgf_hp_risk_shape_dgf_hp_risk080_loss_scale_continuous_2019_2026_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\dgf_hp_risk_shape_dgf_hp_risk080_loss_scale_continuous_2019_2026_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:50:53","2026-07-14T21:53:35"
"8","dgf_hp_risk080_dd12","continuous_2019_2026","4","REPORT_FOUND","RUN_HIDDEN","outputs\dgf_highprofit_risk_shape_package\configs\008_dgf_hp_risk080_dd12_continuous_2019_2026_m4.ini","True","dgf_hp_risk_shape_dgf_hp_risk080_dd12_continuous_2019_2026_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\dgf_hp_risk_shape_dgf_hp_risk080_dd12_continuous_2019_2026_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:53:35","2026-07-14T21:56:21"
"9","dgf_hp_peaktrail_20p70gb","continuous_2019_2026","4","REPORT_FOUND","RUN_HIDDEN","outputs\dgf_highprofit_risk_shape_package\configs\009_dgf_hp_peaktrail_20p70gb_continuous_2019_2026_m4.ini","True","dgf_hp_risk_shape_dgf_hp_peaktrail_20p70gb_continuous_2019_2026_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\dgf_hp_risk_shape_dgf_hp_peaktrail_20p70gb_continuous_2019_2026_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:56:21","2026-07-14T21:59:06"
"10","dgf_hp_peaktrail_35p70gb","continuous_2019_2026","4","REPORT_FOUND","RUN_HIDDEN","outputs\dgf_highprofit_risk_shape_package\configs\010_dgf_hp_peaktrail_35p70gb_continuous_2019_2026_m4.ini","True","dgf_hp_risk_shape_dgf_hp_peaktrail_35p70gb_continuous_2019_2026_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\dgf_hp_risk_shape_dgf_hp_peaktrail_35p70gb_continuous_2019_2026_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:59:06","2026-07-14T22:01:52"
