"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Deposit","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","SourceSha256","SignalTimeframe","MoveLookback","BreakoutLookback","CorrelationLookback","MinimumCorrelation","MinimumXAUMoveATR","MinimumXAGMoveATR","BreakoutBufferATR","RequireFreshBreakout","TakeProfitR","StopRule"
"11","xmsc_breakout16","6","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_breakout16.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\011_xmsc_breakout16_older_2015_2017_m1.ini","xmsc_breakout16_older_2015_2017_m1","profiles\xmsc_breakout16.set","B6F13A587BC9A285543F1626607DAECC27D9245EA19A35C67B4123C13CF3EEE4","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","16","32","0.35","0.50","0.50","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"12","xmsc_breakout16","6","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_breakout16.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\012_xmsc_breakout16_discovery_2018_2020_m1.ini","xmsc_breakout16_discovery_2018_2020_m1","profiles\xmsc_breakout16.set","B6F13A587BC9A285543F1626607DAECC27D9245EA19A35C67B4123C13CF3EEE4","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","16","32","0.35","0.50","0.50","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"13","xmsc_breakout28","7","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_breakout28.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\013_xmsc_breakout28_older_2015_2017_m1.ini","xmsc_breakout28_older_2015_2017_m1","profiles\xmsc_breakout28.set","D86CB31F9797811C59417A8F802A5648F38A33780BC3EE60D6B9E3CD2BBB2071","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","28","32","0.35","0.50","0.50","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"14","xmsc_breakout28","7","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_breakout28.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\014_xmsc_breakout28_discovery_2018_2020_m1.ini","xmsc_breakout28_discovery_2018_2020_m1","profiles\xmsc_breakout28.set","D86CB31F9797811C59417A8F802A5648F38A33780BC3EE60D6B9E3CD2BBB2071","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","28","32","0.35","0.50","0.50","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"15","xmsc_breakout40","8","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_breakout40.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\015_xmsc_breakout40_older_2015_2017_m1.ini","xmsc_breakout40_older_2015_2017_m1","profiles\xmsc_breakout40.set","B3EF38D50ED12A9295D2B28C3B59103397DDC955A1FA5A57CA1EE191074B80FF","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","40","32","0.35","0.50","0.50","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"16","xmsc_breakout40","8","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_breakout40.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\016_xmsc_breakout40_discovery_2018_2020_m1.ini","xmsc_breakout40_discovery_2018_2020_m1","profiles\xmsc_breakout40.set","B3EF38D50ED12A9295D2B28C3B59103397DDC955A1FA5A57CA1EE191074B80FF","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","40","32","0.35","0.50","0.50","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"17","xmsc_move025","9","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_move025.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\017_xmsc_move025_older_2015_2017_m1.ini","xmsc_move025_older_2015_2017_m1","profiles\xmsc_move025.set","B8CEB44B37BEBEDB724F141615D8EDEA0078703187DAA0E9378958D9335A1842","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.35","0.25","0.25","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"18","xmsc_move025","9","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_move025.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\018_xmsc_move025_discovery_2018_2020_m1.ini","xmsc_move025_discovery_2018_2020_m1","profiles\xmsc_move025.set","B8CEB44B37BEBEDB724F141615D8EDEA0078703187DAA0E9378958D9335A1842","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.35","0.25","0.25","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"19","xmsc_move075","10","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_move075.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\019_xmsc_move075_older_2015_2017_m1.ini","xmsc_move075_older_2015_2017_m1","profiles\xmsc_move075.set","608782E2D8494F74C8954D5EA78F78558041537213C045B187B39A08CB099009","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.35","0.75","0.75","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"20","xmsc_move075","10","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_move075.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\020_xmsc_move075_discovery_2018_2020_m1.ini","xmsc_move075_discovery_2018_2020_m1","profiles\xmsc_move075.set","608782E2D8494F74C8954D5EA78F78558041537213C045B187B39A08CB099009","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.35","0.75","0.75","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"21","xmsc_corr020","11","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_corr020.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\021_xmsc_corr020_older_2015_2017_m1.ini","xmsc_corr020_older_2015_2017_m1","profiles\xmsc_corr020.set","36E97F051762B5CABC037C71EEB98962621F24D543B5863801ACDAFFA72E575E","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.20","0.50","0.50","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"22","xmsc_corr020","11","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_corr020.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\022_xmsc_corr020_discovery_2018_2020_m1.ini","xmsc_corr020_discovery_2018_2020_m1","profiles\xmsc_corr020.set","36E97F051762B5CABC037C71EEB98962621F24D543B5863801ACDAFFA72E575E","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.20","0.50","0.50","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"23","xmsc_corr050","12","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_corr050.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\023_xmsc_corr050_older_2015_2017_m1.ini","xmsc_corr050_older_2015_2017_m1","profiles\xmsc_corr050.set","63F382195F00F255BCD28A129740BDE3A7CAF22F690F4B283276D73A879A1E75","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.50","0.50","0.50","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"24","xmsc_corr050","12","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_corr050.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\024_xmsc_corr050_discovery_2018_2020_m1.ini","xmsc_corr050_discovery_2018_2020_m1","profiles\xmsc_corr050.set","63F382195F00F255BCD28A129740BDE3A7CAF22F690F4B283276D73A879A1E75","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.50","0.50","0.50","0.05","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"25","xmsc_buffer000","13","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_buffer000.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\025_xmsc_buffer000_older_2015_2017_m1.ini","xmsc_buffer000_older_2015_2017_m1","profiles\xmsc_buffer000.set","632D516853B84B48971BAABC679CA9F9FDB4ADFF1FDA185BEA589BD0466570E4","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.35","0.50","0.50","0.00","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"26","xmsc_buffer000","13","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_buffer000.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\026_xmsc_buffer000_discovery_2018_2020_m1.ini","xmsc_buffer000_discovery_2018_2020_m1","profiles\xmsc_buffer000.set","632D516853B84B48971BAABC679CA9F9FDB4ADFF1FDA185BEA589BD0466570E4","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.35","0.50","0.50","0.00","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"27","xmsc_buffer010","14","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_buffer010.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\027_xmsc_buffer010_older_2015_2017_m1.ini","xmsc_buffer010_older_2015_2017_m1","profiles\xmsc_buffer010.set","7C0C7B5980A76DF3E9D4F94E0F7458D4A8A6DE2F6EE86547636D2E928FADBC36","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.35","0.50","0.50","0.10","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"28","xmsc_buffer010","14","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_buffer010.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\028_xmsc_buffer010_discovery_2018_2020_m1.ini","xmsc_buffer010_discovery_2018_2020_m1","profiles\xmsc_buffer010.set","7C0C7B5980A76DF3E9D4F94E0F7458D4A8A6DE2F6EE86547636D2E928FADBC36","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.35","0.50","0.50","0.10","true","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"29","xmsc_tp125","15","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_tp125.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\029_xmsc_tp125_older_2015_2017_m1.ini","xmsc_tp125_older_2015_2017_m1","profiles\xmsc_tp125.set","EE1884C78225B8863F2DC3CDFE04ECFA805CD9F68EEE775AFD16DF5B7EF830E2","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.35","0.50","0.50","0.05","true","1.25","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"30","xmsc_tp125","15","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_tp125.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\030_xmsc_tp125_discovery_2018_2020_m1.ini","xmsc_tp125_discovery_2018_2020_m1","profiles\xmsc_tp125.set","EE1884C78225B8863F2DC3CDFE04ECFA805CD9F68EEE775AFD16DF5B7EF830E2","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.35","0.50","0.50","0.05","true","1.25","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"31","xmsc_tp200","16","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_tp200.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\031_xmsc_tp200_older_2015_2017_m1.ini","xmsc_tp200_older_2015_2017_m1","profiles\xmsc_tp200.set","BE25CBC82FA9ACD14F89ED5FD8558B2E85CBC9CEE18B8627F42110A9ECBD83C4","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.35","0.50","0.50","0.05","true","2.00","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"32","xmsc_tp200","16","independent_m15_xag_synchronized_continuation","1","discovery_model1","xmsc_tp200.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\032_xmsc_tp200_discovery_2018_2020_m1.ini","xmsc_tp200_discovery_2018_2020_m1","profiles\xmsc_tp200.set","BE25CBC82FA9ACD14F89ED5FD8558B2E85CBC9CEE18B8627F42110A9ECBD83C4","53D4864FDBA2365193AA9D7AC1185B1B9CD2BFA3CC34453D18AF3A8DD8552D88","15","16","20","32","0.35","0.50","0.50","0.05","true","2.00","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
