"Rank","Priority","Phase","Profile","Set","Window","From","To","ExpectedReportName","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor"
"","","","","","critical_2019","","","tlat_di11_atb10_critical_2019_m4","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_adaptive_trend_model4_critical_package\reports_here\tlat_di11_atb10_critical_2019_m4.htm","10000","","","15.07","10015.07","0.15","","","1.09","0.46","0.91","36.36","33","6","85.18","0.85","63.44","85.18","0.1769"
"","","","","","critical_2022","","","tlat_di11_atb10_critical_2022_m4","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_adaptive_trend_model4_critical_package\reports_here\tlat_di11_atb10_critical_2022_m4.htm","10000","","","16.22","10016.22","0.16","","","1.07","0.45","2.99","41.67","36","4","95.61","0.96","84.47","95.61","0.1696"
"","","","","","critical_2019","","","tlat_di12_atb10_center_critical_2019_m4","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_adaptive_trend_model4_critical_package\reports_here\tlat_di12_atb10_center_critical_2019_m4.htm","10000","","","15.07","10015.07","0.15","","","1.09","0.46","0.91","36.36","33","6","85.18","0.85","63.44","85.18","0.1769"
"","","","","","critical_2022","","","tlat_di12_atb10_center_critical_2022_m4","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_adaptive_trend_model4_critical_package\reports_here\tlat_di12_atb10_center_critical_2022_m4.htm","10000","","","16.22","10016.22","0.16","","","1.07","0.45","2.99","41.67","36","4","95.61","0.96","84.47","95.61","0.1696"
"","","","","","critical_2019","","","tlat_di13_atb10_critical_2019_m4","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_adaptive_trend_model4_critical_package\reports_here\tlat_di13_atb10_critical_2019_m4.htm","10000","","","-2.83","9997.17","-0.03","","","0.98","-0.08","-0.17","35.29","34","6","85.18","0.85","63.44","85.18","-0.0332"
"","","","","","critical_2022","","","tlat_di13_atb10_critical_2022_m4","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_adaptive_trend_model4_critical_package\reports_here\tlat_di13_atb10_critical_2022_m4.htm","10000","","","16.22","10016.22","0.16","","","1.07","0.45","2.99","41.67","36","4","95.61","0.96","84.47","95.61","0.1696"
