"QueueRank","Candidate","Phase","PhaseLabel","Window","Model","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","StopRule"
"1","lossblock_stability_peaktrail_off","peak_trail_unblock_probe","Peak-trail unblock continuous Model4","continuous_2019_2026","4","outputs\peak_trail_unblock_probe_package\configs\001_lossblock_stability_peaktrail_off_continuous_2019_2026_m4.ini","outputs\peak_trail_unblock_probe_package\configs\001_lossblock_stability_peaktrail_off_continuous_2019_2026_m4.ini","lossblock_stability_peaktrail_off_continuous_2019_2026_m4","outputs\peak_trail_unblock_probe_package\reports_here\lossblock_stability_peaktrail_off_continuous_2019_2026_m4","C51E67430B5B21AFF25F0771F57F0242AF48BF1DF6A506F89A75551F56B61C6E","Reject if continuous Model4 remains sparse, red, or drawdown is unacceptable."
"2","lossblock_stability_peaktrail_8p_50gb","peak_trail_unblock_probe","Peak-trail unblock continuous Model4","continuous_2019_2026","4","outputs\peak_trail_unblock_probe_package\configs\002_lossblock_stability_peaktrail_8p_50gb_continuous_2019_2026_m4.ini","outputs\peak_trail_unblock_probe_package\configs\002_lossblock_stability_peaktrail_8p_50gb_continuous_2019_2026_m4.ini","lossblock_stability_peaktrail_8p_50gb_continuous_2019_2026_m4","outputs\peak_trail_unblock_probe_package\reports_here\lossblock_stability_peaktrail_8p_50gb_continuous_2019_2026_m4","D6778DEA343CD0AE978D6F9AA168A495CBE2EB4C0FB7691D413524F3CB5EA212","Reject if continuous Model4 remains sparse, red, or drawdown is unacceptable."
"3","lossblock_highprofit_peaktrail_off","peak_trail_unblock_probe","Peak-trail unblock continuous Model4","continuous_2019_2026","4","outputs\peak_trail_unblock_probe_package\configs\003_lossblock_highprofit_peaktrail_off_continuous_2019_2026_m4.ini","outputs\peak_trail_unblock_probe_package\configs\003_lossblock_highprofit_peaktrail_off_continuous_2019_2026_m4.ini","lossblock_highprofit_peaktrail_off_continuous_2019_2026_m4","outputs\peak_trail_unblock_probe_package\reports_here\lossblock_highprofit_peaktrail_off_continuous_2019_2026_m4","0FBFA1F540422DF1B88A9410752E706B917F3111BFEF317F7EE9A03D7A4C2499","Reject if continuous Model4 remains sparse, red, or drawdown is unacceptable."
"4","lossblock_highprofit_peaktrail_8p_50gb","peak_trail_unblock_probe","Peak-trail unblock continuous Model4","continuous_2019_2026","4","outputs\peak_trail_unblock_probe_package\configs\004_lossblock_highprofit_peaktrail_8p_50gb_continuous_2019_2026_m4.ini","outputs\peak_trail_unblock_probe_package\configs\004_lossblock_highprofit_peaktrail_8p_50gb_continuous_2019_2026_m4.ini","lossblock_highprofit_peaktrail_8p_50gb_continuous_2019_2026_m4","outputs\peak_trail_unblock_probe_package\reports_here\lossblock_highprofit_peaktrail_8p_50gb_continuous_2019_2026_m4","B94014C5CEF1AAC55E4C63CB7A6C09EAAAC899756F9BBFBE6A51B23DC872B70F","Reject if continuous Model4 remains sparse, red, or drawdown is unacceptable."
