"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"score7_regime","6","6","4495.93","","","","","","-4.55","1"
"score7","6","6","4495.93","","","","","","-4.55","1"
