"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","pwbr_base","1","independent_h1_prevweek_break_retest","1","discovery_model1","pwbr_base.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\001_pwbr_base_older_2015_2018_m1.ini","pwbr_base_older_2015_2018_m1","profiles\pwbr_base.set","646489ECE3B965AF244E714F62A4165BB98D0B65C9A7A269781EE3984B1C2929","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pwbr_base_older_2015_2018_m1.htm","10000","1460","3.9973","-101.04","9898.96","-1.01","-0.25","-0.25","0.37","-4.21","-5","25","24","6","111.39","1.11","101.04","111.39","-0.91","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"2","pwbr_base","1","independent_h1_prevweek_break_retest","1","discovery_model1","pwbr_base.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\002_pwbr_base_discovery_2019_2020_m1.ini","pwbr_base_discovery_2019_2020_m1","profiles\pwbr_base.set","646489ECE3B965AF244E714F62A4165BB98D0B65C9A7A269781EE3984B1C2929","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pwbr_base_discovery_2019_2020_m1.htm","10000","730","1.9986","33.05","10033.05","0.33","0.17","0.17","3.23","5.51","0.6","66.67","6","1","21.8","0.22","7.83","21.8","1.52","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"3","pwbr_base","1","independent_h1_prevweek_break_retest","1","discovery_model1","pwbr_base.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\003_pwbr_base_continuous_2015_2020_m1.ini","pwbr_base_continuous_2015_2020_m1","profiles\pwbr_base.set","646489ECE3B965AF244E714F62A4165BB98D0B65C9A7A269781EE3984B1C2929","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pwbr_base_continuous_2015_2020_m1.htm","10000","2191","5.9986","-67.99","9932.01","-0.68","-0.11","-0.11","0.61","-2.27","-5","33.33","30","7","124.54","1.24","108.87","124.54","-0.55","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"4","pwbr_break_loose","2","independent_h1_prevweek_break_retest","1","discovery_model1","pwbr_break_loose.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\004_pwbr_break_loose_older_2015_2018_m1.ini","pwbr_break_loose_older_2015_2018_m1","profiles\pwbr_break_loose.set","F559D649784641ED5DD1ED0428EBE101A544DCF371F592BFEC5F7CD0B63E2A85","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pwbr_break_loose_older_2015_2018_m1.htm","10000","1460","3.9973","-115.53","9884.47","-1.16","-0.29","-0.29","0.44","-3.73","-5","25.81","31","10","128.47","1.28","115.53","128.47","-0.9","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"5","pwbr_break_loose","2","independent_h1_prevweek_break_retest","1","discovery_model1","pwbr_break_loose.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\005_pwbr_break_loose_discovery_2019_2020_m1.ini","pwbr_break_loose_discovery_2019_2020_m1","profiles\pwbr_break_loose.set","F559D649784641ED5DD1ED0428EBE101A544DCF371F592BFEC5F7CD0B63E2A85","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pwbr_break_loose_discovery_2019_2020_m1.htm","10000","730","1.9986","34.21","10034.21","0.34","0.17","0.17","3.51","5.7","0.62","66.67","6","2","21.8","0.22","13.64","21.8","1.57","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"6","pwbr_break_loose","2","independent_h1_prevweek_break_retest","1","discovery_model1","pwbr_break_loose.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\006_pwbr_break_loose_continuous_2015_2020_m1.ini","pwbr_break_loose_continuous_2015_2020_m1","profiles\pwbr_break_loose.set","F559D649784641ED5DD1ED0428EBE101A544DCF371F592BFEC5F7CD0B63E2A85","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pwbr_break_loose_continuous_2015_2020_m1.htm","10000","2191","5.9986","-81.32","9918.68","-0.81","-0.14","-0.14","0.63","-2.2","-5","32.43","37","10","131.2","1.31","115.53","131.2","-0.62","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"7","pwbr_break_strict","3","independent_h1_prevweek_break_retest","1","discovery_model1","pwbr_break_strict.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\007_pwbr_break_strict_older_2015_2018_m1.ini","pwbr_break_strict_older_2015_2018_m1","profiles\pwbr_break_strict.set","192E25888EB5EF194531541B8B9E34910AC9D1E4BB03D840C1DEBABEFA2B6C00","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pwbr_break_strict_older_2015_2018_m1.htm","10000","1460","3.9973","-64.1","9935.9","-0.64","-0.16","-0.16","0.39","-3.77","-5","29.41","17","6","82.39","0.82","65.71","82.39","-0.78","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"8","pwbr_break_strict","3","independent_h1_prevweek_break_retest","1","discovery_model1","pwbr_break_strict.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\008_pwbr_break_strict_discovery_2019_2020_m1.ini","pwbr_break_strict_discovery_2019_2020_m1","profiles\pwbr_break_strict.set","192E25888EB5EF194531541B8B9E34910AC9D1E4BB03D840C1DEBABEFA2B6C00","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pwbr_break_strict_discovery_2019_2020_m1.htm","10000","730","1.9986","19.21","10019.21","0.19","0.1","0.1","2.14","4.8","0.56","50","4","1","22.37","0.22","9.85","22.37","0.86","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"9","pwbr_break_strict","3","independent_h1_prevweek_break_retest","1","discovery_model1","pwbr_break_strict.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\009_pwbr_break_strict_continuous_2015_2020_m1.ini","pwbr_break_strict_continuous_2015_2020_m1","profiles\pwbr_break_strict.set","192E25888EB5EF194531541B8B9E34910AC9D1E4BB03D840C1DEBABEFA2B6C00","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pwbr_break_strict_continuous_2015_2020_m1.htm","10000","2191","5.9986","-44.89","9955.11","-0.45","-0.07","-0.07","0.63","-2.14","-5","33.33","21","6","87.71","0.88","65.71","87.71","-0.51","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"10","pwbr_buffer15","4","independent_h1_prevweek_break_retest","1","discovery_model1","pwbr_buffer15.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\010_pwbr_buffer15_older_2015_2018_m1.ini","pwbr_buffer15_older_2015_2018_m1","profiles\pwbr_buffer15.set","D95A9FBC63BFC92864373643B83D12D3FF3D956C2EA764B120296E54F233EDE3","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pwbr_buffer15_older_2015_2018_m1.htm","10000","1460","3.9973","-91.38","9908.62","-0.91","-0.23","-0.23","0.39","-3.97","-5","26.09","23","6","101.73","1.02","91.38","101.73","-0.9","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
