"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"1","rc2_momentum_feature_telemetry","feature_selection_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\rc2_momentum_feature_telemetry_model1_package\configs\001_rc2_momentum_feature_telemetry_2015_2018_m1.ini","True","rc2_momentum_feature_telemetry_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","outputs\returned_mt5_reports\first_pass_inbox\rc2_momentum_feature_telemetry_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-18T00:02:04","2026-07-18T00:02:23"
