"QueueRank","Wave","Role","Window","Model","ExpectedReportName","Status","ReportPath","ReportIdentityPath","ReportIdentityReused","ReportSha256","ConfigSha256","SourceSha256","ProfileSha256","PortableBinarySha256","InitialDeposit","NetProfit","Balance","TotalReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","RecoveryFactor"
"1","1","critical","2019","1","rdmc_lir2_w01_m1_critical_2019","PARSED","outputs\rdmc_lane_isolation_rewrite_v2_package\reports_here\rdmc_lir2_w01_m1_critical_2019.htm","outputs\rdmc_lane_isolation_rewrite_v2_package\reports_here\rdmc_lir2_w01_m1_critical_2019.identity.json","False","48C8B2251693CD8E4F9634EB39579BB180C8839844B897EB245845440C34D904","C19D35D19047C182962DE0FB0F743D663251C38712FF499B6C495BEAB16B3E0D","1376E383DBB4A040DBC14337EA736DBFA4417C3B5D36DD629205665B9B81E569","6C01552D24702869C9E950846D96A74469E958B08E5D176FA34792D44D9224F0","818A94C0CAEF9A9C438297134CD15B97DD3FCEAEAA9367C756A2A8C34A2A1868","10000","-4.05","9995.95","-0.04","-0.04","0.55","-1.35","-0.14","33.33","3","2","11.61","0.12","-0.3488"
"2","1","critical","2022","1","rdmc_lir2_w01_m1_critical_2022","PARSED","outputs\rdmc_lane_isolation_rewrite_v2_package\reports_here\rdmc_lir2_w01_m1_critical_2022.htm","outputs\rdmc_lane_isolation_rewrite_v2_package\reports_here\rdmc_lir2_w01_m1_critical_2022.identity.json","False","1E66FD3750C014FFCC14548473C966E37A6AFEDA3A448BCE1FFD29D3ECB162B7","1895E15E0CF24ADAA2CF27AB92796D49A96F78EEA623BBD18D3D25B4FF1EDBE1","1376E383DBB4A040DBC14337EA736DBFA4417C3B5D36DD629205665B9B81E569","6C01552D24702869C9E950846D96A74469E958B08E5D176FA34792D44D9224F0","818A94C0CAEF9A9C438297134CD15B97DD3FCEAEAA9367C756A2A8C34A2A1868","10000","-18.27","9981.73","-0.18","-0.18","0.55","-3.05","-0.51","33.33","6","3","42.2","0.42","-0.4329"
