"Worker","QueueRank","Candidate","Window","Status","ReportPath","Evidence","PackageConfigSha256","PackageSourceSha256","PortableBinarySha256","PortableExpertRecompiled","ReportSha256","ReportIdentityPath","ReportIdentityReused","Started","Finished"
"1","1","rvsolo_control015","older_2015_2018","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_control015_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","1107DCAA38E2A9163DAF974A7EC1AC9CF9092E4C6FE566791F4CE93DA322119E","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","72B969D3DF6A6E487AA3B914DECB7D46DBAC324147F6817F6766C5E49A924460","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_control015_older_2015_2018_m1.identity.json","False","2026-07-20T13:02:06","2026-07-20T13:02:39"
"2","2","rvsolo_control015","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_control015_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","117FA8C042C45E907316E68E2BB0B4E18B055D9AA697B781195E433237B73BDF","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","1D24A7BFAACAC1F2CC53B23B4423507693DD4962AC63213CBC90004049B26E82","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_control015_discovery_2019_2020_m1.identity.json","False","2026-07-20T13:02:06","2026-07-20T13:02:31"
"3","3","rvsolo_control015","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_control015_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","D7A98CAEEA439D59839D450401D7BB5D858496CE25759D81A401FB2F993C7A25","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","F65B14D211A25BAC180D62D847602BAB727360EB24434060205DB3F5656E6E71","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_control015_continuous_2015_2020_m1.identity.json","False","2026-07-20T13:02:06","2026-07-20T13:02:41"
"1","4","rvsolo_low017","older_2015_2018","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_low017_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","193AB667C072492E99D69CDCF83D4165B8BD1CAC95BB020E4761E7F6F1EA8A61","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","BD443720263E87FB4F988F350A2C9DE15FE229EE29F855377A3B72A454DAFB95","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_low017_older_2015_2018_m1.identity.json","False","2026-07-20T13:05:09","2026-07-20T13:05:28"
"1","5","rvsolo_low017","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_low017_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","C08C695789A2CCF5C2D3FFDAC350D90FBB383BFCA5676DD7DD5131C0F88818D9","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","5ECC0DD5D5E0569B5CBAFDE031B86C82333FA5DC5469E828AA7883A2F0863C2B","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_low017_discovery_2019_2020_m1.identity.json","False","2026-07-20T13:02:39","2026-07-20T13:03:04"
"2","6","rvsolo_low017","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_low017_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","051C607825FF51AED85C156DBDB3830361C74C745DDB5382065E5FF200EA3D53","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","3BF4039C008FF8599F35C9AA9CE536A53234D1C9512E3E88E2626B43BD5B749D","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_low017_continuous_2015_2020_m1.identity.json","False","2026-07-20T13:02:31","2026-07-20T13:02:58"
"3","7","rvsolo_center018","older_2015_2018","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_center018_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","45605086CA28E8F4D9DECAAF95769DD8A33A6ECB69F0E26E598A3150DED05B49","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","19C2C1FB9C1FDB37D5D1A5062E65B4DF8FD82D5DEB0DCFB0EB366BFE7D367F7F","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_center018_older_2015_2018_m1.identity.json","False","2026-07-20T13:02:41","2026-07-20T13:03:12"
"4","8","rvsolo_center018","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_center018_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","BA2A2BB263D3ADFFCE447C48A045490C5AB04C62BF4360BE9FA6C089F088BBD2","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","D8062990A01774DF0AA1E46FC10F9C3C9C015AEBCFE99816230980064A9A2040","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_center018_discovery_2019_2020_m1.identity.json","False","2026-07-20T13:02:37","2026-07-20T13:03:00"
"1","9","rvsolo_center018","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_center018_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","9E7AD37DC86D886773158A0E86AE2403F6AB561D4C0165B0C26D024AF6FA3F6B","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","1344BC8B20BD33933E82E0D979FCB2EB62059453B69D14B893C8E5BD1F0BEAE6","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_center018_continuous_2015_2020_m1.identity.json","False","2026-07-20T13:03:04","2026-07-20T13:03:32"
"2","10","rvsolo_high019","older_2015_2018","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_high019_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","C398F32C6BB1055C062008AC8D3F2FFED2D6FD7F243B070C096BCA05FD873CA8","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","13EF3C07A82A22F1A3BC2B8135139C4D7228D23F6640078B6D452F15CDA88FEF","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_high019_older_2015_2018_m1.identity.json","False","2026-07-20T13:02:58","2026-07-20T13:03:25"
"3","11","rvsolo_high019","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_high019_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","FBA1F346D7AD9AAE0190E4F69C56DE583989AA323B650442D54268907D9654B0","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","828714B2519D6970BD781142F4B97A89FB5F2A43F597AC6073BEE3B61FD7FA93","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_high019_discovery_2019_2020_m1.identity.json","False","2026-07-20T13:03:12","2026-07-20T13:03:35"
"4","12","rvsolo_high019","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_high019_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","00442D41C08C3E6B0B4005BE446E6C2B3B9BE8617009D37C6DA034DB69DC9878","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","AE380D0727E25004C346061B10E1B813FF2E946B08DFCAE53909AADB10CC49FB","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_high019_continuous_2015_2020_m1.identity.json","False","2026-07-20T13:03:00","2026-07-20T13:03:29"
"1","13","rvsolo_boundary020","older_2015_2018","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_boundary020_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","CD34EC3124710B97D1472820512AEC5D42EB2D6C6C6DB6A2CA3AD2E406285807","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","A64D30BFA2B39EB7EDF8943BB222C930BFEBCB9736968253D552B1D6024A04FB","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_boundary020_older_2015_2018_m1.identity.json","False","2026-07-20T13:03:32","2026-07-20T13:03:53"
"2","14","rvsolo_boundary020","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_boundary020_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","17D12589A66056334B4B50AD48442D4FDC1D3FC3F3B55BEEA2C442BD6F9767BC","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","993DFB5F8D143CD52792D7E83D2AECD042B76B986C595466EC619A18073A8B12","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_boundary020_discovery_2019_2020_m1.identity.json","False","2026-07-20T13:03:25","2026-07-20T13:03:45"
"3","15","rvsolo_boundary020","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_boundary020_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","8CB61FB16D954E19FED21CA10A2A6954A255088A71AB813AA27EA1560FAAEE07","726BCABFA64C25FA3D22E78B41AB4868EA8D5235609294F7ED68DC3DB9088EEE","712BA114BB0589E34AC32D1A487A958CB6BAD0C4CEC3417F03400119A99EBFC8","False","DAD9383704750E25F329E0CC874687426F608F4F20850853A5FC518C265E3117","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_solo_strong_signal_lot_cap_discovery_model1_package\reports_here\rvsolo_boundary020_continuous_2015_2020_m1.identity.json","False","2026-07-20T13:03:35","2026-07-20T13:03:59"
