"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Deposit","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","SourceSha256","SignalTimeframe","MinimumVolumeRatio","MinimumRangeATR","MaximumADX","ExtremeLookbackBars","RequireFreshExtreme","SessionStartHour","SessionEndHour","MaximumTradesPerDay","StopRule"
"11","m15vcra_vol120","4","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_vol120.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\011_m15vcra_vol120_discovery_2019_2020_m1.ini","m15vcra_vol120_discovery_2019_2020_m1","profiles\m15vcra_vol120.set","C6DDB379D415D986C1B07117F05C0C4DE5ECBDC9554989B676477B18AC7BF687","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.20","1.10","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"12","m15vcra_vol120","4","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_vol120.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\012_m15vcra_vol120_continuous_2015_2020_m1.ini","m15vcra_vol120_continuous_2015_2020_m1","profiles\m15vcra_vol120.set","C6DDB379D415D986C1B07117F05C0C4DE5ECBDC9554989B676477B18AC7BF687","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.20","1.10","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"13","m15vcra_vol140","5","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_vol140.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\013_m15vcra_vol140_older_2015_2018_m1.ini","m15vcra_vol140_older_2015_2018_m1","profiles\m15vcra_vol140.set","09C2525E2C45E0A83750C91BF6E8F1526EBE66AAB4A75F776D8555CA52BF9338","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.40","1.10","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"14","m15vcra_vol140","5","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_vol140.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\014_m15vcra_vol140_discovery_2019_2020_m1.ini","m15vcra_vol140_discovery_2019_2020_m1","profiles\m15vcra_vol140.set","09C2525E2C45E0A83750C91BF6E8F1526EBE66AAB4A75F776D8555CA52BF9338","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.40","1.10","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"15","m15vcra_vol140","5","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_vol140.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\015_m15vcra_vol140_continuous_2015_2020_m1.ini","m15vcra_vol140_continuous_2015_2020_m1","profiles\m15vcra_vol140.set","09C2525E2C45E0A83750C91BF6E8F1526EBE66AAB4A75F776D8555CA52BF9338","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.40","1.10","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"16","m15vcra_vol150","6","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_vol150.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\016_m15vcra_vol150_older_2015_2018_m1.ini","m15vcra_vol150_older_2015_2018_m1","profiles\m15vcra_vol150.set","EF34D4ED23EF6827CD12EC1AAF42A9A93EE50C77A4EEACD2A4CD70BAA36E48A0","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.50","1.10","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"17","m15vcra_vol150","6","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_vol150.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\017_m15vcra_vol150_discovery_2019_2020_m1.ini","m15vcra_vol150_discovery_2019_2020_m1","profiles\m15vcra_vol150.set","EF34D4ED23EF6827CD12EC1AAF42A9A93EE50C77A4EEACD2A4CD70BAA36E48A0","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.50","1.10","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"18","m15vcra_vol150","6","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_vol150.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\018_m15vcra_vol150_continuous_2015_2020_m1.ini","m15vcra_vol150_continuous_2015_2020_m1","profiles\m15vcra_vol150.set","EF34D4ED23EF6827CD12EC1AAF42A9A93EE50C77A4EEACD2A4CD70BAA36E48A0","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.50","1.10","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"19","m15vcra_range080","7","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_range080.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\019_m15vcra_range080_older_2015_2018_m1.ini","m15vcra_range080_older_2015_2018_m1","profiles\m15vcra_range080.set","C03CAFB780CBB59D260D93F0DE43D02334B05A07CBE07CD9F87F187664C65DEB","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","0.80","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"20","m15vcra_range080","7","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_range080.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\020_m15vcra_range080_discovery_2019_2020_m1.ini","m15vcra_range080_discovery_2019_2020_m1","profiles\m15vcra_range080.set","C03CAFB780CBB59D260D93F0DE43D02334B05A07CBE07CD9F87F187664C65DEB","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","0.80","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"21","m15vcra_range080","7","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_range080.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\021_m15vcra_range080_continuous_2015_2020_m1.ini","m15vcra_range080_continuous_2015_2020_m1","profiles\m15vcra_range080.set","C03CAFB780CBB59D260D93F0DE43D02334B05A07CBE07CD9F87F187664C65DEB","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","0.80","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"22","m15vcra_range090","8","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_range090.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\022_m15vcra_range090_older_2015_2018_m1.ini","m15vcra_range090_older_2015_2018_m1","profiles\m15vcra_range090.set","34FD889C8D1D65D2A4F58EF8B2F71AA4BD7A671193E968742D5B9C63633A18DF","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","0.90","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"23","m15vcra_range090","8","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_range090.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\023_m15vcra_range090_discovery_2019_2020_m1.ini","m15vcra_range090_discovery_2019_2020_m1","profiles\m15vcra_range090.set","34FD889C8D1D65D2A4F58EF8B2F71AA4BD7A671193E968742D5B9C63633A18DF","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","0.90","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"24","m15vcra_range090","8","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_range090.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\024_m15vcra_range090_continuous_2015_2020_m1.ini","m15vcra_range090_continuous_2015_2020_m1","profiles\m15vcra_range090.set","34FD889C8D1D65D2A4F58EF8B2F71AA4BD7A671193E968742D5B9C63633A18DF","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","0.90","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"25","m15vcra_range100","9","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_range100.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\025_m15vcra_range100_older_2015_2018_m1.ini","m15vcra_range100_older_2015_2018_m1","profiles\m15vcra_range100.set","2493C654E363914CE112A67AD14619ACF6E8DC3D4A555B39D364B8146B1DB81A","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.00","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"26","m15vcra_range100","9","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_range100.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\026_m15vcra_range100_discovery_2019_2020_m1.ini","m15vcra_range100_discovery_2019_2020_m1","profiles\m15vcra_range100.set","2493C654E363914CE112A67AD14619ACF6E8DC3D4A555B39D364B8146B1DB81A","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.00","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"27","m15vcra_range100","9","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_range100.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\027_m15vcra_range100_continuous_2015_2020_m1.ini","m15vcra_range100_continuous_2015_2020_m1","profiles\m15vcra_range100.set","2493C654E363914CE112A67AD14619ACF6E8DC3D4A555B39D364B8146B1DB81A","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.00","28.0","8","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"28","m15vcra_ext4","10","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_ext4.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\028_m15vcra_ext4_older_2015_2018_m1.ini","m15vcra_ext4_older_2015_2018_m1","profiles\m15vcra_ext4.set","A2DC0BF6D30B903E4ACFD711A8A10FA6B5812E37291181B53723E1EDC8A2E8EB","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","4","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"29","m15vcra_ext4","10","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_ext4.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\029_m15vcra_ext4_discovery_2019_2020_m1.ini","m15vcra_ext4_discovery_2019_2020_m1","profiles\m15vcra_ext4.set","A2DC0BF6D30B903E4ACFD711A8A10FA6B5812E37291181B53723E1EDC8A2E8EB","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","4","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"30","m15vcra_ext4","10","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_ext4.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\030_m15vcra_ext4_continuous_2015_2020_m1.ini","m15vcra_ext4_continuous_2015_2020_m1","profiles\m15vcra_ext4.set","A2DC0BF6D30B903E4ACFD711A8A10FA6B5812E37291181B53723E1EDC8A2E8EB","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","4","true","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"31","m15vcra_noext","11","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_noext.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\031_m15vcra_noext_older_2015_2018_m1.ini","m15vcra_noext_older_2015_2018_m1","profiles\m15vcra_noext.set","6B287E39F7721C22A150CDD5DB0B8D50D0DA3394619ED927F6D0D00598D1B331","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","8","false","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"32","m15vcra_noext","11","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_noext.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\032_m15vcra_noext_discovery_2019_2020_m1.ini","m15vcra_noext_discovery_2019_2020_m1","profiles\m15vcra_noext.set","6B287E39F7721C22A150CDD5DB0B8D50D0DA3394619ED927F6D0D00598D1B331","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","8","false","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"33","m15vcra_noext","11","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_noext.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\033_m15vcra_noext_continuous_2015_2020_m1.ini","m15vcra_noext_continuous_2015_2020_m1","profiles\m15vcra_noext.set","6B287E39F7721C22A150CDD5DB0B8D50D0DA3394619ED927F6D0D00598D1B331","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","8","false","6","20","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"34","m15vcra_session024","12","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_session024.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\034_m15vcra_session024_older_2015_2018_m1.ini","m15vcra_session024_older_2015_2018_m1","profiles\m15vcra_session024.set","F4C45D65DF8329E3A5A4381CA0A6026088DA1D2606CE33B87A1458DB5B21F92E","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","8","true","0","0","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"35","m15vcra_session024","12","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_session024.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\035_m15vcra_session024_discovery_2019_2020_m1.ini","m15vcra_session024_discovery_2019_2020_m1","profiles\m15vcra_session024.set","F4C45D65DF8329E3A5A4381CA0A6026088DA1D2606CE33B87A1458DB5B21F92E","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","8","true","0","0","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"36","m15vcra_session024","12","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_session024.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\036_m15vcra_session024_continuous_2015_2020_m1.ini","m15vcra_session024_continuous_2015_2020_m1","profiles\m15vcra_session024.set","F4C45D65DF8329E3A5A4381CA0A6026088DA1D2606CE33B87A1458DB5B21F92E","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","8","true","0","0","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"37","m15vcra_session422","13","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_session422.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\037_m15vcra_session422_older_2015_2018_m1.ini","m15vcra_session422_older_2015_2018_m1","profiles\m15vcra_session422.set","B9B7BB20C762DED5F9BD9356581F3E4254A82D77CF2D9CF4723FA1D1680BF2DC","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","8","true","4","22","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"38","m15vcra_session422","13","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_session422.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\038_m15vcra_session422_discovery_2019_2020_m1.ini","m15vcra_session422_discovery_2019_2020_m1","profiles\m15vcra_session422.set","B9B7BB20C762DED5F9BD9356581F3E4254A82D77CF2D9CF4723FA1D1680BF2DC","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","8","true","4","22","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"39","m15vcra_session422","13","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_session422.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\039_m15vcra_session422_continuous_2015_2020_m1.ini","m15vcra_session422_continuous_2015_2020_m1","profiles\m15vcra_session422.set","B9B7BB20C762DED5F9BD9356581F3E4254A82D77CF2D9CF4723FA1D1680BF2DC","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","8","true","4","22","2","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"40","m15vcra_max3","14","independent_m15_volume_climax_reversal","1","discovery_model1","m15vcra_max3.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\040_m15vcra_max3_older_2015_2018_m1.ini","m15vcra_max3_older_2015_2018_m1","profiles\m15vcra_max3.set","042423314C351A856AA06F243BC0AD3060199EDD6F6CFF1F66E17845F80AFE7F","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","15","1.30","1.10","28.0","8","true","6","20","3","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
