"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"base","17","17","13293.42","6222.35","1107.93","214.3","2390.2","","0","0"
"rpartial_may_larger","17","17","13501.68","6186.21","1218.85","214.3","2390.2","","0","0"
"rpartial_may_only","17","17","13434.43","6163.17","1191.69","214.3","2390.2","","0","0"
"rpartial_may_smaller","17","17","13359.29","6112.12","1184.85","214.3","2390.2","","0","0"
