"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","m5fbt_b14_struct_r075","1","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b14_struct_r075.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\001_m5fbt_b14_struct_r075_older_2015_2017_m1.ini","m5fbt_b14_struct_r075_older_2015_2017_m1","profiles\m5fbt_b14_struct_r075.set","35BB5FE62A5844328BE3CE6CBBFA3613D7F8FDF4A5203774CF165C44BD2A2B83","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b14_struct_r075_older_2015_2017_m1.htm","10000","1095","2.9979","-245.61","9754.39","-2.46","-0.82","-0.83","0.33","-4.72","-5","25","52","11","278.97","2.79","271.97","278.97","-0.88","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"2","m5fbt_b14_struct_r075","1","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b14_struct_r075.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\002_m5fbt_b14_struct_r075_discovery_2018_2020_m1.ini","m5fbt_b14_struct_r075_discovery_2018_2020_m1","profiles\m5fbt_b14_struct_r075.set","35BB5FE62A5844328BE3CE6CBBFA3613D7F8FDF4A5203774CF165C44BD2A2B83","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b14_struct_r075_discovery_2018_2020_m1.htm","10000","1095","2.9979","-239.67","9760.33","-2.4","-0.8","-0.81","0.45","-3.38","-5","32.39","71","10","267.08","2.67","265.12","267.08","-0.9","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"3","m5fbt_b16_struct_r075","2","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b16_struct_r075.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\003_m5fbt_b16_struct_r075_older_2015_2017_m1.ini","m5fbt_b16_struct_r075_older_2015_2017_m1","profiles\m5fbt_b16_struct_r075.set","9511177A10CADE8237359FE8EC86529C1C3F94EB24A92C4C8C2CC0078C487573","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b16_struct_r075_older_2015_2017_m1.htm","10000","1095","2.9979","-112.77","9887.23","-1.13","-0.38","-0.38","0.33","-4.7","-5","25","24","7","138.5","1.39","132.52","138.5","-0.81","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"4","m5fbt_b16_struct_r075","2","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b16_struct_r075.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\004_m5fbt_b16_struct_r075_discovery_2018_2020_m1.ini","m5fbt_b16_struct_r075_discovery_2018_2020_m1","profiles\m5fbt_b16_struct_r075.set","9511177A10CADE8237359FE8EC86529C1C3F94EB24A92C4C8C2CC0078C487573","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b16_struct_r075_discovery_2018_2020_m1.htm","10000","1095","2.9979","-39","9961","-0.39","-0.13","-0.13","0.76","-1.18","-5","45.45","33","5","80.86","0.81","71.62","80.86","-0.48","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"5","m5fbt_b18_struct_r075","3","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b18_struct_r075.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\005_m5fbt_b18_struct_r075_older_2015_2017_m1.ini","m5fbt_b18_struct_r075_older_2015_2017_m1","profiles\m5fbt_b18_struct_r075.set","B1CB82F5ACC0B5D024FD6DE722BCEDCD4CCE352FB7BBB336EE87EC6D46829568","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b18_struct_r075_older_2015_2017_m1.htm","10000","1095","2.9979","-57.71","9942.29","-0.58","-0.19","-0.19","0.11","-7.21","-5","12.5","8","6","64.31","0.64","57.71","64.31","-0.9","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"6","m5fbt_b18_struct_r075","3","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b18_struct_r075.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\006_m5fbt_b18_struct_r075_discovery_2018_2020_m1.ini","m5fbt_b18_struct_r075_discovery_2018_2020_m1","profiles\m5fbt_b18_struct_r075.set","B1CB82F5ACC0B5D024FD6DE722BCEDCD4CCE352FB7BBB336EE87EC6D46829568","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b18_struct_r075_discovery_2018_2020_m1.htm","10000","1095","2.9979","-27.4","9972.6","-0.27","-0.09","-0.09","0.75","-1.37","-5","40","20","5","69.37","0.69","60.13","69.37","-0.39","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"7","m5fbt_b14_fixed_r125","4","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b14_fixed_r125.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\007_m5fbt_b14_fixed_r125_older_2015_2017_m1.ini","m5fbt_b14_fixed_r125_older_2015_2017_m1","profiles\m5fbt_b14_fixed_r125.set","13C8972140B59DB9E94941F0222042A48E3863F0B82C803956A2CDB30F67C594","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b14_fixed_r125_older_2015_2017_m1.htm","10000","1095","2.9979","-313.54","9686.46","-3.14","-1.05","-1.06","0.5","-3.2","-5","29.59","98","16","386","3.86","376.64","386","-0.81","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"8","m5fbt_b14_fixed_r125","4","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b14_fixed_r125.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\008_m5fbt_b14_fixed_r125_discovery_2018_2020_m1.ini","m5fbt_b14_fixed_r125_discovery_2018_2020_m1","profiles\m5fbt_b14_fixed_r125.set","13C8972140B59DB9E94941F0222042A48E3863F0B82C803956A2CDB30F67C594","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b14_fixed_r125_discovery_2018_2020_m1.htm","10000","1095","2.9979","-247.69","9752.31","-2.48","-0.83","-0.83","0.59","-2.4","-5","35.92","103","9","287.95","2.88","278.71","287.95","-0.86","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"9","m5fbt_b14_fixed_r150","5","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b14_fixed_r150.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\009_m5fbt_b14_fixed_r150_older_2015_2017_m1.ini","m5fbt_b14_fixed_r150_older_2015_2017_m1","profiles\m5fbt_b14_fixed_r150.set","D6B63A8CC13E4B5A65F6F3CEB79A3E7B9A08ADD6ED89B1F626E70CFE3A8A2259","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b14_fixed_r150_older_2015_2017_m1.htm","10000","1095","2.9979","-312.82","9687.18","-3.13","-1.04","-1.05","0.51","-3.19","-5","28.57","98","16","366.45","3.66","357.09","366.45","-0.85","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"10","m5fbt_b14_fixed_r150","5","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b14_fixed_r150.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\010_m5fbt_b14_fixed_r150_discovery_2018_2020_m1.ini","m5fbt_b14_fixed_r150_discovery_2018_2020_m1","profiles\m5fbt_b14_fixed_r150.set","D6B63A8CC13E4B5A65F6F3CEB79A3E7B9A08ADD6ED89B1F626E70CFE3A8A2259","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b14_fixed_r150_discovery_2018_2020_m1.htm","10000","1095","2.9979","-243.37","9756.63","-2.43","-0.81","-0.82","0.6","-2.36","-5","35.92","103","9","284.34","2.84","275.1","284.34","-0.86","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"11","m5fbt_b14_fixed_r200","6","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b14_fixed_r200.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\011_m5fbt_b14_fixed_r200_older_2015_2017_m1.ini","m5fbt_b14_fixed_r200_older_2015_2017_m1","profiles\m5fbt_b14_fixed_r200.set","C1F8E80C4E3E8A9948E4AE3EAC1A7F9B02D286B7F05496205546C5F9C6A17975","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b14_fixed_r200_older_2015_2017_m1.htm","10000","1095","2.9979","-317.37","9682.63","-3.17","-1.06","-1.07","0.5","-3.27","-5","28.87","97","16","382.72","3.83","375.88","382.72","-0.83","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"12","m5fbt_b14_fixed_r200","6","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b14_fixed_r200.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\012_m5fbt_b14_fixed_r200_discovery_2018_2020_m1.ini","m5fbt_b14_fixed_r200_discovery_2018_2020_m1","profiles\m5fbt_b14_fixed_r200.set","C1F8E80C4E3E8A9948E4AE3EAC1A7F9B02D286B7F05496205546C5F9C6A17975","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b14_fixed_r200_discovery_2018_2020_m1.htm","10000","1095","2.9979","-309.5","9690.5","-3.1","-1.03","-1.04","0.49","-3","-5","34.95","103","9","346.38","3.46","337.12","346.38","-0.89","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"13","m5fbt_b16_fixed_r125","7","independent_m5_failed_breakout_trap","1","discovery_model1","m5fbt_b16_fixed_r125.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\013_m5fbt_b16_fixed_r125_older_2015_2017_m1.ini","m5fbt_b16_fixed_r125_older_2015_2017_m1","profiles\m5fbt_b16_fixed_r125.set","F3EC31A9EF2A8C6871560AD7519202B78AC3D89EB412F31C653FC4A16C70EA1D","M5 discovery only through 2020: both equal eras must be profitable with PF >= 1.10, DD <= 5%, and >= 100 trades each. A supported box/exit neighborhood is required before continuous, recent-data, or Model4 testing.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m5fbt_b16_fixed_r125_older_2015_2017_m1.htm","10000","1095","2.9979","-205.23","9794.77","-2.05","-0.68","-0.69","0.35","-4.66","-5","22.73","44","13","236.67","2.37","230.69","236.67","-0.87","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
