"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"1","h4ct_capital_l40","continuous_2015_2026","1","REPORT_FOUND","RUN_HIDDEN","outputs\xauusd_h4_channel_capital_feasibility_package\configs\001_h4ct_capital_l40_continuous_m1.ini","True","h4ct_capital_l40_continuous_2015_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4ct_capital_l40_continuous_2015_2026_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T18:54:24","2026-07-16T18:54:36"
"2","h4ct_capital_l55","continuous_2015_2026","1","REPORT_FOUND","RUN_HIDDEN","outputs\xauusd_h4_channel_capital_feasibility_package\configs\002_h4ct_capital_l55_continuous_m1.ini","True","h4ct_capital_l55_continuous_2015_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4ct_capital_l55_continuous_2015_2026_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T18:54:36","2026-07-16T18:54:47"
"3","h4ct_capital_l80","continuous_2015_2026","1","REPORT_FOUND","RUN_HIDDEN","outputs\xauusd_h4_channel_capital_feasibility_package\configs\003_h4ct_capital_l80_continuous_m1.ini","True","h4ct_capital_l80_continuous_2015_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4ct_capital_l80_continuous_2015_2026_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T18:54:47","2026-07-16T18:54:58"
