"Candidate","SourceType","Phase","Expected","ParsedReports","ParsedLogs","ParsedTotal","Missing","Unparsed","TotalNetProfit","WorstNetProfit","AverageAnnualizedReturnPercent","WorstAnnualizedReturnPercent","AverageCagrPercent","WorstCagrPercent","WorstDrawdownPercent","MinProfitFactor","TotalTrades"
"mtsm_m63_e10_r200","independent_multiscale_momentum","discovery_model1","3","3","0","3","0","0","303.77","2.35","0.34","0.01","0.34","0.01","2.09","1","883"
"mtsm_m126_e10_r200","independent_multiscale_momentum","discovery_model1","3","3","0","3","0","0","815.68","65.03","0.62","0.33","0.61","0.32","1.54","1.14","871"
"mtsm_m252_e10_r200","independent_multiscale_momentum","discovery_model1","3","3","0","3","0","0","97.7","-9.4","0.12","-0.02","0.12","-0.02","1.63","0.99","880"
"mtsm_m126_e6_r200","independent_multiscale_momentum","discovery_model1","3","3","0","3","0","0","550.34","56.32","0.43","0.28","0.43","0.28","2.72","1.08","1207"
"mtsm_m126_e20_r200","independent_multiscale_momentum","discovery_model1","3","3","0","3","0","0","676.48","82.12","0.54","0.41","0.53","0.41","0.6","1.38","395"
"mtsm_m126_e10_r150","independent_multiscale_momentum","discovery_model1","3","3","0","3","0","0","634.95","42.69","0.47","0.21","0.47","0.21","1.53","1.09","887"
"mtsm_m126_e10_r250","independent_multiscale_momentum","discovery_model1","3","3","0","3","0","0","769.47","65.89","0.59","0.33","0.59","0.33","1.96","1.14","853"
