"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"micro_dedicated_jul_oct","7","7","7002.36","4073.38","1107.9","214.18","1493.71","","0","0"
"base_mar10_may10","7","7","6413.95","3697.15","1107.9","214.18","1394.72","","0","0"
