"QueueRank","Candidate","Role","Window","From","To","Model","Deposit","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","SourceSha256","BaseProfileSha256","ContractSha256","RVMinimumDIEdge","D1MomentumCapEnabled","D1MomentumLookbackBars","MaximumAbsoluteD1MomentumPercent","StopRule"
"11","rdmc_di10_parent","di_parent","year_2018","2018.01.01","2018.12.31","1","10000","configs\011_rdmc_di10_parent_year_2018_m1.ini","rdmc_di10_parent_year_2018_m1","profiles\rdmc_di10_parent.set","9A5C91BCB4013C510D9AB1EB65083D302C7DF27C7FFA5B01C0A8F98C0EF22C66","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","false","126","12.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"12","rdmc_di10_parent","di_parent","year_2019","2019.01.01","2019.12.31","1","10000","configs\012_rdmc_di10_parent_year_2019_m1.ini","rdmc_di10_parent_year_2019_m1","profiles\rdmc_di10_parent.set","9A5C91BCB4013C510D9AB1EB65083D302C7DF27C7FFA5B01C0A8F98C0EF22C66","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","false","126","12.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"13","rdmc_di10_parent","di_parent","year_2020","2020.01.01","2020.12.31","1","10000","configs\013_rdmc_di10_parent_year_2020_m1.ini","rdmc_di10_parent_year_2020_m1","profiles\rdmc_di10_parent.set","9A5C91BCB4013C510D9AB1EB65083D302C7DF27C7FFA5B01C0A8F98C0EF22C66","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","false","126","12.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"14","rdmc_di10_parent","di_parent","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\014_rdmc_di10_parent_continuous_2015_2020_m1.ini","rdmc_di10_parent_continuous_2015_2020_m1","profiles\rdmc_di10_parent.set","9A5C91BCB4013C510D9AB1EB65083D302C7DF27C7FFA5B01C0A8F98C0EF22C66","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","false","126","12.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"15","rdmc_di10_cap10","strict_neighbor","year_2015","2015.01.01","2015.12.31","1","10000","configs\015_rdmc_di10_cap10_year_2015_m1.ini","rdmc_di10_cap10_year_2015_m1","profiles\rdmc_di10_cap10.set","A2E96FD299C66D4C7E11BCEC0C14A1FC2ACA1F5EE258BF630ECE2C85965A5F6E","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","10.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"16","rdmc_di10_cap10","strict_neighbor","year_2016","2016.01.01","2016.12.31","1","10000","configs\016_rdmc_di10_cap10_year_2016_m1.ini","rdmc_di10_cap10_year_2016_m1","profiles\rdmc_di10_cap10.set","A2E96FD299C66D4C7E11BCEC0C14A1FC2ACA1F5EE258BF630ECE2C85965A5F6E","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","10.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"17","rdmc_di10_cap10","strict_neighbor","year_2017","2017.01.01","2017.12.31","1","10000","configs\017_rdmc_di10_cap10_year_2017_m1.ini","rdmc_di10_cap10_year_2017_m1","profiles\rdmc_di10_cap10.set","A2E96FD299C66D4C7E11BCEC0C14A1FC2ACA1F5EE258BF630ECE2C85965A5F6E","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","10.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"18","rdmc_di10_cap10","strict_neighbor","year_2018","2018.01.01","2018.12.31","1","10000","configs\018_rdmc_di10_cap10_year_2018_m1.ini","rdmc_di10_cap10_year_2018_m1","profiles\rdmc_di10_cap10.set","A2E96FD299C66D4C7E11BCEC0C14A1FC2ACA1F5EE258BF630ECE2C85965A5F6E","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","10.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"19","rdmc_di10_cap10","strict_neighbor","year_2019","2019.01.01","2019.12.31","1","10000","configs\019_rdmc_di10_cap10_year_2019_m1.ini","rdmc_di10_cap10_year_2019_m1","profiles\rdmc_di10_cap10.set","A2E96FD299C66D4C7E11BCEC0C14A1FC2ACA1F5EE258BF630ECE2C85965A5F6E","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","10.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"20","rdmc_di10_cap10","strict_neighbor","year_2020","2020.01.01","2020.12.31","1","10000","configs\020_rdmc_di10_cap10_year_2020_m1.ini","rdmc_di10_cap10_year_2020_m1","profiles\rdmc_di10_cap10.set","A2E96FD299C66D4C7E11BCEC0C14A1FC2ACA1F5EE258BF630ECE2C85965A5F6E","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","10.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"21","rdmc_di10_cap10","strict_neighbor","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\021_rdmc_di10_cap10_continuous_2015_2020_m1.ini","rdmc_di10_cap10_continuous_2015_2020_m1","profiles\rdmc_di10_cap10.set","A2E96FD299C66D4C7E11BCEC0C14A1FC2ACA1F5EE258BF630ECE2C85965A5F6E","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","10.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"22","rdmc_di10_cap12_center","center","year_2015","2015.01.01","2015.12.31","1","10000","configs\022_rdmc_di10_cap12_center_year_2015_m1.ini","rdmc_di10_cap12_center_year_2015_m1","profiles\rdmc_di10_cap12_center.set","BC3ED745E8CEF680BF6785597044A7A24E488E1F45E498E1AC4EC7BCE3B5AEFC","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","12.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"23","rdmc_di10_cap12_center","center","year_2016","2016.01.01","2016.12.31","1","10000","configs\023_rdmc_di10_cap12_center_year_2016_m1.ini","rdmc_di10_cap12_center_year_2016_m1","profiles\rdmc_di10_cap12_center.set","BC3ED745E8CEF680BF6785597044A7A24E488E1F45E498E1AC4EC7BCE3B5AEFC","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","12.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"24","rdmc_di10_cap12_center","center","year_2017","2017.01.01","2017.12.31","1","10000","configs\024_rdmc_di10_cap12_center_year_2017_m1.ini","rdmc_di10_cap12_center_year_2017_m1","profiles\rdmc_di10_cap12_center.set","BC3ED745E8CEF680BF6785597044A7A24E488E1F45E498E1AC4EC7BCE3B5AEFC","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","12.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"25","rdmc_di10_cap12_center","center","year_2018","2018.01.01","2018.12.31","1","10000","configs\025_rdmc_di10_cap12_center_year_2018_m1.ini","rdmc_di10_cap12_center_year_2018_m1","profiles\rdmc_di10_cap12_center.set","BC3ED745E8CEF680BF6785597044A7A24E488E1F45E498E1AC4EC7BCE3B5AEFC","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","12.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"26","rdmc_di10_cap12_center","center","year_2019","2019.01.01","2019.12.31","1","10000","configs\026_rdmc_di10_cap12_center_year_2019_m1.ini","rdmc_di10_cap12_center_year_2019_m1","profiles\rdmc_di10_cap12_center.set","BC3ED745E8CEF680BF6785597044A7A24E488E1F45E498E1AC4EC7BCE3B5AEFC","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","12.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"27","rdmc_di10_cap12_center","center","year_2020","2020.01.01","2020.12.31","1","10000","configs\027_rdmc_di10_cap12_center_year_2020_m1.ini","rdmc_di10_cap12_center_year_2020_m1","profiles\rdmc_di10_cap12_center.set","BC3ED745E8CEF680BF6785597044A7A24E488E1F45E498E1AC4EC7BCE3B5AEFC","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","12.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"28","rdmc_di10_cap12_center","center","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\028_rdmc_di10_cap12_center_continuous_2015_2020_m1.ini","rdmc_di10_cap12_center_continuous_2015_2020_m1","profiles\rdmc_di10_cap12_center.set","BC3ED745E8CEF680BF6785597044A7A24E488E1F45E498E1AC4EC7BCE3B5AEFC","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","12.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"29","rdmc_di10_cap14","loose_neighbor","year_2015","2015.01.01","2015.12.31","1","10000","configs\029_rdmc_di10_cap14_year_2015_m1.ini","rdmc_di10_cap14_year_2015_m1","profiles\rdmc_di10_cap14.set","0271FB8073C2282D8BDE1FDBC7823C9B6F7F34EA5B44E67A1304C191D806AA7B","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","14.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"30","rdmc_di10_cap14","loose_neighbor","year_2016","2016.01.01","2016.12.31","1","10000","configs\030_rdmc_di10_cap14_year_2016_m1.ini","rdmc_di10_cap14_year_2016_m1","profiles\rdmc_di10_cap14.set","0271FB8073C2282D8BDE1FDBC7823C9B6F7F34EA5B44E67A1304C191D806AA7B","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","14.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"31","rdmc_di10_cap14","loose_neighbor","year_2017","2017.01.01","2017.12.31","1","10000","configs\031_rdmc_di10_cap14_year_2017_m1.ini","rdmc_di10_cap14_year_2017_m1","profiles\rdmc_di10_cap14.set","0271FB8073C2282D8BDE1FDBC7823C9B6F7F34EA5B44E67A1304C191D806AA7B","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","14.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"32","rdmc_di10_cap14","loose_neighbor","year_2018","2018.01.01","2018.12.31","1","10000","configs\032_rdmc_di10_cap14_year_2018_m1.ini","rdmc_di10_cap14_year_2018_m1","profiles\rdmc_di10_cap14.set","0271FB8073C2282D8BDE1FDBC7823C9B6F7F34EA5B44E67A1304C191D806AA7B","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","14.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"33","rdmc_di10_cap14","loose_neighbor","year_2019","2019.01.01","2019.12.31","1","10000","configs\033_rdmc_di10_cap14_year_2019_m1.ini","rdmc_di10_cap14_year_2019_m1","profiles\rdmc_di10_cap14.set","0271FB8073C2282D8BDE1FDBC7823C9B6F7F34EA5B44E67A1304C191D806AA7B","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","14.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"34","rdmc_di10_cap14","loose_neighbor","year_2020","2020.01.01","2020.12.31","1","10000","configs\034_rdmc_di10_cap14_year_2020_m1.ini","rdmc_di10_cap14_year_2020_m1","profiles\rdmc_di10_cap14.set","0271FB8073C2282D8BDE1FDBC7823C9B6F7F34EA5B44E67A1304C191D806AA7B","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","14.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
"35","rdmc_di10_cap14","loose_neighbor","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\035_rdmc_di10_cap14_continuous_2015_2020_m1.ini","rdmc_di10_cap14_continuous_2015_2020_m1","profiles\rdmc_di10_cap14.set","0271FB8073C2282D8BDE1FDBC7823C9B6F7F34EA5B44E67A1304C191D806AA7B","8B1761EC5F1310C0A961DE30495D4CF52969490A97392721B21424F7D7B8DA2B","8B3A06E9776EA99C1DDE02A14F098B0837653B34B0AAD56491D0FE0248FEEC57","0D1199E9BBDF4A9E02AE10359F912976246168FDA53A1917768BCADDD535AA67","-10.0","true","126","14.0","Every 2015-2020 year positive; continuous PF>=1.50, trades>=180, DD<=2.80%; net>=DI parent; DD<=DI parent; center plus one adjacent cap pass. No post-2020 data."
