"QueueRank","Candidate","Window","Status","Attempts","IdentityRetries","SourceSha256","BinarySha256","ConfigSha256","ReportSha256","IdentitySidecarPresent","PortableExpertRecompiled","Started","Finished"
"1","drns_fixed6","older_2015_2018","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","66947D7E0C89FDB2F4153F837189E5FC62FE426CDB741E5F7E864BA5CFA63E03","1FC1E253C096B89A9F6BF8E884750C86FC70D7F2041768AC2F2F3FA9B60A3F05","True","False","2026-07-19T17:48:30","2026-07-19T17:48:56"
"2","drns_fixed6","pre_2019_2020","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","93C7D7B04FBD971F5A6A875042C9D9A20A9422ADDC0537BD2F4272E3E2418B72","C3D7BD2DF6636288CFD203EE93514B58587203C1F1DD45E128BA60906BECFFC1","True","False","2026-07-19T17:48:30","2026-07-19T17:48:55"
"3","drns_fixed6","transition_2021_2023","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","3E36ED40362973ACA0852AABE5A050210F56F28B0F805FCCE230AA3334598A6E","570BB4E8029C65C039D2374177C03150BCF265FC3939C78B556F934D7A61C4BF","True","False","2026-07-19T17:48:30","2026-07-19T17:48:55"
"4","drns_fixed6","recent_2024_2026","REPORT_FOUND","2","1","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","C78F771196F8E61F1F8BD8BCE3A802E1D64151320C3B69835267773EC30CEB34","187F92100DAD975F7CF5B8423198DBCEFC64A1923708E4DCAC3F3F651621CA63","True","False","2026-07-19T17:52:44","2026-07-19T17:53:01"
"5","drns_fixed6","continuous_2015_2026","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","85DE0CEB872CC681720E83DC74E2AFDC95744E35483E35206814C00B1FE8B20D","40A1F693D2EB757EBD721165C53B89A4D16A86FD9116CF2382E942AC14088F5C","True","False","2026-07-19T17:48:56","2026-07-19T17:49:24"
"6","drns_pct025","older_2015_2018","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","CE5B583D59C9F076AE788E8239279046236CCC4A7658936C0C9FF8E9942017C7","1F986523F8B63B26B98EBE95233C4BF7B7027BE7E1D0BD9C52F43FF7E8DBC644","True","False","2026-07-19T17:48:55","2026-07-19T17:49:19"
"7","drns_pct025","pre_2019_2020","REPORT_FOUND","2","1","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","9B2E95774CA60A5DC439635A3DF629F1A0393FA693A30BFA5D66EC4D60DC5E86","BFF280AD60999317D2802E59836544F866677A7D80DAFF586E4D08237A797F30","True","False","2026-07-19T17:53:01","2026-07-19T17:53:19"
"8","drns_pct025","transition_2021_2023","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","C1CC52D7B21C99EE8E01B428BC18BF2D99D08BD5670EF081C40613F8E356F599","1F71AB1AFD32BE62BB25A3B4D894F4D1C49D49BE80B2B994EF07D9E851F2A43E","True","False","2026-07-19T17:48:55","2026-07-19T17:49:19"
"9","drns_pct025","recent_2024_2026","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","92C441635CBAA5505528D6C72A931EF5D8330E54613E34F0F81841F293DA884A","C9EFD5178A8BE0CFD0EC17B8F38DA1130D06F26CB2442697BB99333B80373E04","True","False","2026-07-19T17:49:24","2026-07-19T17:49:46"
"10","drns_pct025","continuous_2015_2026","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","5C0C7356FF9D2E3AA6A427D98FFF5FB2BBA6A07638B42328A1D4159C45A6C344","A2500DF84C102EBBCBFA33A90781A45FF95FBEC5E68AC89222E0714FF00B4008","True","False","2026-07-19T17:49:19","2026-07-19T17:49:45"
