"Worker","QueueRank","Candidate","Window","Status","ReportPath","Evidence","PackageConfigSha256","PackageSourceSha256","PortableBinarySha256","PortableExpertRecompiled","ReportSha256","ReportIdentityPath","ReportIdentityReused","Started","Finished"
"1","1","rqri_control","older_2015_2018","REPORT_FOUND","outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_control_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","2D295A2A21629B59222B73FE9078A333C1A8918396ECD444A370A743EE5D7B8D","A300713711328CE221447E452B889C0A2F9E449E2BF721BE7E49E0A354A4C416","65745C6F0F6651AA0050B8DEDDB76B4746DC06C2956CB1AD771B06103F713FA4","False","B9B446A7E086ADC40488EDBA71260DAF6151E9DE2C4E2465C92B31E1BA60B3D5","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_control_older_2015_2018_m1.identity.json","False","2026-07-20T12:23:33","2026-07-20T12:23:57"
"2","2","rqri_control","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_control_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","99D52E22A69A00AA88C2C412F94002325187C1E432024E167F9649A0E698793D","A300713711328CE221447E452B889C0A2F9E449E2BF721BE7E49E0A354A4C416","65745C6F0F6651AA0050B8DEDDB76B4746DC06C2956CB1AD771B06103F713FA4","False","905FCB191F98E5E8EF33AB2A2EF20BD71F1E949F9C03DD62E674A48A5288B388","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_control_discovery_2019_2020_m1.identity.json","False","2026-07-20T12:19:22","2026-07-20T12:19:56"
"3","3","rqri_control","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_control_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","BFEBF8DF63588635E882638A1B60EE6A0A5DD802CB8F54B7835513C2ED4F8C0F","A300713711328CE221447E452B889C0A2F9E449E2BF721BE7E49E0A354A4C416","65745C6F0F6651AA0050B8DEDDB76B4746DC06C2956CB1AD771B06103F713FA4","False","CAA3BA614AA0C194A6932CA724AFC5003128545C5CEE0D31F332DF7DFA7330AA","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_control_continuous_2015_2020_m1.identity.json","False","2026-07-20T12:19:22","2026-07-20T12:20:05"
"4","4","rqri_body070","older_2015_2018","REPORT_FOUND","outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_body070_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","0CCFAA8ABCEA566C2B2AE20A2F5AD98542A8393F11B2A5049B7E99E74E75F4C7","A300713711328CE221447E452B889C0A2F9E449E2BF721BE7E49E0A354A4C416","65745C6F0F6651AA0050B8DEDDB76B4746DC06C2956CB1AD771B06103F713FA4","False","15C8EBF174EEC6A28D9E7770971F2E4FE7CCFB834B77A036FAC2BDE39848649D","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_body070_older_2015_2018_m1.identity.json","False","2026-07-20T12:19:23","2026-07-20T12:20:05"
"1","5","rqri_body070","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_body070_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","897CBC9769A690CC979146F4FBBDE560981C098C9363555F16C0CF6ED3CB2BA4","A300713711328CE221447E452B889C0A2F9E449E2BF721BE7E49E0A354A4C416","65745C6F0F6651AA0050B8DEDDB76B4746DC06C2956CB1AD771B06103F713FA4","False","37A4A24BC03A51FCD30ECE8BFFE736926F5A5A629EF9D0D3A6496A96A24A381E","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_body070_discovery_2019_2020_m1.identity.json","False","2026-07-20T12:20:00","2026-07-20T12:20:32"
"2","6","rqri_body070","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_body070_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","FD536A8517FA80790AD6C0C7130D02C4E53EB414AE74635905C14FDAEEAC0845","A300713711328CE221447E452B889C0A2F9E449E2BF721BE7E49E0A354A4C416","65745C6F0F6651AA0050B8DEDDB76B4746DC06C2956CB1AD771B06103F713FA4","False","D745F37BD94B4E6C5F109584C4AAEB04FF836CDC660AE9882911BFA1C6EDD6AF","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_body070_continuous_2015_2020_m1.identity.json","False","2026-07-20T12:19:56","2026-07-20T12:20:29"
"1","7","rqri_rr135","older_2015_2018","REPORT_FOUND","outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_rr135_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","5EE3CF55120B38BB361DB5F3693DFD52F6BE2B240BE070FBA3399277F27E9BD8","A300713711328CE221447E452B889C0A2F9E449E2BF721BE7E49E0A354A4C416","65745C6F0F6651AA0050B8DEDDB76B4746DC06C2956CB1AD771B06103F713FA4","False","3788DCF9508FAB56F3B74614227A8578A97943614A71200041BF86267B0004BB","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_rr135_older_2015_2018_m1.identity.json","False","2026-07-20T12:23:57","2026-07-20T12:24:20"
"4","8","rqri_rr135","discovery_2019_2020","REPORT_FOUND","outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_rr135_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","106264D6E38BD3B7DCDB08906C57C14E83A15A86C694E0A0CE97C02059C047A3","A300713711328CE221447E452B889C0A2F9E449E2BF721BE7E49E0A354A4C416","65745C6F0F6651AA0050B8DEDDB76B4746DC06C2956CB1AD771B06103F713FA4","False","6539DD21F6870705B82688137288E08C4D7407E205B938AA8C6113678345E945","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_rr135_discovery_2019_2020_m1.identity.json","False","2026-07-20T12:20:05","2026-07-20T12:20:40"
"1","9","rqri_rr135","continuous_2015_2020","REPORT_FOUND","outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_rr135_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","C571E13851BF8B2AE401ED6158F48239DCD18093A13E1516C0FEACD56151840E","A300713711328CE221447E452B889C0A2F9E449E2BF721BE7E49E0A354A4C416","65745C6F0F6651AA0050B8DEDDB76B4746DC06C2956CB1AD771B06103F713FA4","False","48F259B0AA6CB21A67BCB8E8CD315A33B9BEBC1FEAA782BE60ED1852BD9A0C2B","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_rr135_continuous_2015_2020_m1.identity.json","False","2026-07-20T12:20:32","2026-07-20T12:21:11"
"2","10","rqri_center150_070","older_2015_2018","REPORT_FOUND","outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_center150_070_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","DAD7E33B6ED70C330DE4F4DF27C775B93E5B559D392A09C652B330AC41ADDDF1","A300713711328CE221447E452B889C0A2F9E449E2BF721BE7E49E0A354A4C416","65745C6F0F6651AA0050B8DEDDB76B4746DC06C2956CB1AD771B06103F713FA4","False","198429BAC10C51537A1076B71F883C719174F9059565E552DD33732C9FAE5C99","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\three_lane_reversion_reward_quality_risk_discovery_model1_package\reports_here\rqri_center150_070_older_2015_2018_m1.identity.json","False","2026-07-20T12:20:29","2026-07-20T12:21:02"
