"QueueRank","Wave","ExpectedReportName","ConfigSha256","SourceSha256","PortableBinarySha256","ReportSha256","ReportPath","ReportIdentityPath","ReportIdentityReused","IdentityPass"
"1","1","rdmc_mbr5_w01_m1_training_2015_2018","E8D3779F9807564506E33C223D936E816386D758F6745D0E805777300BE1755B","98578500821366CE7E89B0691BF47695733A492283E32FDC4B38CC5F216F974C","448F7813869D7B1D4DE7EB4AA3A0BB5CEE99E81BF687E833EF097274F4982FF4","A0FC1447E66A1ECCA788EA96D97E5889DA903D8346FE3E3AA249CF0E04C2172E","outputs\rdmc_momentum_breakout_retest_v5_package\reports_here\rdmc_mbr5_w01_m1_training_2015_2018.htm","outputs\rdmc_momentum_breakout_retest_v5_package\reports_here\rdmc_mbr5_w01_m1_training_2015_2018.identity.json","False","True"
