"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Deposit","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","SourceSha256","SignalTimeframe","MinimumDayRangeADR","MinimumDirectionalMoveADR","MinimumVolumeRatio","MaximumADX","MinimumWickPercent","MinimumRiskReward","StopRule"
"11","aer_move045","4","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_move045.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\011_aer_move045_discovery_2019_2020_m1.ini","aer_move045_discovery_2019_2020_m1","profiles\aer_move045.set","1155AEC53D958AD1390227C28ECE502DD4105D559F718EA53DA8E93209485E5C","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.45","0.90","32.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"12","aer_move045","4","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_move045.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\012_aer_move045_continuous_2015_2020_m1.ini","aer_move045_continuous_2015_2020_m1","profiles\aer_move045.set","1155AEC53D958AD1390227C28ECE502DD4105D559F718EA53DA8E93209485E5C","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.45","0.90","32.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"13","aer_move065","5","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_move065.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\013_aer_move065_older_2015_2018_m1.ini","aer_move065_older_2015_2018_m1","profiles\aer_move065.set","ED9B6C09E10A6963C78AC32A74D1F1F22C2F086501099C520B5119C027B0F073","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.65","0.90","32.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"14","aer_move065","5","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_move065.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\014_aer_move065_discovery_2019_2020_m1.ini","aer_move065_discovery_2019_2020_m1","profiles\aer_move065.set","ED9B6C09E10A6963C78AC32A74D1F1F22C2F086501099C520B5119C027B0F073","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.65","0.90","32.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"15","aer_move065","5","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_move065.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\015_aer_move065_continuous_2015_2020_m1.ini","aer_move065_continuous_2015_2020_m1","profiles\aer_move065.set","ED9B6C09E10A6963C78AC32A74D1F1F22C2F086501099C520B5119C027B0F073","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.65","0.90","32.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"16","aer_vol000","6","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_vol000.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\016_aer_vol000_older_2015_2018_m1.ini","aer_vol000_older_2015_2018_m1","profiles\aer_vol000.set","33AAC0D403064811F343BC218C56D961E948FEFB8B66085E611AF70965E2B531","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.00","32.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"17","aer_vol000","6","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_vol000.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\017_aer_vol000_discovery_2019_2020_m1.ini","aer_vol000_discovery_2019_2020_m1","profiles\aer_vol000.set","33AAC0D403064811F343BC218C56D961E948FEFB8B66085E611AF70965E2B531","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.00","32.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"18","aer_vol000","6","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_vol000.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\018_aer_vol000_continuous_2015_2020_m1.ini","aer_vol000_continuous_2015_2020_m1","profiles\aer_vol000.set","33AAC0D403064811F343BC218C56D961E948FEFB8B66085E611AF70965E2B531","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.00","32.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"19","aer_vol110","7","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_vol110.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\019_aer_vol110_older_2015_2018_m1.ini","aer_vol110_older_2015_2018_m1","profiles\aer_vol110.set","CF183259E1808E757535AFB450449399E8D8158080309B04E1D782C62E659BE6","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","1.10","32.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"20","aer_vol110","7","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_vol110.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\020_aer_vol110_discovery_2019_2020_m1.ini","aer_vol110_discovery_2019_2020_m1","profiles\aer_vol110.set","CF183259E1808E757535AFB450449399E8D8158080309B04E1D782C62E659BE6","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","1.10","32.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"21","aer_vol110","7","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_vol110.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\021_aer_vol110_continuous_2015_2020_m1.ini","aer_vol110_continuous_2015_2020_m1","profiles\aer_vol110.set","CF183259E1808E757535AFB450449399E8D8158080309B04E1D782C62E659BE6","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","1.10","32.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"22","aer_adx28","8","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_adx28.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\022_aer_adx28_older_2015_2018_m1.ini","aer_adx28_older_2015_2018_m1","profiles\aer_adx28.set","9245D79535FCF3D7D7869D0C15F02B3E0E2BE5DD760462B9315DFBA4BB7AAF54","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.90","28.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"23","aer_adx28","8","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_adx28.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\023_aer_adx28_discovery_2019_2020_m1.ini","aer_adx28_discovery_2019_2020_m1","profiles\aer_adx28.set","9245D79535FCF3D7D7869D0C15F02B3E0E2BE5DD760462B9315DFBA4BB7AAF54","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.90","28.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"24","aer_adx28","8","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_adx28.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\024_aer_adx28_continuous_2015_2020_m1.ini","aer_adx28_continuous_2015_2020_m1","profiles\aer_adx28.set","9245D79535FCF3D7D7869D0C15F02B3E0E2BE5DD760462B9315DFBA4BB7AAF54","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.90","28.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"25","aer_adx36","9","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_adx36.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\025_aer_adx36_older_2015_2018_m1.ini","aer_adx36_older_2015_2018_m1","profiles\aer_adx36.set","60757FCCCBE6D889C7702E6C96447B7CAE6A9A7A17704036195E64D9BA1D6812","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.90","36.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"26","aer_adx36","9","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_adx36.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\026_aer_adx36_discovery_2019_2020_m1.ini","aer_adx36_discovery_2019_2020_m1","profiles\aer_adx36.set","60757FCCCBE6D889C7702E6C96447B7CAE6A9A7A17704036195E64D9BA1D6812","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.90","36.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"27","aer_adx36","9","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_adx36.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\027_aer_adx36_continuous_2015_2020_m1.ini","aer_adx36_continuous_2015_2020_m1","profiles\aer_adx36.set","60757FCCCBE6D889C7702E6C96447B7CAE6A9A7A17704036195E64D9BA1D6812","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.90","36.0","40.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"28","aer_wick50","10","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_wick50.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\028_aer_wick50_older_2015_2018_m1.ini","aer_wick50_older_2015_2018_m1","profiles\aer_wick50.set","D68DED07EC13503D661F76296CF3C48D2D833A6B3B203F3F9E0BAD54599D878B","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.90","32.0","50.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"29","aer_wick50","10","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_wick50.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\029_aer_wick50_discovery_2019_2020_m1.ini","aer_wick50_discovery_2019_2020_m1","profiles\aer_wick50.set","D68DED07EC13503D661F76296CF3C48D2D833A6B3B203F3F9E0BAD54599D878B","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.90","32.0","50.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"30","aer_wick50","10","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_wick50.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\030_aer_wick50_continuous_2015_2020_m1.ini","aer_wick50_continuous_2015_2020_m1","profiles\aer_wick50.set","D68DED07EC13503D661F76296CF3C48D2D833A6B3B203F3F9E0BAD54599D878B","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.90","32.0","50.0","1.15","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"31","aer_rr135","11","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_rr135.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\031_aer_rr135_older_2015_2018_m1.ini","aer_rr135_older_2015_2018_m1","profiles\aer_rr135.set","F8736E97454697F03DA03FB08AA3B43A7BAF64ACBB97F512A2408C77C5182BEB","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.90","32.0","40.0","1.35","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"32","aer_rr135","11","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_rr135.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\032_aer_rr135_discovery_2019_2020_m1.ini","aer_rr135_discovery_2019_2020_m1","profiles\aer_rr135.set","F8736E97454697F03DA03FB08AA3B43A7BAF64ACBB97F512A2408C77C5182BEB","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.90","32.0","40.0","1.35","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
"33","aer_rr135","11","independent_m15_adr_exhaustion_reversion","1","discovery_model1","aer_rr135.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\033_aer_rr135_continuous_2015_2020_m1.ini","aer_rr135_continuous_2015_2020_m1","profiles\aer_rr135.set","F8736E97454697F03DA03FB08AA3B43A7BAF64ACBB97F512A2408C77C5182BEB","3965C11212CC615675F13118E711F6D62805218124FC0A707EBE838DD446E281","15","0.85","0.55","0.90","32.0","40.0","1.35","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 80, DD <= 3%, positive payoff and return/DD >= 1.0, with an adjacent one-factor shape passing before opening 2021-2026."
