"QueueRank","Candidate","CandidateRank","SourceType","Phase","Set","Window","From","To","Model","Deposit","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","SourceSha256","BoxLookbackBars","MaximumBoxRangeATR","MaximumAverageBoxBarRangeATR","MinimumExpansionRatio","MinimumBreakBodyPercent","TakeProfitR","UseVolume","UseTrend","UseADX","StopRule","Status","ReportPath","ReportSha256","ReportSourceIdentityPass","ReportDisposition","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor"
"21","m30ce_avg055","7","independent_m30_compression_expansion","discovery_model1","m30ce_avg055.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\021_m30ce_avg055_continuous_2015_2020_m1.ini","m30ce_avg055_continuous_2015_2020_m1","profiles\m30ce_avg055.set","B5439F9602A24A343E217B83434AE565CED01DEE1CF6BD39BFA437DC512D263F","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.55","1.40","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_avg055_continuous_2015_2020_m1.htm","0296ADCE6FDB908C673BBFC71C762CBB7CBF1087FD4079D062DBAAB173CB6F7E","True","FIRST_VALID_EXPORT","10000","2191","5.9986","9.05","10009.05","0.09","0.02","0.02","1.27","1.29","0.64","42.86","7","4","39.14","0.39","34.04","39.14","0.2312"
"22","m30ce_exp120","8","independent_m30_compression_expansion","discovery_model1","m30ce_exp120.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\022_m30ce_exp120_older_2015_2018_m1.ini","m30ce_exp120_older_2015_2018_m1","profiles\m30ce_exp120.set","FE0AD92C3268D8237A85B7DDDE72A93770F06DCC698EAE891A0117D121E9B0DB","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.20","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_exp120_older_2015_2018_m1.htm","0E87E7D09E6A90523EF9BD328088DF37276E7D83FA770D77DD6CDFFE65A5B872","True","FIRST_VALID_EXPORT","10000","1460","3.9973","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23","m30ce_exp120","8","independent_m30_compression_expansion","discovery_model1","m30ce_exp120.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\023_m30ce_exp120_discovery_2019_2020_m1.ini","m30ce_exp120_discovery_2019_2020_m1","profiles\m30ce_exp120.set","FE0AD92C3268D8237A85B7DDDE72A93770F06DCC698EAE891A0117D121E9B0DB","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.20","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_exp120_discovery_2019_2020_m1.htm","E7D51E9E8AD84DA2D08FFB5CB0808723E6E0CBE3BB3CECE1DD19629909D30A85","True","FIRST_VALID_EXPORT","10000","730","1.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"24","m30ce_exp120","8","independent_m30_compression_expansion","discovery_model1","m30ce_exp120.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\024_m30ce_exp120_continuous_2015_2020_m1.ini","m30ce_exp120_continuous_2015_2020_m1","profiles\m30ce_exp120.set","FE0AD92C3268D8237A85B7DDDE72A93770F06DCC698EAE891A0117D121E9B0DB","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.20","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_exp120_continuous_2015_2020_m1.htm","743EC774A6F1A826055C0161129C1691E8B4D57CAAB38CC7C9836066EC89F9F8","True","FIRST_VALID_EXPORT","10000","2191","5.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"25","m30ce_exp160","9","independent_m30_compression_expansion","discovery_model1","m30ce_exp160.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\025_m30ce_exp160_older_2015_2018_m1.ini","m30ce_exp160_older_2015_2018_m1","profiles\m30ce_exp160.set","914F9D9A4917F71C4F9D387E8CD78CAE0275CA4CC1A9FC135C4989D287666F51","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.60","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_exp160_older_2015_2018_m1.htm","C6FB3B51319E1392D3BA497750546239589B5869A4A118BE05FDDB10869E103D","True","FIRST_VALID_EXPORT","10000","1460","3.9973","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"26","m30ce_exp160","9","independent_m30_compression_expansion","discovery_model1","m30ce_exp160.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\026_m30ce_exp160_discovery_2019_2020_m1.ini","m30ce_exp160_discovery_2019_2020_m1","profiles\m30ce_exp160.set","914F9D9A4917F71C4F9D387E8CD78CAE0275CA4CC1A9FC135C4989D287666F51","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.60","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_exp160_discovery_2019_2020_m1.htm","6279CB77DA24D5AFF89606089E98A2212E695FBE21C3662EF6EC7BB798B84005","True","FIRST_VALID_EXPORT","10000","730","1.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"27","m30ce_exp160","9","independent_m30_compression_expansion","discovery_model1","m30ce_exp160.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\027_m30ce_exp160_continuous_2015_2020_m1.ini","m30ce_exp160_continuous_2015_2020_m1","profiles\m30ce_exp160.set","914F9D9A4917F71C4F9D387E8CD78CAE0275CA4CC1A9FC135C4989D287666F51","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.60","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_exp160_continuous_2015_2020_m1.htm","400C8446B96F39F45F31DA1E839277842AEE6CDBCDD3E3BDC6D485CB8A664CC6","True","FIRST_VALID_EXPORT","10000","2191","5.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"28","m30ce_body45","10","independent_m30_compression_expansion","discovery_model1","m30ce_body45.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\028_m30ce_body45_older_2015_2018_m1.ini","m30ce_body45_older_2015_2018_m1","profiles\m30ce_body45.set","8FBA9F7BF3043A2BFD66F48D20EBD0A0C0040701EA3A57136555C58C143C53AF","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","45.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_body45_older_2015_2018_m1.htm","3132265BED7700057E211A39C8441D103668F182C9F5A6CF0490BD2290BC8521","True","FIRST_VALID_EXPORT","10000","1460","3.9973","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"29","m30ce_body45","10","independent_m30_compression_expansion","discovery_model1","m30ce_body45.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\029_m30ce_body45_discovery_2019_2020_m1.ini","m30ce_body45_discovery_2019_2020_m1","profiles\m30ce_body45.set","8FBA9F7BF3043A2BFD66F48D20EBD0A0C0040701EA3A57136555C58C143C53AF","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","45.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_body45_discovery_2019_2020_m1.htm","3902D77D4B57000828A163F15FC86BB525436CCF3A7E259163C978D2B3B6E3E5","True","FIRST_VALID_EXPORT","10000","730","1.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"30","m30ce_body45","10","independent_m30_compression_expansion","discovery_model1","m30ce_body45.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\030_m30ce_body45_continuous_2015_2020_m1.ini","m30ce_body45_continuous_2015_2020_m1","profiles\m30ce_body45.set","8FBA9F7BF3043A2BFD66F48D20EBD0A0C0040701EA3A57136555C58C143C53AF","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","45.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_body45_continuous_2015_2020_m1.htm","F5014864DF6E83A0C13B263AFCE2FE90D7926DAE48059E3DD309F59539C83C3B","True","FIRST_VALID_EXPORT","10000","2191","5.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"31","m30ce_tp150","11","independent_m30_compression_expansion","discovery_model1","m30ce_tp150.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\031_m30ce_tp150_older_2015_2018_m1.ini","m30ce_tp150_older_2015_2018_m1","profiles\m30ce_tp150.set","8187AF761DE586E452B54228DB62B92D5A4E89E4F8EE75CFE650FF355D8F1028","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","1.50","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_tp150_older_2015_2018_m1.htm","FDB6C32B675A26B614AECBFE34E2661E2D7BEB8F6774FDBF9CB266BB566F0E28","True","FIRST_VALID_EXPORT","10000","1460","3.9973","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"32","m30ce_tp150","11","independent_m30_compression_expansion","discovery_model1","m30ce_tp150.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\032_m30ce_tp150_discovery_2019_2020_m1.ini","m30ce_tp150_discovery_2019_2020_m1","profiles\m30ce_tp150.set","8187AF761DE586E452B54228DB62B92D5A4E89E4F8EE75CFE650FF355D8F1028","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","1.50","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_tp150_discovery_2019_2020_m1.htm","96BA0B03047D447EB655DD1367DBC2D440B5364853CC3A49D87BB8F07E530582","True","FIRST_VALID_EXPORT","10000","730","1.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"33","m30ce_tp150","11","independent_m30_compression_expansion","discovery_model1","m30ce_tp150.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\033_m30ce_tp150_continuous_2015_2020_m1.ini","m30ce_tp150_continuous_2015_2020_m1","profiles\m30ce_tp150.set","8187AF761DE586E452B54228DB62B92D5A4E89E4F8EE75CFE650FF355D8F1028","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","1.50","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_tp150_continuous_2015_2020_m1.htm","E5D5706B51710D2EDAD6CAE9A9A42D0360B9D213E0386EDF97A45F1754D7D0F2","True","FIRST_VALID_EXPORT","10000","2191","5.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"34","m30ce_tp200","12","independent_m30_compression_expansion","discovery_model1","m30ce_tp200.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\034_m30ce_tp200_older_2015_2018_m1.ini","m30ce_tp200_older_2015_2018_m1","profiles\m30ce_tp200.set","7308F4CB75EC720ADDF3959F08719A0B95108265744EFA61B851D5D33321444C","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","2.00","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_tp200_older_2015_2018_m1.htm","C2E78558FBA1B000970617AC3733A3E0CCF1467EA43DB390FDD57F4320733213","True","FIRST_VALID_EXPORT","10000","1460","3.9973","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"35","m30ce_tp200","12","independent_m30_compression_expansion","discovery_model1","m30ce_tp200.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\035_m30ce_tp200_discovery_2019_2020_m1.ini","m30ce_tp200_discovery_2019_2020_m1","profiles\m30ce_tp200.set","7308F4CB75EC720ADDF3959F08719A0B95108265744EFA61B851D5D33321444C","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","2.00","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_tp200_discovery_2019_2020_m1.htm","CA1CBB2C27D0270AAC9C8197074B092CDAFD0F4D4222858DDE49D1A95CD70BAB","True","FIRST_VALID_EXPORT","10000","730","1.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"36","m30ce_tp200","12","independent_m30_compression_expansion","discovery_model1","m30ce_tp200.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\036_m30ce_tp200_continuous_2015_2020_m1.ini","m30ce_tp200_continuous_2015_2020_m1","profiles\m30ce_tp200.set","7308F4CB75EC720ADDF3959F08719A0B95108265744EFA61B851D5D33321444C","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","2.00","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_tp200_continuous_2015_2020_m1.htm","B3870AD07441A1EA5849363565BBA39A758726B02093A01C7BAE616C857BC611","True","REPRODUCED_AFTER_EMPTY_EXPORT","10000","2191","5.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"37","m30ce_volume105","13","independent_m30_compression_expansion","discovery_model1","m30ce_volume105.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\037_m30ce_volume105_older_2015_2018_m1.ini","m30ce_volume105_older_2015_2018_m1","profiles\m30ce_volume105.set","A3FF08D8817B4B245921365CE6AA35F3D50261AD723A9583FC290CADFC7050AF","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","1.75","true","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_volume105_older_2015_2018_m1.htm","5491901DF508A1B71FE1136438B8F925455F5CC62C88A6F5286AEFBD94A62DF9","True","FIRST_VALID_EXPORT","10000","1460","3.9973","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"38","m30ce_volume105","13","independent_m30_compression_expansion","discovery_model1","m30ce_volume105.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\038_m30ce_volume105_discovery_2019_2020_m1.ini","m30ce_volume105_discovery_2019_2020_m1","profiles\m30ce_volume105.set","A3FF08D8817B4B245921365CE6AA35F3D50261AD723A9583FC290CADFC7050AF","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","1.75","true","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_volume105_discovery_2019_2020_m1.htm","925E3BBC09CD45533A7D3CA36148FFB95EB48E8F839EC94B9A72939A0DE36E9D","True","REPRODUCED_AFTER_EMPTY_EXPORT","10000","730","1.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"39","m30ce_volume105","13","independent_m30_compression_expansion","discovery_model1","m30ce_volume105.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\039_m30ce_volume105_continuous_2015_2020_m1.ini","m30ce_volume105_continuous_2015_2020_m1","profiles\m30ce_volume105.set","A3FF08D8817B4B245921365CE6AA35F3D50261AD723A9583FC290CADFC7050AF","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","1.75","true","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_volume105_continuous_2015_2020_m1.htm","66DEF703BC4B62C11F63A25515D4CA38D37433253AF52A0746D87D3661EE77B1","True","FIRST_VALID_EXPORT","10000","2191","5.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","m30ce_h1trend","14","independent_m30_compression_expansion","discovery_model1","m30ce_h1trend.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\040_m30ce_h1trend_older_2015_2018_m1.ini","m30ce_h1trend_older_2015_2018_m1","profiles\m30ce_h1trend.set","0C704722319C91AA027ED34149ACE1C3DDCB724053D1F5F271AE4ADC94D87BB2","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","1.75","false","true","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_h1trend_older_2015_2018_m1.htm","A1FF02894942ED716A035C6F82220B9CC674C02492FD41BB2B42EC5A3235BD7B","True","FIRST_VALID_EXPORT","10000","1460","3.9973","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"41","m30ce_h1trend","14","independent_m30_compression_expansion","discovery_model1","m30ce_h1trend.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\041_m30ce_h1trend_discovery_2019_2020_m1.ini","m30ce_h1trend_discovery_2019_2020_m1","profiles\m30ce_h1trend.set","0C704722319C91AA027ED34149ACE1C3DDCB724053D1F5F271AE4ADC94D87BB2","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","1.75","false","true","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_h1trend_discovery_2019_2020_m1.htm","A8C9C08E16B907AE6706048D3027AB4126FF4C7B426C995A3DD20AC327576B4F","True","FIRST_VALID_EXPORT","10000","730","1.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"42","m30ce_h1trend","14","independent_m30_compression_expansion","discovery_model1","m30ce_h1trend.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\042_m30ce_h1trend_continuous_2015_2020_m1.ini","m30ce_h1trend_continuous_2015_2020_m1","profiles\m30ce_h1trend.set","0C704722319C91AA027ED34149ACE1C3DDCB724053D1F5F271AE4ADC94D87BB2","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","1.75","false","true","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_h1trend_continuous_2015_2020_m1.htm","127BF5469E96F2912F64CD45EDA64F4A7CF43DFE1CA4598F1CEDF4F6299C07AE","True","REPRODUCED_AFTER_EMPTY_EXPORT","10000","2191","5.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"43","m30ce_adx14","15","independent_m30_compression_expansion","discovery_model1","m30ce_adx14.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\043_m30ce_adx14_older_2015_2018_m1.ini","m30ce_adx14_older_2015_2018_m1","profiles\m30ce_adx14.set","9254CF5872D5C84CA1324C9ED81FE073A077D0B9337109AA1A0D1B7F6A0D66C4","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","1.75","false","false","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_adx14_older_2015_2018_m1.htm","83F5FCD776113F3BF7CC9310F47C4BCF328C5EA981ECB17C9893B733BC1B4A34","True","FIRST_VALID_EXPORT","10000","1460","3.9973","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"44","m30ce_adx14","15","independent_m30_compression_expansion","discovery_model1","m30ce_adx14.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\044_m30ce_adx14_discovery_2019_2020_m1.ini","m30ce_adx14_discovery_2019_2020_m1","profiles\m30ce_adx14.set","9254CF5872D5C84CA1324C9ED81FE073A077D0B9337109AA1A0D1B7F6A0D66C4","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","1.75","false","false","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_adx14_discovery_2019_2020_m1.htm","B92EBAAB5EB3F728BEC2D5E0B681341818F3E5F56E3DEC6B7301B2820729FEE6","True","FIRST_VALID_EXPORT","10000","730","1.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"45","m30ce_adx14","15","independent_m30_compression_expansion","discovery_model1","m30ce_adx14.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\045_m30ce_adx14_continuous_2015_2020_m1.ini","m30ce_adx14_continuous_2015_2020_m1","profiles\m30ce_adx14.set","9254CF5872D5C84CA1324C9ED81FE073A077D0B9337109AA1A0D1B7F6A0D66C4","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","10","1.80","0.45","1.40","35.0","1.75","false","false","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026.","PARSED","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_adx14_continuous_2015_2020_m1.htm","FE770BB899F2886BCD1A3AEAD23A64179A346A817B316F37517DD37248F58A30","True","FIRST_VALID_EXPORT","10000","2191","5.9986","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0",""
