"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"base_mfe_aug","9","9","10362.11","6633.61","1107.93","214.3","2406.27","","0","0"
"apr_only_r010","9","9","7976","3405.99","1408.82","214.3","3033.39","","-43.93","2"
"jan_only_r025","9","9","3853.14","1839.92","34.68","71.27","1876.21","","-40.21","1"
"jan_only_r010","9","9","3853.14","1839.92","34.68","71.27","1876.21","","-40.21","1"
"jun_only_r010","9","9","3945.25","1331.58","1107.93","214.3","1331.58","","-40.14","1"
