"Candidate","SourceType","Phase","Expected","ParsedReports","ParsedLogs","ParsedTotal","Missing","Unparsed","TotalNetProfit","WorstNetProfit","AverageAnnualizedReturnPercent","WorstAnnualizedReturnPercent","AverageCagrPercent","WorstCagrPercent","WorstDrawdownPercent","MinProfitFactor","TotalTrades"
"h4cf_40_20_l20_a25","h4_channel_capital_feasible","capital_feasible_model1","3","3","0","3","0","0","2752.74","-477.88","1.15","-0.86","1.05","-0.88","5.65","0.47","543"
"h4cf_55_20_l20_a25","h4_channel_capital_feasible","capital_feasible_model1","3","3","0","3","0","0","3246.96","-473.37","1.36","-0.86","1.23","-0.87","5.76","0.41","460"
"h4cf_55_20_l20_a30","h4_channel_capital_feasible","capital_feasible_model1","3","3","0","3","0","0","3764.63","-501.7","1.58","-0.91","1.41","-0.93","5.95","0.25","395"
"h4cf_80_40_l20_a30","h4_channel_capital_feasible","capital_feasible_model1","3","3","0","3","0","0","3819.76","-490.21","1.61","-0.89","1.43","-0.91","5.85","0.2","324"
