"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"31","ri2_m10_r30","4","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r30.set","year_2015","2015.01.01","2015.12.31","1","configs\031_ri2_m10_r30_year_2015_m1.ini","ri2_m10_r30_year_2015_m1","profiles\ri2_m10_r30.set","BBDB7A23DFB402B0AF6E8583328D10652691F8FBAD7702EB1552B5C3FF283D76","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r30_year_2015_m1.htm","10000","364","0.9966","19.63","10019.63","0.2","0.2","0.2","2.45","9.81","0.04","50","2","1","42.54","0.42","13.56","42.54","0.46","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"32","ri2_m10_r30","4","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r30.set","year_2016","2016.01.01","2016.12.31","1","configs\032_ri2_m10_r30_year_2016_m1.ini","ri2_m10_r30_year_2016_m1","profiles\ri2_m10_r30.set","BBDB7A23DFB402B0AF6E8583328D10652691F8FBAD7702EB1552B5C3FF283D76","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r30_year_2016_m1.htm","10000","365","0.9993","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"33","ri2_m10_r30","4","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r30.set","year_2017","2017.01.01","2017.12.31","1","configs\033_ri2_m10_r30_year_2017_m1.ini","ri2_m10_r30_year_2017_m1","profiles\ri2_m10_r30.set","BBDB7A23DFB402B0AF6E8583328D10652691F8FBAD7702EB1552B5C3FF283D76","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r30_year_2017_m1.htm","10000","364","0.9966","-17.15","9982.85","-0.17","-0.17","-0.17","0","-8.57","-0.88","0","2","2","19.23","0.19","17.15","19.23","-0.89","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"34","ri2_m10_r30","4","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r30.set","year_2018","2018.01.01","2018.12.31","1","configs\034_ri2_m10_r30_year_2018_m1.ini","ri2_m10_r30_year_2018_m1","profiles\ri2_m10_r30.set","BBDB7A23DFB402B0AF6E8583328D10652691F8FBAD7702EB1552B5C3FF283D76","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r30_year_2018_m1.htm","10000","364","0.9966","36.94","10036.94","0.37","0.37","0.37","2.97","9.24","0.3","75","4","1","31.81","0.32","18.71","31.81","1.16","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"35","ri2_m10_r30","4","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r30.set","year_2019","2019.01.01","2019.12.31","1","configs\035_ri2_m10_r30_year_2019_m1.ini","ri2_m10_r30_year_2019_m1","profiles\ri2_m10_r30.set","BBDB7A23DFB402B0AF6E8583328D10652691F8FBAD7702EB1552B5C3FF283D76","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r30_year_2019_m1.htm","10000","364","0.9966","-12.52","9987.48","-0.13","-0.13","-0.13","0","-12.52","-0.27","0","1","1","12.52","0.13","12.52","12.52","-1","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"36","ri2_m10_r30","4","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r30.set","year_2020","2020.01.01","2020.12.31","1","configs\036_ri2_m10_r30_year_2020_m1.ini","ri2_m10_r30_year_2020_m1","profiles\ri2_m10_r30.set","BBDB7A23DFB402B0AF6E8583328D10652691F8FBAD7702EB1552B5C3FF283D76","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r30_year_2020_m1.htm","10000","365","0.9993","143.99","10143.99","1.44","1.44","1.44","4.61","16","5.83","66.67","9","1","39.15","0.39","23.26","39.15","3.68","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"37","ri2_m10_r40","5","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r40.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\037_ri2_m10_r40_older_2015_2018_m1.ini","ri2_m10_r40_older_2015_2018_m1","profiles\ri2_m10_r40.set","DA06FD4DBDEE426994A4147B8A6DDF6AFC886634E66B924E827950259C5514A7","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r40_older_2015_2018_m1.htm","10000","1460","3.9973","196.33","10196.33","1.96","0.49","0.49","4.27","19.63","0.49","60","10","2","78.71","0.78","24.42","78.71","2.49","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"38","ri2_m10_r40","5","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r40.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\038_ri2_m10_r40_discovery_2019_2020_m1.ini","ri2_m10_r40_discovery_2019_2020_m1","profiles\ri2_m10_r40.set","DA06FD4DBDEE426994A4147B8A6DDF6AFC886634E66B924E827950259C5514A7","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r40_discovery_2019_2020_m1.htm","10000","730","1.9986","102.75","10102.75","1.03","0.51","0.51","2.62","10.27","5.19","60","10","1","39.15","0.39","23.26","39.15","2.62","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"39","ri2_m10_r40","5","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r40.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\039_ri2_m10_r40_continuous_2015_2020_m1.ini","ri2_m10_r40_continuous_2015_2020_m1","profiles\ri2_m10_r40.set","DA06FD4DBDEE426994A4147B8A6DDF6AFC886634E66B924E827950259C5514A7","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r40_continuous_2015_2020_m1.htm","10000","2191","5.9986","276.9","10276.9","2.77","0.46","0.46","3.16","13.19","2.58","57.14","21","3","78.71","0.78","49.6","78.71","3.52","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"40","ri2_m10_r40","5","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r40.set","year_2015","2015.01.01","2015.12.31","1","configs\040_ri2_m10_r40_year_2015_m1.ini","ri2_m10_r40_year_2015_m1","profiles\ri2_m10_r40.set","DA06FD4DBDEE426994A4147B8A6DDF6AFC886634E66B924E827950259C5514A7","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r40_year_2015_m1.htm","10000","364","0.9966","16.24","10016.24","0.16","0.16","0.16","1.96","8.12","0.03","50","2","1","42.54","0.42","16.95","42.54","0.38","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"41","ri2_m10_r40","5","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r40.set","year_2016","2016.01.01","2016.12.31","1","configs\041_ri2_m10_r40_year_2016_m1.ini","ri2_m10_r40_year_2016_m1","profiles\ri2_m10_r40.set","DA06FD4DBDEE426994A4147B8A6DDF6AFC886634E66B924E827950259C5514A7","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r40_year_2016_m1.htm","10000","365","0.9993","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"42","ri2_m10_r40","5","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r40.set","year_2017","2017.01.01","2017.12.31","1","configs\042_ri2_m10_r40_year_2017_m1.ini","ri2_m10_r40_year_2017_m1","profiles\ri2_m10_r40.set","DA06FD4DBDEE426994A4147B8A6DDF6AFC886634E66B924E827950259C5514A7","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r40_year_2017_m1.htm","10000","364","0.9966","-24.42","9975.58","-0.24","-0.25","-0.25","0","-12.21","-0.87","0","2","2","27.02","0.27","24.42","27.02","-0.9","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"43","ri2_m10_r40","5","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r40.set","year_2018","2018.01.01","2018.12.31","1","configs\043_ri2_m10_r40_year_2018_m1.ini","ri2_m10_r40_year_2018_m1","profiles\ri2_m10_r40.set","DA06FD4DBDEE426994A4147B8A6DDF6AFC886634E66B924E827950259C5514A7","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r40_year_2018_m1.htm","10000","364","0.9966","47.84","10047.84","0.48","0.48","0.48","3.56","11.96","0.35","75","4","1","31.81","0.32","18.71","31.81","1.5","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"44","ri2_m10_r40","5","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r40.set","year_2019","2019.01.01","2019.12.31","1","configs\044_ri2_m10_r40_year_2019_m1.ini","ri2_m10_r40_year_2019_m1","profiles\ri2_m10_r40.set","DA06FD4DBDEE426994A4147B8A6DDF6AFC886634E66B924E827950259C5514A7","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r40_year_2019_m1.htm","10000","364","0.9966","-15.65","9984.35","-0.16","-0.16","-0.16","0","-15.65","-0.27","0","1","1","15.65","0.16","15.65","15.65","-1","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"45","ri2_m10_r40","5","reversion_independent_v2","1","corrected_discovery_model1","ri2_m10_r40.set","year_2020","2020.01.01","2020.12.31","1","configs\045_ri2_m10_r40_year_2020_m1.ini","ri2_m10_r40_year_2020_m1","profiles\ri2_m10_r40.set","DA06FD4DBDEE426994A4147B8A6DDF6AFC886634E66B924E827950259C5514A7","Corrected discovery only through 2020: require exact control compatibility, each candidate broad-era net at least control, no active annual result worse than control, continuous net above control, PF at least 3.00, DD at or below 1.00%, and neighboring DI/risk support before any retrospective 2021-2026 implementation check.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\ri2_m10_r40_year_2020_m1.htm","10000","365","0.9993","136.13","10136.13","1.36","1.36","1.36","3.85","15.13","5.44","66.67","9","1","39.15","0.39","23.26","39.15","3.48","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
