"probe_id","year","source_sha256","trade_symbol","reference_symbol","timeframe","xau_closed_bars","broker_reference_bars","aligned_bars","missing_bars","alignment_percent","lookback_ready_bars","lookback_ready_percent","maximum_alignment_seconds","first_aligned_bar","last_aligned_bar","reference_digits","reference_point","reference_minimum_volume"
"xau_xag_history_older_2015_2018","2014","B8577A58B1F313060089C36B4B5AF4EB27358C0B13CAA4F5B50097F07D290291","XAUUSD","XAGUSD","PERIOD_M15","1","23451","1","0","100.0000","1","100.0000","0","2014.12.31 18:45","2014.12.31 18:45","3","0.00100000","0.0100"
"xau_xag_history_older_2015_2018","2015","B8577A58B1F313060089C36B4B5AF4EB27358C0B13CAA4F5B50097F07D290291","XAUUSD","XAGUSD","PERIOD_M15","23361","23338","23340","21","99.9101","23340","100.0000","900","2015.01.02 09:00","2015.12.31 18:45","3","0.00100000","0.0100"
"xau_xag_history_older_2015_2018","2016","B8577A58B1F313060089C36B4B5AF4EB27358C0B13CAA4F5B50097F07D290291","XAUUSD","XAGUSD","PERIOD_M15","23539","23539","23539","0","100.0000","23539","100.0000","0","2016.01.04 01:00","2016.12.30 23:45","3","0.00100000","0.0100"
"xau_xag_history_older_2015_2018","2017","B8577A58B1F313060089C36B4B5AF4EB27358C0B13CAA4F5B50097F07D290291","XAUUSD","XAGUSD","PERIOD_M15","23440","23441","23440","0","100.0000","23440","100.0000","0","2017.01.03 01:00","2017.12.29 23:45","3","0.00100000","0.0100"
"xau_xag_history_older_2015_2018","2018","B8577A58B1F313060089C36B4B5AF4EB27358C0B13CAA4F5B50097F07D290291","XAUUSD","XAGUSD","PERIOD_M15","23406","23408","23406","0","100.0000","23406","100.0000","0","2018.01.02 09:00","2018.12.28 23:30","3","0.00100000","0.0100"
"xau_xag_history_discovery_2019_2020","2018","B8577A58B1F313060089C36B4B5AF4EB27358C0B13CAA4F5B50097F07D290291","XAUUSD","XAGUSD","PERIOD_M15","1","23488","1","0","100.0000","1","100.0000","0","2018.12.31 20:45","2018.12.31 20:45","3","0.00100000","0.0100"
"xau_xag_history_discovery_2019_2020","2019","B8577A58B1F313060089C36B4B5AF4EB27358C0B13CAA4F5B50097F07D290291","XAUUSD","XAGUSD","PERIOD_M15","23475","23480","23475","0","100.0000","23475","100.0000","900","2019.01.02 06:00","2019.12.31 20:45","3","0.00100000","0.0100"
"xau_xag_history_discovery_2019_2020","2020","B8577A58B1F313060089C36B4B5AF4EB27358C0B13CAA4F5B50097F07D290291","XAUUSD","XAGUSD","PERIOD_M15","23530","23518","23527","3","99.9873","23527","100.0000","900","2020.01.02 06:00","2020.12.30 23:30","3","0.00100000","0.0100"
