"Profile","Phase","Set","ReportsExpected","ReportsParsed","MissingReports","UnparsedReports","TotalNetProfit","WorstWindowNetProfit","BestWindowNetProfit","AverageAnnualizedReturnPercent","WorstAnnualizedReturnPercent","AverageCagrPercent","WorstCagrPercent","LosingWindows","ProfitableWindows","FlatWindows","WorstDrawdownMoney","AverageProfitFactor","AverageSharpeRatio","AverageWinRatePercent","WorstConsecutiveLosses","EvidenceComplete"
"sq_capacity_control","four_lane_m15_squeeze_diversifier_discovery_model1","disabled_four_position_control","3","3","0","0","2786.72","370.6","1379.93","2.25","1.85","2.17","1.84","0","3","0","118.17","1.9267","5.4133","46.31","6","True"
"sq_center0100","four_lane_m15_squeeze_diversifier_discovery_model1","fixed_center","3","3","0","0","3177.08","459.89","1575.7","2.6","2.3","2.5","2.28","0","3","0","117.21","1.8267","5.7467","47.88","6","True"
"sq_exact_control","four_lane_m15_squeeze_diversifier_discovery_model1","exact_leader_control","3","3","0","0","2786.72","370.6","1379.93","2.25","1.85","2.17","1.84","0","3","0","118.17","1.9267","5.4133","46.31","6","True"
"sq_high0125","four_lane_m15_squeeze_diversifier_discovery_model1","upper_neighbor","3","3","0","0","3277.4","487.7","1626.16","2.69","2.44","2.58","2.41","0","3","0","117.21","1.8067","5.7333","47.88","6","True"
"sq_low0075","four_lane_m15_squeeze_diversifier_discovery_model1","lower_neighbor","3","3","0","0","3041.59","436.32","1503.41","2.48","2.18","2.39","2.16","0","3","0","117.21","1.8433","5.6733","47.88","6","True"
