"Status","StartedAtUtc","CompletedAtUtc","SourceSha256","PortableBinarySha256","Workers","CompileErrors","CompileWarnings","LaunchLocksRestored","MT5Processes","ForwardCandidateChanged","RealAccountApproved"
"COMPILE_PASS","2026-07-20T09:31:46.4558146Z","2026-07-20T09:31:51.8550806Z","52A2C2942931518EB28A8CB1BF1DD72D9C4BF07E6AC18F3C577D4971153A3923","404C177BD968BFBE5EEC6B875DD324DD037F93F19622ED874490D353250F63B5","4","0","0","True","0","False","False"
