"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"mar2p00_may2p25","30","30","3200.02","","","","","","0","0"
"mar2p50_may2p25","30","30","3098.82","","","","","","-106.72","1"
"mar2p25_may2p25","30","30","2927.19","","","","","","-92.8","1"
"mar1p90_may2p25","30","30","2739.2","","","","","","-25.95","1"
"mar2p10_may2p25","30","30","2561.99","","","","","","-88.16","1"
"mar3p00_may2p25","30","30","1357.14","","","","","","-125.28","1"
