"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","h4ct_trail_40_20_l20_a25","1","independent_h4_channel_trend","1","trail_discovery_model1","h4ct_trail_40_20_l20_a25.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\001_h4ct_trail_40_20_l20_a25_older_2015_2018_m1.ini","h4ct_trail_40_20_l20_a25_older_2015_2018_m1","profiles\h4ct_trail_40_20_l20_a25.set","803C119FC11B522515D2CBD7D8EA4339F7DA9FC23B0316556A890FA076C0D289","Discovery-only Chandelier neighborhood: require both eras positive, continuous PF at least 1.30, at least 60 trades, DD at or below 3%, and at least three adjacent profitable shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\h4ct_trail_40_20_l20_a25_older_2015_2018_m1.htm","10000","1460","3.9973","107.79","10107.79","1.08","0.27","0.27","1.39","1.44","1.39","44","75","7","79","0.78","65.88","79","1.36","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"2","h4ct_trail_40_20_l20_a25","1","independent_h4_channel_trend","1","trail_discovery_model1","h4ct_trail_40_20_l20_a25.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\002_h4ct_trail_40_20_l20_a25_discovery_2019_2020_m1.ini","h4ct_trail_40_20_l20_a25_discovery_2019_2020_m1","profiles\h4ct_trail_40_20_l20_a25.set","803C119FC11B522515D2CBD7D8EA4339F7DA9FC23B0316556A890FA076C0D289","Discovery-only Chandelier neighborhood: require both eras positive, continuous PF at least 1.30, at least 60 trades, DD at or below 3%, and at least three adjacent profitable shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\h4ct_trail_40_20_l20_a25_discovery_2019_2020_m1.htm","10000","730","1.9986","156.21","10156.21","1.56","0.78","0.78","2.6","6.01","4.72","34.62","26","9","65.21","0.65","54.49","65.21","2.4","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"3","h4ct_trail_40_20_l20_a25","1","independent_h4_channel_trend","1","trail_discovery_model1","h4ct_trail_40_20_l20_a25.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\003_h4ct_trail_40_20_l20_a25_continuous_2015_2020_m1.ini","h4ct_trail_40_20_l20_a25_continuous_2015_2020_m1","profiles\h4ct_trail_40_20_l20_a25.set","803C119FC11B522515D2CBD7D8EA4339F7DA9FC23B0316556A890FA076C0D289","Discovery-only Chandelier neighborhood: require both eras positive, continuous PF at least 1.30, at least 60 trades, DD at or below 3%, and at least three adjacent profitable shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\h4ct_trail_40_20_l20_a25_continuous_2015_2020_m1.htm","10000","2191","5.9986","268.97","10268.97","2.69","0.45","0.44","1.73","2.66","2.45","42.57","101","9","91.07","0.89","75.87","91.07","2.95","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"4","h4ct_trail_40_20_l20_a30","2","independent_h4_channel_trend","1","trail_discovery_model1","h4ct_trail_40_20_l20_a30.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\004_h4ct_trail_40_20_l20_a30_older_2015_2018_m1.ini","h4ct_trail_40_20_l20_a30_older_2015_2018_m1","profiles\h4ct_trail_40_20_l20_a30.set","90E0A2A46977C04013842EECE158915AB7F47C771B238E1D75304502B68852E5","Discovery-only Chandelier neighborhood: require both eras positive, continuous PF at least 1.30, at least 60 trades, DD at or below 3%, and at least three adjacent profitable shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\h4ct_trail_40_20_l20_a30_older_2015_2018_m1.htm","10000","1460","3.9973","90.71","10090.71","0.91","0.23","0.23","1.31","1.31","1.01","43.48","69","9","97.54","0.96","72.64","97.54","0.93","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"5","h4ct_trail_40_20_l20_a30","2","independent_h4_channel_trend","1","trail_discovery_model1","h4ct_trail_40_20_l20_a30.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\005_h4ct_trail_40_20_l20_a30_discovery_2019_2020_m1.ini","h4ct_trail_40_20_l20_a30_discovery_2019_2020_m1","profiles\h4ct_trail_40_20_l20_a30.set","90E0A2A46977C04013842EECE158915AB7F47C771B238E1D75304502B68852E5","Discovery-only Chandelier neighborhood: require both eras positive, continuous PF at least 1.30, at least 60 trades, DD at or below 3%, and at least three adjacent profitable shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\h4ct_trail_40_20_l20_a30_discovery_2019_2020_m1.htm","10000","730","1.9986","161.83","10161.83","1.62","0.81","0.81","2.9","7.04","3.51","30.43","23","5","54.06","0.54","41.15","54.06","2.99","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"6","h4ct_trail_40_20_l20_a30","2","independent_h4_channel_trend","1","trail_discovery_model1","h4ct_trail_40_20_l20_a30.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\006_h4ct_trail_40_20_l20_a30_continuous_2015_2020_m1.ini","h4ct_trail_40_20_l20_a30_continuous_2015_2020_m1","profiles\h4ct_trail_40_20_l20_a30.set","90E0A2A46977C04013842EECE158915AB7F47C771B238E1D75304502B68852E5","Discovery-only Chandelier neighborhood: require both eras positive, continuous PF at least 1.30, at least 60 trades, DD at or below 3%, and at least three adjacent profitable shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\h4ct_trail_40_20_l20_a30_continuous_2015_2020_m1.htm","10000","2191","5.9986","262.93","10262.93","2.63","0.44","0.43","1.7","2.89","2","41.76","91","9","97.54","0.96","72.64","97.54","2.7","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"7","h4ct_trail_55_20_l10_a30","3","independent_h4_channel_trend","1","trail_discovery_model1","h4ct_trail_55_20_l10_a30.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\007_h4ct_trail_55_20_l10_a30_older_2015_2018_m1.ini","h4ct_trail_55_20_l10_a30_older_2015_2018_m1","profiles\h4ct_trail_55_20_l10_a30.set","E7EB3D3148FEC2CD76F48AD106818C4776432A8A9C2CD29F60341C998CCE66E2","Discovery-only Chandelier neighborhood: require both eras positive, continuous PF at least 1.30, at least 60 trades, DD at or below 3%, and at least three adjacent profitable shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\h4ct_trail_55_20_l10_a30_older_2015_2018_m1.htm","10000","1460","3.9973","156.37","10156.37","1.56","0.39","0.39","1.69","2.7","1.81","48.28","58","8","77.23","0.76","61.37","77.23","2.02","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"8","h4ct_trail_55_20_l10_a30","3","independent_h4_channel_trend","1","trail_discovery_model1","h4ct_trail_55_20_l10_a30.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\008_h4ct_trail_55_20_l10_a30_discovery_2019_2020_m1.ini","h4ct_trail_55_20_l10_a30_discovery_2019_2020_m1","profiles\h4ct_trail_55_20_l10_a30.set","E7EB3D3148FEC2CD76F48AD106818C4776432A8A9C2CD29F60341C998CCE66E2","Discovery-only Chandelier neighborhood: require both eras positive, continuous PF at least 1.30, at least 60 trades, DD at or below 3%, and at least three adjacent profitable shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\h4ct_trail_55_20_l10_a30_discovery_2019_2020_m1.htm","10000","730","1.9986","169.14","10169.14","1.69","0.85","0.84","3.69","9.4","3.23","38.89","18","4","49.13","0.49","36.22","49.13","3.44","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"9","h4ct_trail_55_20_l10_a30","3","independent_h4_channel_trend","1","trail_discovery_model1","h4ct_trail_55_20_l10_a30.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\009_h4ct_trail_55_20_l10_a30_continuous_2015_2020_m1.ini","h4ct_trail_55_20_l10_a30_continuous_2015_2020_m1","profiles\h4ct_trail_55_20_l10_a30.set","E7EB3D3148FEC2CD76F48AD106818C4776432A8A9C2CD29F60341C998CCE66E2","Discovery-only Chandelier neighborhood: require both eras positive, continuous PF at least 1.30, at least 60 trades, DD at or below 3%, and at least three adjacent profitable shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\h4ct_trail_55_20_l10_a30_continuous_2015_2020_m1.htm","10000","2191","5.9986","327.43","10327.43","3.27","0.55","0.54","2.12","4.31","2.66","47.37","76","8","77.23","0.76","61.37","77.23","4.24","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"10","h4ct_trail_55_20_l20_a25","4","independent_h4_channel_trend","1","trail_discovery_model1","h4ct_trail_55_20_l20_a25.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\010_h4ct_trail_55_20_l20_a25_older_2015_2018_m1.ini","h4ct_trail_55_20_l20_a25_older_2015_2018_m1","profiles\h4ct_trail_55_20_l20_a25.set","1D20DEF8CB4915CBEF74CDB5E99BE7B4709131DD01CD24ABC40BFEADEBE6F202","Discovery-only Chandelier neighborhood: require both eras positive, continuous PF at least 1.30, at least 60 trades, DD at or below 3%, and at least three adjacent profitable shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\h4ct_trail_55_20_l20_a25_older_2015_2018_m1.htm","10000","1460","3.9973","88.28","10088.28","0.88","0.22","0.22","1.41","1.45","1.38","49.18","61","6","71.06","0.7","57.8","71.06","1.24","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
