"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","Role","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","BaseProfileSha256","TradeLogFile","StopRule","Purpose"
"1","range_elite_diag","1","range_elite_failure_trade_diag","1","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2019_full.set","2019_full","red_year","2019.01.01","2019.12.31","4","configs\001_range_elite_diag_2019_full_m4.ini","range_elite_diag_2019_m4","profiles\range_elite_diag_2019_full.set","B033A76A86A842AAA6992669A8214C9496D671C718A6A848EDE24A2B3DFEE8EF","AD6C1D1607BD7809FFBBB25DD068A1AB18E4EE2FBC879114F6A02DBCA06D1894","PXEA_RANGE_ELITE_2019_m4_trades.csv","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","Trade-level diagnostics for range-elite red years, near-flat years, and high-drawdown recent year."
"2","range_elite_diag","2","range_elite_failure_trade_diag","2","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2020_full.set","2020_full","green_low_sample","2020.01.01","2020.12.31","4","configs\002_range_elite_diag_2020_full_m4.ini","range_elite_diag_2020_m4","profiles\range_elite_diag_2020_full.set","AC9B0308DBC8769C6145443D9B960A819D98EB37D9E2C443E6E0ED255AD85D62","AD6C1D1607BD7809FFBBB25DD068A1AB18E4EE2FBC879114F6A02DBCA06D1894","PXEA_RANGE_ELITE_2020_m4_trades.csv","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","Trade-level diagnostics for range-elite red years, near-flat years, and high-drawdown recent year."
"3","range_elite_diag","3","range_elite_failure_trade_diag","3","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2021_full.set","2021_full","red_year","2021.01.01","2021.12.31","4","configs\003_range_elite_diag_2021_full_m4.ini","range_elite_diag_2021_m4","profiles\range_elite_diag_2021_full.set","84C2C1FE205C5031DF320446F9F030DB3A9BE53D6C9E7B335F7B2BE46D15EB77","AD6C1D1607BD7809FFBBB25DD068A1AB18E4EE2FBC879114F6A02DBCA06D1894","PXEA_RANGE_ELITE_2021_m4_trades.csv","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","Trade-level diagnostics for range-elite red years, near-flat years, and high-drawdown recent year."
"4","range_elite_diag","4","range_elite_failure_trade_diag","4","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2022_full.set","2022_full","near_flat_high_dd","2022.01.01","2022.12.31","4","configs\004_range_elite_diag_2022_full_m4.ini","range_elite_diag_2022_m4","profiles\range_elite_diag_2022_full.set","464D0A02BB8EECC05912E34DF857DDC33B9DA73D0EA28BEC8E94636AD66DDCDA","AD6C1D1607BD7809FFBBB25DD068A1AB18E4EE2FBC879114F6A02DBCA06D1894","PXEA_RANGE_ELITE_2022_m4_trades.csv","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","Trade-level diagnostics for range-elite red years, near-flat years, and high-drawdown recent year."
"5","range_elite_diag","5","range_elite_failure_trade_diag","5","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2023_full.set","2023_full","red_year","2023.01.01","2023.12.31","4","configs\005_range_elite_diag_2023_full_m4.ini","range_elite_diag_2023_m4","profiles\range_elite_diag_2023_full.set","06ACE74648DFEBC63559C163A2371BBDB0E5F47D6F409075CFDB5FA4A5A34C6D","AD6C1D1607BD7809FFBBB25DD068A1AB18E4EE2FBC879114F6A02DBCA06D1894","PXEA_RANGE_ELITE_2023_m4_trades.csv","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","Trade-level diagnostics for range-elite red years, near-flat years, and high-drawdown recent year."
"6","range_elite_diag","6","range_elite_failure_trade_diag","6","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2024_full.set","2024_full","profit_control","2024.01.01","2024.12.31","4","configs\006_range_elite_diag_2024_full_m4.ini","range_elite_diag_2024_m4","profiles\range_elite_diag_2024_full.set","02678E84E0C95E64F7069640FCBCE024A59BC928D4F85CFF4B60E33D4BCF9EF9","AD6C1D1607BD7809FFBBB25DD068A1AB18E4EE2FBC879114F6A02DBCA06D1894","PXEA_RANGE_ELITE_2024_m4_trades.csv","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","Trade-level diagnostics for range-elite red years, near-flat years, and high-drawdown recent year."
"7","range_elite_diag","7","range_elite_failure_trade_diag","7","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2025_full.set","2025_full","green_low_sample","2025.01.01","2025.12.31","4","configs\007_range_elite_diag_2025_full_m4.ini","range_elite_diag_2025_m4","profiles\range_elite_diag_2025_full.set","763C49B53D84D0CEDF7BF6AA9D870E8CF942C5A942B03461EECED898DF39C990","AD6C1D1607BD7809FFBBB25DD068A1AB18E4EE2FBC879114F6A02DBCA06D1894","PXEA_RANGE_ELITE_2025_m4_trades.csv","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","Trade-level diagnostics for range-elite red years, near-flat years, and high-drawdown recent year."
"8","range_elite_diag","8","range_elite_failure_trade_diag","8","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2026_ytd.set","2026_ytd","high_dd_recent","2026.01.01","2026.07.12","4","configs\008_range_elite_diag_2026_ytd_m4.ini","range_elite_diag_2026ytd_m4","profiles\range_elite_diag_2026_ytd.set","05E26223CA17E1067ED4E9EE3D11E87A034E36CBF62CBD92CAA46AD40219E0D5","AD6C1D1607BD7809FFBBB25DD068A1AB18E4EE2FBC879114F6A02DBCA06D1894","PXEA_RANGE_ELITE_2026ytd_m4_trades.csv","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","Trade-level diagnostics for range-elite red years, near-flat years, and high-drawdown recent year."
