"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"11","di_m12","11","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m12.set","2025","2025.01.01","2025.12.31","4","configs\011_htf_band_reversion_di_m12_2025_m4.ini","htf_band_reversion_di_m12_2025_m4","profiles\htf_band_reversion_di_m12.set","A6CD0731EB010F061A97F2CBAF3023BDFF89D49233FFADB64671E3778B2422F7","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m12_2025_m4.htm","10000","364","0.9966","28.07","10028.07","0.28","0.28","0.28","0","28.07","0.34","100","1","0","17.34","0.17","0","17.34","1.62","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"12","di_m12","12","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m12.set","2026_ytd","2026.01.01","2026.07.12","4","configs\012_htf_band_reversion_di_m12_2026_ytd_m4.ini","htf_band_reversion_di_m12_2026_ytd_m4","profiles\htf_band_reversion_di_m12.set","A6CD0731EB010F061A97F2CBAF3023BDFF89D49233FFADB64671E3778B2422F7","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m12_2026_ytd_m4.htm","10000","192","0.5257","35.73","10035.73","0.36","0.68","0.68","0","35.73","0.28","100","1","0","27.75","0.28","0","27.75","1.29","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"13","di_m10","13","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m10.set","2015","2015.01.01","2015.12.31","4","configs\013_htf_band_reversion_di_m10_2015_m4.ini","htf_band_reversion_di_m10_2015_m4","profiles\htf_band_reversion_di_m10.set","BB6299410B8BDCF0540C140052F44AFA4169793C34719A29C1A4DEBFE5356441","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_2015_m4.htm","10000","364","0.9966","31.05","10031.05","0.31","0.31","0.31","2.83","15.52","2.58","50","2","1","27.8","0.28","17","27.8","1.12","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"14","di_m10","14","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m10.set","2016","2016.01.01","2016.12.31","4","configs\014_htf_band_reversion_di_m10_2016_m4.ini","htf_band_reversion_di_m10_2016_m4","profiles\htf_band_reversion_di_m10.set","BB6299410B8BDCF0540C140052F44AFA4169793C34719A29C1A4DEBFE5356441","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_2016_m4.htm","10000","365","0.9993","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"15","di_m10","15","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m10.set","2017","2017.01.01","2017.12.31","4","configs\015_htf_band_reversion_di_m10_2017_m4.ini","htf_band_reversion_di_m10_2017_m4","profiles\htf_band_reversion_di_m10.set","BB6299410B8BDCF0540C140052F44AFA4169793C34719A29C1A4DEBFE5356441","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_2017_m4.htm","10000","364","0.9966","12.19","10012.19","0.12","0.12","0.12","1.54","4.06","1.1","33.33","3","1","27.75","0.28","12.38","27.75","0.44","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"16","di_m10","16","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m10.set","2018","2018.01.01","2018.12.31","4","configs\016_htf_band_reversion_di_m10_2018_m4.ini","htf_band_reversion_di_m10_2018_m4","profiles\htf_band_reversion_di_m10.set","BB6299410B8BDCF0540C140052F44AFA4169793C34719A29C1A4DEBFE5356441","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_2018_m4.htm","10000","364","0.9966","50.8","10050.8","0.51","0.51","0.51","6.98","16.93","6.67","66.67","3","1","13.8","0.14","8.5","13.8","3.68","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"17","di_m10","17","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m10.set","2019","2019.01.01","2019.12.31","4","configs\017_htf_band_reversion_di_m10_2019_m4.ini","htf_band_reversion_di_m10_2019_m4","profiles\htf_band_reversion_di_m10.set","BB6299410B8BDCF0540C140052F44AFA4169793C34719A29C1A4DEBFE5356441","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_2019_m4.htm","10000","364","0.9966","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"18","di_m10","18","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m10.set","2020","2020.01.01","2020.12.31","4","configs\018_htf_band_reversion_di_m10_2020_m4.ini","htf_band_reversion_di_m10_2020_m4","profiles\htf_band_reversion_di_m10.set","BB6299410B8BDCF0540C140052F44AFA4169793C34719A29C1A4DEBFE5356441","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_2020_m4.htm","10000","365","0.9993","23.47","10023.47","0.23","0.23","0.23","2.11","11.74","0.56","50","2","1","32.48","0.32","21.2","32.48","0.72","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"19","di_m10","19","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m10.set","2021","2021.01.01","2021.12.31","4","configs\019_htf_band_reversion_di_m10_2021_m4.ini","htf_band_reversion_di_m10_2021_m4","profiles\htf_band_reversion_di_m10.set","BB6299410B8BDCF0540C140052F44AFA4169793C34719A29C1A4DEBFE5356441","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_2021_m4.htm","10000","364","0.9966","213.07","10213.07","2.13","2.14","2.14","18.11","35.51","7.22","83.33","6","1","31.2","0.31","12.45","31.2","6.83","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"20","di_m10","20","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m10.set","2022","2022.01.01","2022.12.31","4","configs\020_htf_band_reversion_di_m10_2022_m4.ini","htf_band_reversion_di_m10_2022_m4","profiles\htf_band_reversion_di_m10.set","BB6299410B8BDCF0540C140052F44AFA4169793C34719A29C1A4DEBFE5356441","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_2022_m4.htm","10000","364","0.9966","-10.5","9989.5","-0.1","-0.11","-0.11","0","-10.5","-0.91","0","1","1","12.1","0.12","10.5","12.1","-0.87","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"21","di_m10","21","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m10.set","2023","2023.01.01","2023.12.31","4","configs\021_htf_band_reversion_di_m10_2023_m4.ini","htf_band_reversion_di_m10_2023_m4","profiles\htf_band_reversion_di_m10.set","BB6299410B8BDCF0540C140052F44AFA4169793C34719A29C1A4DEBFE5356441","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_2023_m4.htm","10000","364","0.9966","90","10090","0.9","0.9","0.9","0","30","2.29","100","3","0","34.85","0.35","0","34.85","2.58","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"22","di_m10","22","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m10.set","2024","2024.01.01","2024.12.31","4","configs\022_htf_band_reversion_di_m10_2024_m4.ini","htf_band_reversion_di_m10_2024_m4","profiles\htf_band_reversion_di_m10.set","BB6299410B8BDCF0540C140052F44AFA4169793C34719A29C1A4DEBFE5356441","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_2024_m4.htm","10000","365","0.9993","-5.23","9994.77","-0.05","-0.05","-0.05","0.92","-1.05","-0.13","20","5","4","111.06","1.11","64.67","111.06","-0.05","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"23","di_m10","23","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m10.set","2025","2025.01.01","2025.12.31","4","configs\023_htf_band_reversion_di_m10_2025_m4.ini","htf_band_reversion_di_m10_2025_m4","profiles\htf_band_reversion_di_m10.set","BB6299410B8BDCF0540C140052F44AFA4169793C34719A29C1A4DEBFE5356441","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_2025_m4.htm","10000","364","0.9966","28.07","10028.07","0.28","0.28","0.28","0","28.07","0.34","100","1","0","17.34","0.17","0","17.34","1.62","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"24","di_m10","24","htf_band_reversion_di_gate","1","yearly_model4","htf_band_reversion_di_m10.set","2026_ytd","2026.01.01","2026.07.12","4","configs\024_htf_band_reversion_di_m10_2026_ytd_m4.ini","htf_band_reversion_di_m10_2026_ytd_m4","profiles\htf_band_reversion_di_m10.set","BB6299410B8BDCF0540C140052F44AFA4169793C34719A29C1A4DEBFE5356441","Require no losing active year, useful activity across regimes, and yearly restart sum consistent with continuous Model4.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_2026_ytd_m4.htm","10000","192","0.5257","35.73","10035.73","0.36","0.68","0.68","0","35.73","0.28","100","1","0","27.75","0.28","0","27.75","1.29","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
