"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","lowatr_exit_be08","1","exit_sweep","1","phase0_fast_model1","lowatr_exit_be08.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\001_lowatr_exit_be08_continuous_m1.ini","lowatr_exit_sweep_lowatr_exit_be08_continuous_m1","profiles\lowatr_exit_be08.set","F551EED090BC39BF017C8AE833B44CFCE377F3E630FE067DF02E3E0945B38DD0","Reject if red, too sparse, or drawdown remains above the first-pass risk cap.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","6817.29","7817.29","681.73","269.77","125.63","2.6654","111.7589","25.1686","60","61","5","2030.64","25.98","2030.64","2030.64","2.4851","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T10:36:18","2026-07-14T10:36:18"
"2","lowatr_exit_be06","1","exit_sweep","1","phase0_fast_model1","lowatr_exit_be06.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\002_lowatr_exit_be06_continuous_m1.ini","lowatr_exit_sweep_lowatr_exit_be06_continuous_m1","profiles\lowatr_exit_be06.set","F98B27AC6F85C25AC30CFDDD566F531EE9AD0D94FBCB2D5B9CF660FFE78CD5EC","Reject if red, too sparse, or drawdown remains above the first-pass risk cap.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","-124.55","875.45","-12.46","-4.93","-5.13","0.5711","-20.7583","-0.5264","60.61","6","5","332.53","33.25","332.53","332.53","-0.2856","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T10:36:33","2026-07-14T10:36:33"
"3","lowatr_exit_trail12","1","exit_sweep","1","phase0_fast_model1","lowatr_exit_trail12.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\003_lowatr_exit_trail12_continuous_m1.ini","lowatr_exit_sweep_lowatr_exit_trail12_continuous_m1","profiles\lowatr_exit_trail12.set","23FF45286C419EC9C02CDF65A27E250D645D98C62654455EE76692906B5296BC","Reject if red, too sparse, or drawdown remains above the first-pass risk cap.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","10.13","1010.13","1.01","0.4","0.4","1.0729","2.5325","0.0255","60","4","1","232.46","23.01","232.46","232.46","0.0335","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T10:36:48","2026-07-14T10:36:48"
"4","lowatr_exit_trail10","1","exit_sweep","1","phase0_fast_model1","lowatr_exit_trail10.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\004_lowatr_exit_trail10_continuous_m1.ini","lowatr_exit_sweep_lowatr_exit_trail10_continuous_m1","profiles\lowatr_exit_trail10.set","F3A10FC888E592294C734D0AAED807997D02780C300F4A0450735C9089BD31A4","Reject if red, too sparse, or drawdown remains above the first-pass risk cap.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","919.72","1919.72","91.97","36.4","29.44","5.1505","131.3886","4.7246","63.64","7","1","435.75","22.7","435.75","435.75","1.6316","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T10:37:03","2026-07-14T10:37:03"
"5","lowatr_exit_mfe_tight","1","exit_sweep","1","phase0_fast_model1","lowatr_exit_mfe_tight.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\005_lowatr_exit_mfe_tight_continuous_m1.ini","lowatr_exit_sweep_lowatr_exit_mfe_tight_continuous_m1","profiles\lowatr_exit_mfe_tight.set","4EE239A3F97E4ADB455449D65EE958FA8308A2B3FB29FD379F1B5100FEA644F5","Reject if red, too sparse, or drawdown remains above the first-pass risk cap.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","1312.82","2312.82","131.28","51.95","39.35","4.0042","93.7729","14.601","57.14","14","4","537.5","23.24","537.5","537.5","2.0383","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T10:37:18","2026-07-14T10:37:18"
"6","lowatr_exit_mfe_early","1","exit_sweep","1","phase0_fast_model1","lowatr_exit_mfe_early.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\006_lowatr_exit_mfe_early_continuous_m1.ini","lowatr_exit_sweep_lowatr_exit_mfe_early_continuous_m1","profiles\lowatr_exit_mfe_early.set","069DFDB6F8E11E3EBDC13203D85FAF4C2D3040A81D0439C264F3CF3C414DA551","Reject if red, too sparse, or drawdown remains above the first-pass risk cap.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","9274.07","10274.07","927.41","366.99","151.4","2.914","144.9073","27.3141","61.33","64","4","2670.54","25.99","2670.54","2670.54","2.5701","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T10:37:32","2026-07-14T10:37:32"
"7","lowatr_exit_combo_guard","1","exit_sweep","1","phase0_fast_model1","lowatr_exit_combo_guard.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\007_lowatr_exit_combo_guard_continuous_m1.ini","lowatr_exit_sweep_lowatr_exit_combo_guard_continuous_m1","profiles\lowatr_exit_combo_guard.set","FEB30D7100F36C5E1FCACD9026E3622E21846996BFE839F2C708804C1C646620","Reject if red, too sparse, or drawdown remains above the first-pass risk cap.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","10.13","1010.13","1.01","0.4","0.4","1.0729","2.5325","0.0255","50","4","1","232.46","23.01","232.46","232.46","0.0335","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T10:37:47","2026-07-14T10:37:47"
"8","lowatr_exit_loss_scale","1","exit_sweep","1","phase0_fast_model1","lowatr_exit_loss_scale.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\008_lowatr_exit_loss_scale_continuous_m1.ini","lowatr_exit_sweep_lowatr_exit_loss_scale_continuous_m1","profiles\lowatr_exit_loss_scale.set","6F2AB55A0EA09BA311E10A4B31F14A6BE89B650FDD45E9698BCD4B48384024BD","Reject if red, too sparse, or drawdown remains above the first-pass risk cap.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","8998.14","9998.14","899.81","356.07","148.71","2.9164","138.4329","26.6816","60.94","65","4","2590.31","25.91","2590.31","2590.31","2.5738","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T10:38:03","2026-07-14T10:38:03"
"9","lowatr_exit_peak_guard","1","exit_sweep","1","phase0_fast_model1","lowatr_exit_peak_guard.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\009_lowatr_exit_peak_guard_continuous_m1.ini","lowatr_exit_sweep_lowatr_exit_peak_guard_continuous_m1","profiles\lowatr_exit_peak_guard.set","FC29E10120E3A852B9A3B70EA0CF44F7AE58473271DEE965CA5242506273A564","Reject if red, too sparse, or drawdown remains above the first-pass risk cap.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","3412.46","4412.46","341.25","135.04","79.93","4.8249","136.4984","33.8235","62.92","25","4","998.75","22.63","998.75","998.75","4.1557","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T10:38:17","2026-07-14T10:38:17"
"10","lowatr_exit_raw_cap6","1","exit_sweep","1","phase0_fast_model1","lowatr_exit_raw_cap6.set","continuous_2024_2026","2024.01.01","2026.07.12","1","configs\010_lowatr_exit_raw_cap6_continuous_m1.ini","lowatr_exit_sweep_lowatr_exit_raw_cap6_continuous_m1","profiles\lowatr_exit_raw_cap6.set","69C5EE854D99B4815A54D878EE8B56D89EF9CEF33061A1F7B979A7BAB359F487","Reject if red, too sparse, or drawdown remains above the first-pass risk cap.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","923","2.527","28.8","1028.8","2.88","1.14","1.13","0","28.8","0.0259","","1","","90.88","8.83","90.88","90.88","0.2985","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T10:38:32","2026-07-14T10:38:32"
