"QueueRank","Candidate","Phase","PhaseLabel","Window","Model","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","StopRule"
"1","r10_base","phase1_model4_shortlist","Peak R20 R10 drawdown shortlist Model4","continuous_2024_2026","4","outputs\peak_r20_drawdown_shortlist_validation_package\configs\001_r10_base_continuous_2024_2026_m4.ini","outputs\peak_r20_drawdown_shortlist_validation_package\configs\001_r10_base_continuous_2024_2026_m4.ini","peak_r20_dd_short_r10_base_continuous_2024_2026_m4","outputs\peak_r20_drawdown_shortlist_validation_package\reports_here\peak_r20_dd_short_r10_base_continuous_2024_2026_m4","88CBC2C42EC5C591966A77F0F4CD25D1942220D4195A771504ACCC3DDC7DDB9E","Reject unless Model4 keeps positive profit, acceptable drawdown, and better risk-adjusted behavior than the R10 baseline."
"2","r10_dailytrail35","phase1_model4_shortlist","Peak R20 R10 drawdown shortlist Model4","continuous_2024_2026","4","outputs\peak_r20_drawdown_shortlist_validation_package\configs\002_r10_dailytrail35_continuous_2024_2026_m4.ini","outputs\peak_r20_drawdown_shortlist_validation_package\configs\002_r10_dailytrail35_continuous_2024_2026_m4.ini","peak_r20_dd_short_r10_dailytrail35_continuous_2024_2026_m4","outputs\peak_r20_drawdown_shortlist_validation_package\reports_here\peak_r20_dd_short_r10_dailytrail35_continuous_2024_2026_m4","31B341EE5BE9486838C7E4CDB8AD59A2F483D98040D127740CCE86042398B391","Reject unless Model4 keeps positive profit, acceptable drawdown, and better risk-adjusted behavior than the R10 baseline."
"3","r10_loss_scale_25","phase1_model4_shortlist","Peak R20 R10 drawdown shortlist Model4","continuous_2024_2026","4","outputs\peak_r20_drawdown_shortlist_validation_package\configs\003_r10_loss_scale_25_continuous_2024_2026_m4.ini","outputs\peak_r20_drawdown_shortlist_validation_package\configs\003_r10_loss_scale_25_continuous_2024_2026_m4.ini","peak_r20_dd_short_r10_loss_scale_25_continuous_2024_2026_m4","outputs\peak_r20_drawdown_shortlist_validation_package\reports_here\peak_r20_dd_short_r10_loss_scale_25_continuous_2024_2026_m4","6CB44A97E90FA9E2528F7986D893A8A9D742C2BD00A072D26782CC9D677F794E","Reject unless Model4 keeps positive profit, acceptable drawdown, and better risk-adjusted behavior than the R10 baseline."
"4","r10_loss_scale_15","phase1_model4_shortlist","Peak R20 R10 drawdown shortlist Model4","continuous_2024_2026","4","outputs\peak_r20_drawdown_shortlist_validation_package\configs\004_r10_loss_scale_15_continuous_2024_2026_m4.ini","outputs\peak_r20_drawdown_shortlist_validation_package\configs\004_r10_loss_scale_15_continuous_2024_2026_m4.ini","peak_r20_dd_short_r10_loss_scale_15_continuous_2024_2026_m4","outputs\peak_r20_drawdown_shortlist_validation_package\reports_here\peak_r20_dd_short_r10_loss_scale_15_continuous_2024_2026_m4","CBACFF055A796C46779E707281728BA525C8B59AB55168025BE05DAE80AB86F5","Reject unless Model4 keeps positive profit, acceptable drawdown, and better risk-adjusted behavior than the R10 baseline."
"5","r10_profit_guard40","phase1_model4_shortlist","Peak R20 R10 drawdown shortlist Model4","continuous_2024_2026","4","outputs\peak_r20_drawdown_shortlist_validation_package\configs\005_r10_profit_guard40_continuous_2024_2026_m4.ini","outputs\peak_r20_drawdown_shortlist_validation_package\configs\005_r10_profit_guard40_continuous_2024_2026_m4.ini","peak_r20_dd_short_r10_profit_guard40_continuous_2024_2026_m4","outputs\peak_r20_drawdown_shortlist_validation_package\reports_here\peak_r20_dd_short_r10_profit_guard40_continuous_2024_2026_m4","F267E820081290D4340CA6988993F82BC36D70741173244570064BF8C1CB76EF","Reject unless Model4 keeps positive profit, acceptable drawdown, and better risk-adjusted behavior than the R10 baseline."
